sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login LitRC,55138,639,304,1329,14,207327,0.0,1.9145458644639168,1716.551761755064
HTTP Request - Ajax Ngram Search,22412,287,252,512,43,3722,0.0,0.7783460597706706,0.5598472466663645
HTTP Request: Home Page,11206,44,30,43,17,3037,0.0,0.3891765304533761,3.7060251084131517
HTTP Request: Search Assist,21754,64,49,106,7,3112,0.0,0.7553757848690875,0.1153609091221366
HTTP Request: Navigate To Advance Search Page,13180,178,100,175,36,3741,0.0,0.45772631779424255,6.516187535291029
HTTP Request: Bookmark,4876,515,370,948,172,6960,0.0,0.16936931604599204,32.13883609494371
HTTP Request: Basic Search,21751,443,354,607,39,5501,0.0,0.7553856870613278,30.541802890214562
HTTP Request: Advance Search,13178,470,352,634,28,12758,0.0,0.457673167804384,15.476554119194391
HTTP Request: Navigate to Work Search,5272,348,341,414,36,3858,0.0,0.18313113530118713,2.442274087276089
HTTP Request: Ajax MarkList,42250,12,5,8,3,3098,0.0,1.4675374634526728,0.2793165709510945
HTTP Request: Work Search,5271,138,101,186,27,3150,0.0,0.18310313437758743,2.353012654038421
HTTP Request: Ajax Limit Expand Search Results (SU),40650,122,91,203,13,3426,0.0,1.4120936774261141,2.201611740742154
HTTP Request - Ajax Entity Facts,42235,2139,2123,3573,8,8864,2.3677045104770925E-5,1.4672692307892734,71.33948125423292
HTTP Request- Previous Search,11277,35,23,35,13,3034,0.0,0.39188053554713,2.7437058418755957
HTTP Request: Retrieve Document,62845,318,227,470,60,9193,0.0,2.183787439731706,135.8068422648738
HTTP Request: Retrieve Document/ Ajax MarkList,41859,13,5,8,3,3008,0.0,1.4545841466625582,0.27734350064436214
HTTP Request- Navigate To Download,8467,14,6,9,4,3059,0.0,0.2942796205541125,0.49576352866880263
HTTP Request: Click on Work Search Link,5048,204,149,287,54,4195,0.0,0.1753765001326441,3.031577571819682
HTTP Request: Click On Next Page Link,11248,275,236,385,44,8147,0.0,0.39095470945405514,6.382787129044876
HTTP Request- Mark Current Document,8355,134,108,228,38,3048,0.0,0.2904769555122461,0.10932806585128227
HTTP Request- View Mark Item,8355,189,155,264,72,4155,0.0,0.29047612739938755,2.6830109145014203
HTTP Request- View Mark Item/ Ajax Calls,8355,12,5,8,3,3006,0.0,0.29047657175204167,0.1093395329800772
HTTP Request - Navigate to Person Search,3295,281,266,325,37,1646,0.0,0.11453852238145297,1.4507569999657426
HTTP Request- Print Document,8141,24,9,24,6,3084,0.0,0.2830609525047991,0.044614374815937365
HTTP Request: Person Search,3294,171,149,247,30,3247,0.0,0.11454096508586921,1.6264251240273666
HTTP Request- Limit Expand Result,11411,276,240,419,60,3205,0.0,0.3968658345850959,5.528694930018095
HTTP Request: Search Within Results,8459,266,231,420,40,5748,0.0,0.2941821284722116,3.7838985814067576
HTTP Request: Click on Person Link,2283,255,192,364,70,3309,0.0,0.0793941340776003,1.498246981573171
HTTP Request- Citation Tools messages/en,8400,19,8,12,5,4678,0.0,0.29220471904359724,0.4432639870224231
HTTP Request: Citation Tools/ Popup Window,8400,19,8,13,5,4973,0.0,0.29220462756119964,0.5861155825774974
HTTP Request: Citation/ Ajax MLA7,8400,23,12,26,8,5024,0.0,0.292204261632182,0.24477810629088295
HTTP Request: Citation/ Ajax APA,8400,22,11,20,8,5021,0.0,0.29220409899735733,0.19539559282298033
HTTP Request: Save Citation/ MLA7,8400,25,12,24,8,3044,0.0,0.29220370257573036,0.1910097583557127
HTTP Request: Save Citation/ APA,8400,25,12,22,8,3044,0.0,0.2922036009293327,0.1745470818095988
HTTP Request: Export Citation/ ENDNOTE,8400,25,12,21,9,5039,0.0,0.29220346878912135,0.20046592886682243
HTTP Request: Export Citation/ PROCITE,8400,21,12,21,8,3032,0.0,0.29220295039406174,0.20047719122470709
HTTP Request: Export Citation/ REFMGR,8400,26,12,21,8,4929,0.0,0.29220282841902095,0.2004758166503781
TOTAL,577465,346,108,1193,3,207327,1.731706683521945E-6,20.044947835892636,2051.387406931079
