sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
LoginToWorldScholar,20,1095,746,1159,676,3602,0.0,0.785638527713399,15.55345625711985
BasicSearch/invokeSearchAssist,3803,56,35,112,8,5152,0.0,0.13212234730862124,0.21399366823713803
BasicSearch/SubmitSearchForm,3800,712,618,1012,136,7967,0.0,0.13208968806394475,2.338638863657876
BasicSearch/invokeHitCountsListWindow,3798,57,16,194,8,897,0.0,0.13210616744494985,0.1510087715577752
retrieveDVIMonographDocument,157,897,632,1763,265,4682,0.0,0.005500777273843513,0.13791195347281412
retrieveDVIMonographViewAllPage,84,400,391,582,162,1107,0.0,0.0031401740030227916,0.08850091381633571
SearchWithinMonographFullListPage,429,327,273,583,104,1412,0.0,0.014943450014159702,0.23996014573826044
BrowseTopics/accessTopicTab,2117,454,395,634,265,3940,0.0,0.0737075364337014,1.01670099821704
BrowseTopics/selectPortalCategory,2114,156,106,340,49,1905,0.0,0.0737288127317453,0.6068719385235278
BrowseTopics/retrievePortalPage,1480,1418,1268,2268,527,6151,0.0,0.05162793699298662,0.7392279688462028
SearchWithinManuscriptFullListPage,427,256,222,394,103,1161,0.0,0.014891228295816796,0.18765022387497032
HistoricalCollection/accessHistoricalCollectionsPage,2111,129,109,204,61,1153,0.0,0.07359302922364896,0.4952705423754833
BrowseTopics/MagazineResultsOnPortalPage,1480,403,331,714,9,3917,0.0,0.05161052743169277,0.0883106280068363
BrowseTopics/PrimarySourceResultsOnPortalPage,1479,13,12,16,9,294,0.0,0.05158161472216709,0.018093495456371213
retrieveDVIManuscriptDocument,51,309,289,431,184,550,0.0,0.0019117872140345874,0.03144056049487024
BrowseTopics/ReferenceResultsOnPortalPage,1479,335,278,593,9,2779,0.0,0.051643154947726755,0.08446223642742641
HistoricalCollection/retrieveHistoricalCollectionsDocument,2109,710,688,895,360,5158,0.0,0.07356370527931029,0.9480264930994873
BrowseTopics/AudioResultsOnPortalPage,1479,271,194,651,9,2082,0.0,0.051669596997755356,0.049818083999987
retrieveDVIManuscriptsViewAllPage,24,310,270,550,144,646,0.0,8.996218439578923E-4,0.018752957038258966
BrowseTopics/ImagesResultsOnPortalPage,1480,558,409,1009,9,10916,0.0,0.051646007100628055,0.1373850854532042
BrowseTopics/WebsiteResultsOnPortalPage,1479,267,233,438,9,1594,0.0,0.05164769414172672,0.06089887946765649
BrowseTopics/NewsResultsOnPortalPage,1479,440,360,816,8,2398,0.0,0.05172807262215686,0.08566710611337332
BrowseTopics/AcademicJournalResultsOnPortalPage,1478,396,335,693,9,2030,0.0,0.051699142332915754,0.09190221175655637
BrowseTopics/ReportsResultsOnPortalPage,1479,343,290,601,9,1424,0.0,0.05169011833472263,0.08494587742735171
retrieveDVINewspaperDocument,107,890,829,1173,336,2024,0.0,0.003798155913661314,0.0779630015509255
SearchWithinNewspapersFullListPage,425,358,259,619,103,3302,0.0,0.01494757428478407,0.20038507885918144
retrieveDVINewspaperViewAllPage,66,589,531,992,157,1593,0.0,0.0023806918102831027,0.04733544772056695
StatisticsPage/accessStatsPage,1055,116,87,197,60,681,0.0,0.036937234535509025,0.36464885698953137
BrowseTopics/AcademicJournalResults/retrieveAcademicJournalDocument,156,392,335,539,176,3574,0.0,0.005471381814663044,0.14135632629881398
BrowseTopics/AcademicJournalResults/retrieveAcademicJournalViewAllPage,156,547,488,830,231,1732,0.0,0.0054714570395398,0.10220479940559986
SearchWithinAcademicJournalFullListPage,424,361,307,604,101,2694,0.0,0.014983959212249444,0.21213831115610188
retrieveAcademicJournalDocument,184,406,384,572,204,1039,0.0,0.006513260733366964,0.16218180315349076
SearchWithinWebsiteFullListPage,835,305,261,484,101,3282,0.0,0.02935735690969343,0.37112757976675137
BrowseTopics/MagazineResults/retrieveMagazineDocument,215,316,302,438,170,700,0.0,0.007578790961470449,0.12366031898787468
SearchWithinImagesFullListPage,420,281,233,466,103,1949,0.0,0.01479645624872843,0.1699008042930861
BrowseTopics/MagazineResults/retrieveMagazinesViewAllPage,214,532,487,775,239,1421,0.0,0.007543558587047767,0.1379737712803259
AccessMonographFromFastFlip,425,364,337,475,211,5657,0.0,0.014992643374472207,0.2724911899810091
AccessNewsPaperFromFastFlip,425,675,638,815,440,5739,0.0,0.014990496906755052,0.3089675403826351
retrievePrimarySourceDocument,45,319,298,466,192,611,0.0,0.0016026120439500326,0.020463282978372573
AccessManuscriptsFromFastFlip,425,247,232,334,152,1064,0.0,0.014990987065846905,0.21601078869813967
AccessMapsFromFastFlip,424,260,228,347,148,4648,0.0,0.014970660858991805,0.2183209536920916
RetrieveFeaturedNews,424,534,555,781,178,3864,0.0,0.014970042966847853,0.23472694027071134
retrievePrimarySourcesViewAllPage,23,220,199,338,114,368,0.0,8.203394828715434E-4,0.012307739398333777
BrowseTopics/NewsResults/retrieveNewsDocument,201,296,271,419,174,841,0.0,0.007126202746140727,0.10197906211504988
BrowseTopics/NewsResults/retrieveNewsViewAllPage,201,533,485,805,211,1369,0.0,0.007126276015560809,0.12566085906193744
retrieveAcademicJournalViewAllPage,144,319,295,482,115,1274,0.0,0.005134087937299951,0.08805624439016216
retrieveReportDocument,96,373,364,487,190,793,0.0,0.0034336970798874303,0.08869633141523794
retrieveReportViewAllPage,47,303,292,462,119,717,0.0,0.0017751587681229075,0.02816393693908996
SearchWithinReportFullListPage,417,314,259,512,109,3330,0.0,0.014823203966220158,0.18721380157817355
retrieveWebsiteDocument,19,307,284,409,212,454,0.0,6.783841945337373E-4,0.008454941826680837
AdvancedSearch/accessAdvanceSearchPage,421,566,492,561,450,17440,0.0,0.014968127842744351,1.596177350193839
retrieveWebsiteViewAllPage,10,213,159,342,109,385,0.0,4.3458666679414544E-4,0.005750082394915858
retrieveImageDocument,75,639,544,742,5,5696,0.013333333333333334,0.002693825407356686,0.032913004493336694
AdvancedSearch/doAdvanceSearchByDocument,145,1170,755,2555,225,4828,0.0,0.0051577598675060414,0.09818494817607383
retrieveNewsDocument,214,354,323,486,185,1426,0.0,0.007659046178178905,0.10983246136225944
retrieveNewsViewAllPage,192,360,334,516,139,1134,0.0,0.006872438696683522,0.11758309587103882
BrowseTopics/ReferenceResults/retrieveReferenceDocument,198,339,326,457,198,827,0.0,0.007102629152970938,0.1297520717100272
BrowseTopics/ReferenceResults/retrieveReferenceViewAllPage,193,447,418,682,155,1517,0.0,0.006922500526271445,0.11660398566240744
BrowseTopics/ReportsResults/retrieveReportDocument,217,302,276,420,162,1474,0.0,0.0077857549674372455,0.10823694832544198
BrowseTopics/ReportsResults/retrieveReportViewAllPage,204,512,484,731,182,1423,0.0,0.007319438599059452,0.12237221446475349
retrieveMagazineDocument,126,397,351,516,199,4095,0.0,0.004539069718381705,0.07503603894145364
retrieveMagazinesViewAllPage,103,329,312,466,133,640,0.0,0.0037095866198740128,0.06458581918405157
retrieveReferenceDocument,147,359,329,508,177,1045,0.0,0.005491301927170543,0.07667981079747227
retrieveReferenceViewAllPage,130,248,224,378,103,787,0.0,0.004702280873892134,0.07067229315597849
BrowseTopics/AudioResults/retrieveAudioDocument,141,313,300,429,165,697,0.0,0.00512931680665033,0.07650062113616476
BrowseTopics/ImagesResults/retrieveImageDocument,183,562,530,731,350,1449,0.0,0.006642786514635185,0.08173227214289396
BrowseTopics/WebsiteResults/retrieveWebsiteDocument,162,307,285,434,165,953,0.0,0.005886476680995151,0.07316195583202133
BrowseTopics/ImagesResults/retrieveImagesViewAllPage,180,527,441,880,155,1613,0.0,0.006557190485764322,0.09357290832863735
BrowseTopics/WebsiteResults/retrieveWebsiteViewAllPage,131,476,454,752,160,999,0.0,0.004759900101687454,0.06412704303042346
AdvancedSearch/doAdvancedtSearchWithAllowVariations,140,316,292,438,180,1087,0.0,0.005349372688617258,0.06695540683880234
AdvancedSearch/doAdvancedtSearchWithOtherIndexes,136,319,293,419,174,1142,0.0,0.005302446478625799,0.06574136591625612
BrowseTopics/AudioResults/retrieveAudioViewAllPage,103,464,438,712,157,1035,0.0,0.004037931465718157,0.06047272502255165
retrieveImagesViewAllPage,8,310,276,365,160,512,0.0,3.7341212329134783E-4,0.00576044722519785
retrieveVideoDocument,26,614,586,731,416,908,0.0,0.001286725814812936,0.01810975724803991
retrieveVideoViewAllPage,21,329,308,479,184,658,0.0,0.001083310330184219,0.014982619140148735
TOTAL,47015,372,282,770,5,17440,2.126980750824205E-5,1.6323284002400493,15.067431194571705
