sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,33001,819,643,1454,328,210315,0.0,1.1458702836366625,985.4350976152289
HTTP Request: Saved Item Count,148560,9,6,8,4,6245,0.0,5.158110352521219,2.0287762299858914
HTTP Request: Bread Crumb,136281,38,9,23,5,6183,0.0,4.731611809583117,13.411791161587246
HTTP Request: Header Bookmark Tool,118539,14,9,14,6,6445,0.0,4.115976516027391,3.4553489498463823
HTTP Request: FavIcon Servlet,605554,0,0,0,0,5806,0.0,21.026966876504375,0.6362989210677253
HTTP Request: Search Assist,12314,30,20,41,6,5630,0.0,0.4278299899372746,0.7097842637787297
HTTP Request: Go To Home Page,11437,233,202,278,76,5700,0.0,0.39737799319492356,6.8302381745584375
HTTP Request: Perform Basic Person Search,12313,699,634,1076,73,6545,0.0,0.427832347954558,19.157130588990032
HTTP Request: Browse Items,6569,859,835,1018,492,7383,0.0,0.22825654047590638,32.821710871822276
HTTP Request: Person Filmstrip Portlet Window,12308,157,101,240,11,12438,0.0,0.4277294485435183,5.704947785504455
HTTP Request: Topic Page,6567,969,925,1281,347,6134,0.0,0.2282728370340507,9.633036882909035
HTTP Request: Go To Advanced Search Page,12236,300,263,351,119,6243,0.0,0.4253744997304212,10.84538048537252
HTTP Request: Featured Links,4916,627,590,773,208,4473,0.0,0.1709384531509545,4.849365877798687
HTTP Request: Display Group Ajax Calls,72119,182,159,301,11,6140,0.0,2.507472803695257,7.464939145112891
HTTP Request: MLA7 Citation - Get Bookmark,27996,16,10,16,6,5841,0.0,0.9735500134716844,0.4166796804309736
HTTP Request: Perform Advanced Search WIth Default Date Range,9785,834,665,1529,206,7645,0.0,0.3403061489408549,45.531468957423506
HTTP Request: Perform Advanced Search WIth New Date Range,2446,1153,936,2053,219,6265,0.0,0.0850842508008216,8.264867036856787
HTTP Request: MLA7 Citation - Get Citation,27980,27,16,33,10,5527,0.0,0.9734127510112465,1.1327231546231191
HTTP Request: Saved Item List,59975,10,6,8,4,5449,0.0,2.0864755126919983,0.8185526396593995
HTTP Request: Bookmark Tool,27973,13,9,14,6,5404,0.0,0.9733454432310963,0.6656409326576516
HTTP Request: Translate Form,27969,15,10,17,7,4593,0.0,0.9733256772981155,1.4123187876820484
HTTP Request: Navigation Portlet,32031,89,59,187,9,5653,0.0,1.1149471490476635,1.0974522000260993
HTTP Request: Email Form,27964,17,11,18,7,6153,0.0,0.9735132269547445,1.4214880250436137
HTTP Request: Add Search To History,32029,14,9,14,6,5171,0.0,1.1150152368125401,0.3595532849668625
HTTP Request: Related Subjects,27963,15,10,17,7,4623,0.0,0.9733868861467341,0.7221451351593797
HTTP Request: Suggested Portals,16319,185,105,375,8,7765,0.0,0.5681786134352812,6.2274266908383975
HTTP Request: Perform Entity Search,2115,509,425,659,191,4490,0.0,0.07365327340220454,2.6607423218726054
HTTP Request: Clear Document In Session,27959,14,9,16,6,5390,0.0,0.9733807062220121,0.31388803943138815
HTTP Request: Reference List,16315,48,16,107,9,5582,0.0,0.5681277049399251,0.7369231397582837
HTTP Request: Biographies List,16314,86,64,153,9,4626,0.0,0.5681568065422243,1.5416311222213115
HTTP Request: Primary Sources List,16312,88,72,153,10,5599,0.0,0.5681832431364495,0.5897171773163639
HTTP Request: Magazine List,16309,164,139,270,9,5287,0.0,0.5681751474706974,1.4731439867510399
HTTP Request: News List,16307,175,141,298,10,5110,0.0,0.5681590722760567,1.4649865351839657
HTTP Request: Perform Related Subjects Search,2298,703,583,1194,194,4289,0.0,0.0801115565626634,10.381217351457643
HTTP Request: Academic Journal List,16304,132,107,227,9,6104,0.0,0.5681787688907068,1.1854130425660303
HTTP Request: Website List,16301,88,70,156,10,5366,0.0,0.5681074428104245,0.4616833419569425
HTTP Request: Audio List,16296,127,103,215,9,6013,0.0,0.568042505864997,1.0846642945281395
HTTP Request: View Full List Page,11912,548,480,731,155,6552,0.0,0.41551426744907904,16.832327678651687
HTTP Request: View More,13017,558,524,688,180,6255,0.0,0.45426394078522786,12.536472109945029
HTTP Request: Sidebar Limiter Ajax Calls,40118,80,56,156,15,6897,0.0,1.4040444726309498,1.6130057720737065
HTTP Request: View Document,20194,560,496,799,163,7230,0.0,0.7071652360175357,39.10334972255478
HTTP Request: Sort By Content Level,862,433,390,584,136,3707,0.0,0.030226597793037574,0.6784880668166483
HTTP Request: Download,8050,18,14,23,8,4725,0.0,0.28237082473081554,0.32918038644315223
HTTP Request: Print Document Tool (Audit Logging),8051,246,210,287,85,5924,0.0,0.2824058919459144,3.320509199060182
HTTP Request: Download Citation Pop Up,8052,13,9,13,6,4338,0.0,0.2824774521459972,0.4168233190276208
HTTP Request: Download Citation CSS,8052,9,9,13,0,3640,0.0,0.2824717541401213,0.44178113441377376
HTTP Request: Download Citation JS,8050,0,0,0,0,1,0.0,0.2825138425641251,0.0
HTTP Request: Download Citation i18n,8050,13,8,13,6,5103,0.0,0.28250943055082955,0.48120161823112667
HTTP Request: Download Citation,8050,26,15,29,11,5256,0.0,0.2825048501345109,1.782263542903064
HTTP Request: Follow Spotlight Links,6496,710,646,849,263,6704,0.0,0.22802884508725613,9.02203911452259
HTTP Request: Portal Page Ajax Calls,71381,163,147,268,20,5940,0.0,2.5057175580555358,9.346476362602177
HTTP Request: Sort By Title,1186,431,389,605,130,3411,0.0,0.04166568006364661,1.3980981207289604
HTTP Request: Sort By Relevance,1184,398,371,545,167,3375,0.0,0.041621769760462494,0.8983475619116795
HTTP Request: Save Highlight,408,7,7,9,5,24,0.0,0.01436540455672745,0.009741739392847585
HTTP Request: Save Note,407,7,6,9,5,50,0.0,0.014363295744670714,0.010162570748936471
HTTP Request: Full List Pagination,569,528,480,693,187,3400,0.0,0.02011704371804828,0.8604117215950349
TOTAL,1900063,89,9,251,0,210315,0.0,65.9574554499064,1290.6038233009715
