sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,19974,789,626,1428,282,9689,0.0,0.6932090226148425,564.3620685357647
HTTP Request: Saved Item Count,43050,9,5,8,4,5469,0.0,1.4940579182223843,0.5876193319112655
HTTP Request: Bread Crumb,42398,12,8,13,5,4851,0.0,1.4714912198501868,0.8090147052225444
HTTP Request: Header Bookmark Tool,36746,13,9,14,6,5297,0.0,1.2753264010959493,1.0280807950975177
HTTP Request: FavIcon Servlet,182646,0,0,4,0,5644,0.0,6.339359946987699,0.3849608314358512
HTTP Request: Search Assist,2451,53,35,92,5,5065,0.0,0.08522222015531584,0.14044591484671215
HTTP Request: Go To Home Page,1950,233,198,278,64,5798,0.0,0.06778411267624433,1.1281784986109298
HTTP Request: Perform Basic Keyword Search,2451,1076,915,1765,361,8349,0.0,0.08521712077668504,22.474231827718448
HTTP Request: Go To Advanced Search Page,1922,286,246,332,90,3294,0.0,0.06684926044788378,1.511138590366392
HTTP Request: Map Page,655,853,574,1556,282,5534,0.0,0.022796747436644966,11.778040610867647
HTTP Request: Map Ajax Calls,655,390,321,459,182,8344,0.0,0.022798793856786678,0.04714712525048217
HTTP Request: Saved Item List,14999,8,6,8,4,5538,0.0,0.5212957426239989,0.20451245595408954
HTTP Request: Perform Advanced Search WIth Default Date Range,1538,1080,931,1837,287,6156,0.0,0.053486936128843005,19.367827717683223
HTTP Request: Navigation Portlet,9313,106,72,248,9,4677,0.0,0.32377445995581255,0.3415166261753034
HTTP Request: Perform Advanced Search WIth New Date Range,384,1311,1026,2266,340,4938,0.0,0.013393694715911886,2.320458733575328
HTTP Request: Add Search To History,9311,15,9,14,6,4285,0.0,0.32379401595552304,0.10440704366656679
HTTP Request: Suggested Portals,4486,209,147,348,25,4094,0.0,0.155995916565205,8.536076617839093
HTTP Request: Follow Spotlight Links,979,714,639,838,232,5993,0.0,0.034063058689397546,1.8470033512861137
HTTP Request: Reference List,4484,131,109,212,9,3346,0.0,0.15605981949684142,0.4976117702106515
HTTP Request: Portal Page Ajax Calls,11735,219,184,373,9,6212,0.0,0.4081739130434782,2.6365735054347827
HTTP Request: Biographies List,4484,85,66,168,9,4998,0.0,0.1560567181947342,0.2984861188327883
HTTP Request: Magazine List,4484,270,231,430,34,5992,0.0,0.156052080049984,0.4871850046110014
HTTP Request: News List,4484,280,233,455,26,6050,0.0,0.15604928317557648,0.4694817202742124
HTTP Request: Academic Journal List,4484,257,229,412,26,5686,0.0,0.1560461714311964,0.481852524263892
HTTP Request: Case Overview List,4483,316,287,380,111,6476,0.0,0.156127780296904,2.4042388220014446
HTTP Request: Statistics List,4483,127,111,220,25,5704,0.0,0.15612995528895013,0.13201061384618118
HTTP Request: Experimental Activity List,4483,124,105,210,25,4986,0.0,0.15612261493365226,0.15141971309422275
HTTP Request: Website List,4483,132,109,230,22,4952,0.0,0.15611554709566927,0.15332766258756905
HTTP Request: Audio List,4483,209,188,336,22,4339,0.0,0.1561073709492087,0.375500364136635
HTTP Request: View Full List Page,3553,640,562,875,194,6671,0.0,0.1238422682410285,7.973047624941965
HTTP Request: View More,2257,584,540,721,192,3793,0.0,0.07868866541896728,5.927890481487211
HTTP Request: MLA7 Citation - Get Bookmark,5694,14,10,16,7,5380,0.0,0.1985650519022333,0.08505658308446153
HTTP Request: MLA7 Citation - Get Citation,5693,35,19,59,10,5073,0.0,0.19858078051978703,0.23429538690315277
HTTP Request: Bookmark Tool,5691,14,9,14,6,4317,0.0,0.19855477523013307,0.13585962788171327
HTTP Request: Translate Form,5690,14,10,17,7,3448,0.0,0.19861784321268025,0.2882463538877785
HTTP Request: Email Form,5690,16,10,18,7,4534,0.0,0.19862670404432595,0.2900832943177892
HTTP Request: Subject Linking Portlet,2749,16,9,15,6,4575,0.0,0.09598114482008022,0.14345003906457035
HTTP Request: Subject Linking Ajax,2749,399,398,747,7,3415,0.0,0.09597573297756559,0.48156880684113906
HTTP Request: Related Subjects,5689,15,10,17,7,5711,0.0,0.19867432643676042,0.22295029996409613
HTTP Request: Clear Document In Session,5689,16,9,15,6,5751,0.0,0.19867551287809504,0.06407035101569844
HTTP Request: Sidebar Limiter Ajax Calls,12265,117,96,215,17,6084,0.0,0.4284289000495811,0.463331533687436
