sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
location,50,0,1,1,0,1,0.0,0.9867577115115155,0.0
HomePage/EnterProduct,50,968,884,1361,611,2063,0.0,0.9691049346823275,640.4996220490755
NavigationBarSavedItemCount,8071,4,4,5,2,1006,0.0,1.1197439253441157,0.4241828611996174
Named User Login Dialog,50,5,5,6,4,14,0.0,0.9833615230303269,1.8117859873441373
Named User Session,50,165,150,199,121,370,0.0,0.9805075106875318,0.42992956279170097
Refresh Home Page,50,84,75,80,55,561,0.0,0.9820481596417487,16.53469883038064
DisplayBrowseHelpPage,847,174,154,242,94,1095,0.0,0.11774854221883017,2.1886598257474494
BasicSearch/SubmitSearchForm,1940,1492,1183,2949,147,11498,0.0,0.2695009273471343,27.102753581879174
Help/ViewDocument,847,246,204,305,134,3143,0.0,0.11772594068169297,2.7231844335311277
BasicOrAdvancedSearch/searchResults/Bookmark,2006,13,9,11,6,565,0.0,0.27880449300528726,0.17649801777441185
AdvancedSearch/GoToAdvancedSearchPage,230,326,238,300,78,5833,0.0,0.03210936617646833,3.6695085920650214
AdvancedSearchPortletWin/SubmitSearchForm,230,1259,1084,2038,414,6041,0.0,0.03209521618011947,1.1421240482809034
GetSavedDocumentIds,4108,4,4,5,2,61,0.0,0.5718318524818589,0.2204457716302219
AdvancedSearch/searchResults/HitCountsListWindow,202,294,247,567,18,1292,0.0,0.02819007703706102,0.03820804280342222
AdvancedSearch/searchResults/SubjectLimiter,202,203,162,394,6,1225,0.0,0.028190159652596754,0.024950406426742358
AdvancedSearch/searchResults/PublicationYearLimiter,202,684,562,1486,18,2554,0.0,0.028188767055425116,0.036467091446034904
AdvancedSearch/searchResults/DatabasesAndArchivesLimiter,202,302,304,551,15,981,0.0,0.028187996072100426,0.032059948096759064
DetailsPage/Email,3031,6,7,8,5,74,0.0,0.421698011355099,0.6106228899447493
DetailsPage/TranslateForm,3033,6,6,7,4,213,0.0,0.42193323883772343,0.6145794475561189
BrowseByDateSearch/SubmitDate,576,456,516,592,69,1253,0.0,0.08033980389555993,1.3303081814304307
BrowseByDate AJAX Call: Get Publications JSON Object,576,4,4,6,3,40,0.0,0.0803448467777741,0.8006382834023588
NGramSearch/GoToNGramSearchPage,661,128,125,141,77,375,0.0,0.09208041559610995,2.921943980864478
BrowseByDate AJAX Call: Get Publications MCode Query,576,272,242,375,149,2784,0.0,0.0803404650373918,0.09852162516695752
DetailsPage/Clear Document in session,3016,5,6,6,4,171,0.0,0.42058994154134505,0.1356244805379535
BasicSearch/searchResults/HitCountsListWindow,1798,15,15,22,6,830,0.0,0.2509152195431417,0.30874865153130154
BrowseByDate/GoToBrowseByDatePage,253,343,483,578,62,781,0.0,0.035383615735611385,0.5998781572884234
NGramSearch/SubmitSearchForm,657,623,593,785,338,2267,0.0,0.09206845016006879,0.09683713299616942
savedDocuments,224,173,100,365,76,1104,0.0,0.03142550583841005,0.62198281934101
SavedDocuments/Email,224,6,6,7,5,135,0.0,0.031425933494026476,0.044326848043055214
savedAnnotations,224,99,91,105,68,271,0.0,0.031425545517307266,0.5252858244993412
DisplayAboutPage,224,680,594,1079,117,2777,0.0,0.03142195718674168,0.7160042051153123
DisplaySearchHistoryPage,224,94,89,101,64,262,0.0,0.031423702758706505,0.5318404427385784
BasicSearch/searchResults/SubjectLimiter,1796,303,272,572,5,1682,0.0,0.25103829354343765,0.23853240677582546
BasicSearch/searchResults/PublicationYearLimiter,1796,691,632,1017,19,3287,0.0,0.2509793925795623,0.4220363994183315
BasicSearch/searchResults/DatabasesAndArchivesLimiter,1794,786,488,1598,18,11947,0.0,0.2506531442508845,0.3466368642313632
BasicOrAdvancedSearch/NewspapersFullListPage/Bookmark,160,15,9,11,7,181,0.0,0.022492295334521583,0.014238622360265562
Magazines/ViewArticle,195,644,616,881,300,1230,0.0,0.027294620230352597,1.0024550723552388
BasicSearch/searchResults/LoCSubjectsLimiter,171,32,26,34,20,508,0.0,0.02398420240534901,0.026698423410376856
BasicSearch/searchResults/PlaceOfPublicationLimiter,171,136,131,142,102,397,0.0,0.02396078166515382,0.5130853607575923
Monographs/ViewArticle,361,1119,1006,1908,240,3955,0.0,0.05070280976432182,1.7465509360988696
Manuscripts/ViewArticle,313,1327,1130,2103,419,5752,0.0,0.044077448442411404,1.634920153235672
DetailsPage/crossdomain.xml,1965,5,3,4,2,3148,0.0,0.2756821027599777,0.11221164191314963
BasicSearch/NewspapersFullListPage/HitCountsListWindow,132,7,7,8,6,11,0.0,0.018542292088579902,0.01052922015017571
Newspapers/ViewArticle,595,1162,883,1512,287,11711,0.0,0.0838713433327709,2.912011994324518
Photographs/ViewArticle,119,1290,981,1999,575,5234,0.0,0.01691911214186576,0.6161633072335887
Carrot Page,53,95,94,102,69,173,0.0,0.007487971915301713,0.15913044089461204
Navigate to Publication List Page,10,1467,567,3788,409,4085,0.0,0.0014525366228058708,0.033066485560769195
BasicSearch/NewspapersFullListPage/SubjectLimiter,132,67,34,155,13,306,0.0,0.018539344069579845,0.01592799691832562
Limit to English publications,10,3346,3100,3829,2923,3855,0.0,0.0014527075417893115,0.04499307639585583
DetailsPage/BookMark,1963,15,8,11,6,4342,0.0,0.27590049254492416,0.17465586930159369
Limit to Publications With Date Earlier Than 1800,10,3237,3090,3762,2815,3788,0.0,0.001452720837173964,0.04517394334534007
Publication Title Search,10,457,431,512,371,609,0.0,0.001453264679172203,0.030081159655076347
Carrot Ajax Call,53,2159,2026,3987,377,5001,0.0,0.0074887971833079514,0.37853570908417944
BasicSearch/NewspapersFullListPage/PublicationYearLimiter,131,606,540,854,345,2016,0.0,0.0186429630641631,0.0061744808788662805
ArchivalNewspapers/ViewArticle,114,1364,1134,1956,500,7112,0.0,0.01605851158163802,0.45945176743288774
BasicSearch/NewspapersFullListPage/DatabasesAndArchivesLimiter,131,150,160,248,18,360,0.0,0.018633747993493835,0.006168789618939853
DetailsPage/Get tinyurl for document,1958,14,9,12,7,605,0.0,0.2758372746037551,0.10376062890969048
DetailsPage/Get tinyurl for document (for EZProxy),1957,16,9,12,7,2210,0.0,0.2754696074114697,0.10364324589378557
Maps/ViewArticle,83,937,830,1331,580,2218,0.0,0.011683693421010772,0.3219117902173843
DetailsPage/Get Citation for document,1955,19,11,19,8,7625,0.0,0.27576369970785974,0.2120410055155561
DetailsPage/Get public tags for document,1953,3,3,4,2,16,0.0,0.27548866088389684,0.09609411554174994
DetailsPage/Get private tags for document,1950,4,3,4,2,527,0.0,0.2754382788017333,0.09608448066324407
Photographs/DVI Document Image Tiles,107,1098,863,2304,0,6824,0.0,0.015269243135012501,3.140544448499197
DetailsPage/hitTermCoordinates,737,330,142,697,26,4822,0.0,0.10468604272270074,0.029878235093460347
DetailsPage/Tags/Get tag count before adding,84,14,9,12,7,176,0.0,0.01204865245862794,0.0039037376228783253
DetailsPage/Tags/Add Private tag,84,32,23,37,18,171,0.0,0.012044485446676913,0.0031314037858542107
Monographs/DVI Document Image Tiles,341,410,208,1082,0,3277,0.0,0.048735304554921616,3.9255370570714714
Manuscripts/DVI Document Image Tiles,286,1684,1503,2848,0,7491,0.0,0.04063669459421135,15.758414359995504
SearchWithinDocument/SubmitSearchWithinForm,153,1107,983,1850,229,3149,0.0,0.02174905626153908,0.7586707503658959
Images/ViewArticle,22,1109,1075,1513,633,1872,0.0,0.00318646251677238,0.6298748689748339
MagazineDetails/GetDocumentTitle,190,520,474,847,139,1746,0.0,0.026990814031586638,0.045084897519075406
DetailsPage/Tags/Get tag count after adding a tag,168,11,9,12,6,116,0.0,0.02403525972601807,0.007790167014295686
Newspapers/DVI Document Image Tiles,534,738,535,1823,0,4788,0.0,0.07591065060545141,17.545538516321358
MagazineDetails/GetRelatedSubjects,188,344,233,674,81,2657,0.0,0.026795612475010954,0.02754723474980452
Magazines/DVI Document Image Tiles,177,1503,1646,1895,0,2574,0.0,0.025199596464767122,13.58782768329076
DetailsPage/Tags/Add Public tag,84,66,22,35,18,3490,0.0,0.012044870584318182,0.0031341644975145266
AdvancedSearch/NewspapersFullListPage/HitCountsListWindow,28,299,259,565,29,656,0.0,0.004087306621130178,0.006617639089219627
AdvancedSearch/NewspapersFullListPage/SubjectLimiter,28,92,60,141,30,320,0.0,0.004087296478180989,0.004343322722419727
AdvancedSearch/NewspapersFullListPage/PublicationYearLimiter,28,522,459,680,267,1394,0.0,0.00408708945368897,0.006231699555207893
AdvancedSearch/NewspapersFullListPage/DatabasesAndArchivesLimiter,28,1797,1812,2200,253,2339,0.0,0.0040859717644758315,0.003916672990194397
savedTags,130,103,99,114,71,267,0.0,0.01868338475096629,0.3309103648088963
ArchivalNewspapers/DVI Document Image Tiles,105,1754,1518,2762,0,6853,0.0,0.015078121903599967,7.4962445267315
Maps/DVI Document Image Tiles,74,2825,1820,7398,0,13242,0.0,0.010839647916517134,8.924625760926805
Images/DetailsPreviewPortletWindow,22,588,517,839,248,1611,0.0,0.003177875515104731,0.5803791237539118
Videos/ViewArticle,12,1234,1148,1799,912,1861,0.0,0.002018202504757492,0.4168803561202411
View Document/Retrieve JSViewer SWF,12,14,11,32,0,34,0.0,0.0020259042243648408,0.19424972462474768
Videos/DetailsPreviewPortletWindow,12,446,516,674,108,685,0.0,0.0020270191517837008,0.19657582385026207
Videos/DVI Document Image Tiles,11,10,0,37,0,58,0.0,0.001858837827552573,2.4324635633988747E-4
Images/DVI Document Image Tiles,18,5,0,19,0,36,0.0,0.00365674091746817,4.993498746347322E-4
TOTAL,60338,225,8,707,0,13242,0.0,8.366154082933603,135.28205040115438
