sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request - Login,1414,2412,2716,3534,216,8014,0.0,0.19643262242968815,2615.041284457368
HTTP Request - PerformBasicSearch,1560,400,338,500,201,5691,0.0,0.21650570069224923,99.73573653873204
HTTP Request - Browse Series,525,476,189,1138,98,3483,0.0,0.07283389903307103,245.43454265431458
HTTP Request - GetSuggestedPortals,2216,8,7,10,4,1004,0.0,0.3076465579750637,2.202512580007541
HTTP Request - View All,532,448,338,949,126,3344,0.0,0.07429894684036047,57.13231775123868
HTTP Request - Topic,518,424,376,594,165,3234,0.0,0.07232878150717821,6.54291861106992
HTTP Request - RetrieveDocument,2024,364,321,502,161,5249,0.0,0.28151704304734965,353.7404735518024
HTTP Request - Suggested Topic,465,302,269,412,162,3296,0.0,0.0649427463351691,27.219685431957597
HTTP Request - PerformAdvancedSearch,661,265,249,376,98,1987,0.0,0.09216651547268037,16.42837446266991
HTTP Request - RelatedResources,328,329,194,805,22,1692,0.0,0.04596949811679224,0.13269499003246735
TOTAL,10243,578,295,2507,4,8014,0.0,1.4167634527865618,3408.1720237818604
