sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login GPS,5279,1004,908,1771,206,10057,0.0,0.7328548883461773,622.6470832945492
HTTP Request: Login/ Ajax MarkList,5276,9,6,9,3,4742,0.0,0.7331097135647529,0.12988451954461325
HTTP Request: Search Assist,19936,49,30,108,7,3351,0.0,2.769773292888938,2.811198466791688
HTTP Request: Navigate To Subject Guide Search,2443,422,81,965,27,9529,0.0,0.33960204700937513,3.3214440488859442
HTTP Request: Navigate To Subject Guide Search / Ajax Marklist,2443,6,6,8,3,231,0.0,0.33968350062826846,0.12888024070079918
HTTP Request: Navigate To Publication Search,1026,703,365,1400,72,11963,0.0,0.1427008911434208,1.6245759959785053
HTTP Request: Navigate To Publication Search / Ajax Marklist,1025,6,6,9,4,120,0.0,0.14277750584273413,0.060618818212824006
HTTP Request: Basic Search,4568,1885,1380,3754,77,18669,0.0,0.6352104023212435,22.665533302405414
HTTP Request: Navigate To Advanced Search,3877,782,815,1358,44,9278,0.0,0.5393170023823428,7.918594054556916
HTTP Request: Navigate To Advanced Search / Ajax Marklist,3875,7,6,9,3,2278,0.0,0.5393439962453307,0.18853321237703305
HTTP Request: Basic Search/ Ajax MarkList,4564,7,6,9,3,1077,0.0,0.6350554504705449,0.16398082979407727
HTTP Request: Subject Guide Search,2441,773,418,1660,59,14142,0.0,0.33954303433237715,3.850670459479552
HTTP Request: Subject Guide Search / Ajax Marklist,2440,7,6,9,4,687,0.0,0.3397056450585567,0.12885826298827638
HTTP Request: Ajax Suggest Also Try,29693,60,7,62,4,11421,0.0,4.132147447512139,2.1444673777462295
HTTP Request: Publication Search,511,695,120,698,20,13070,0.0,0.07130480964197311,0.9796237894229431
HTTP Request: Subject Guide Search Result,1806,793,514,1705,81,9978,0.0,0.2514923830950329,4.438784588122736
HTTP Request: Subject Guide Search Result/ Ajax MarkList,1805,7,6,9,3,1127,0.0,0.2513794184459014,0.09676309633674035
HTTP Request: Ajax Suggest Did You Mean,29678,61,7,40,4,9906,0.0,4.12997610074481,2.143733310425358
HTTP Request: Ajax Limit Expand Search Results (TY),29228,428,172,1323,13,19579,0.0,4.066698983575701,5.89764286414195
HTTP Request: Ajax Limit Expand Search Results (SU),29215,394,175,1260,17,5930,0.0,4.065483012501343,7.471710358113877
HTTP Request: Ajax Limit Expand Search Results (PU),28204,333,151,1116,14,6070,0.0,3.925313274208685,6.899436850492801
HTTP Request: Publication Search/ Ajax Browse Index (PTA),1025,78,20,182,8,4755,0.0,0.142888389112546,0.19402285605207606
HTTP Request: Retrieve Document,34418,346,244,542,58,21907,0.0,4.792560711501297,172.33246693748578
HTTP Request: Advanced Search,3871,1679,1164,3411,45,11911,0.0,0.5389113934165938,12.866674838740755
HTTP Request: Publication Search/ Ajax Browse Index (PF),1025,77,20,180,7,6663,0.0,0.14291058245194682,0.19477625853855873
HTTP Request: Ajax Limit Expand Search Results (GS),540,314,111,1201,14,1669,0.0,0.07523268843594166,0.051302337047738344
HTTP Request: Retrieve Document/ Ajax SimilarArtclesBySubject,34398,1272,1362,2311,7,13417,0.0,4.7907417432545145,13.551468408113175
HTTP Request: Advanced Search/ Ajax MarkList,3869,7,6,9,3,1013,0.0,0.5392935046007213,0.18846488423414678
HTTP Request: Publication Search/ Ajax Browse Index (PCD),1025,73,20,177,7,3216,0.0,0.14293312152271606,0.1942203199111695
HTTP Request: Publication View All,514,1021,471,1032,99,12211,0.0,0.07179996362507679,1.126652219834167
HTTP Request: Publication Search/ Ajax Browse Index (PLG),1023,69,20,178,7,2343,0.0,0.1428493231483488,0.19012839743655982
HTTP Request: Limit By PU,318,1057,644,2269,109,6594,0.0,0.04491725267437746,0.5842069211500935
HTTP Request: Publication Search/ Ajax Browse Index (PUB_SU),1023,65,19,177,7,1790,0.0,0.14288044747418654,0.18892153955218502
HTTP Request: Limit By TY,309,1063,690,2375,105,6418,0.0,0.04336294971343265,0.5474376428240844
HTTP Request: Limit By PU/ Ajax MarkList,318,6,5,8,3,68,0.0,0.04491400451145639,0.014545686811398045
HTTP Request: Limit By TY/ Ajax MarkList,309,13,6,9,4,2075,0.0,0.0433567862210169,0.013616274788786504
HTTP Request: ATP Publication,793,461,143,411,28,12192,0.0,0.11078484144845102,1.1023134835734578
HTTP Request: ATP Publication/ Ajax MarkList,793,6,6,9,3,100,0.0,0.11078660585744014,0.04690945709673431
HTTP Request: Tab Visit,2550,510,346,1201,6,7526,3.92156862745098E-4,0.3568727534510295,25.0588261382334
HTTP Request: Tab Visit/ Ajax MarkList,2549,7,6,9,3,832,0.0,0.3568189444122559,0.11068952968771413
HTTP Request: Retrieve Document/ Ajax MarkList,8598,7,6,9,3,1102,0.0,1.2034219845797385,0.3834783752589009
HTTP Request: DocLinking/getTerms,8595,135,60,361,6,9080,0.0,1.2033025510014081,23.4802128053949
HTTP Request: Click On Next Page Link,857,590,441,1340,154,4851,0.0,0.1200644509334976,1.8637882365260579
HTTP Request: Retrieve Document/ Scribble,8507,9,6,9,4,4181,0.0,1.1917142866748776,0.4181045724383536
HTTP Request: ATP Page,1057,877,259,993,34,13383,0.0,0.14844042062144996,1.5704882068685082
HTTP Request: Save This Document,8585,681,319,1591,33,13852,0.0,1.2030168327068116,0.6080244655928778
HTTP Request: ATP Page/ Ajax MarkList,1057,7,5,9,3,143,0.0,0.14844667478044077,0.04670434491444444
HTTP Request: Related Document,7665,1284,882,2497,88,15711,0.0,1.0743746165575916,14.696598172014316
HTTP Request: Related Document / Ajax Marklist,7660,1194,1161,2896,4,19098,0.0,1.0737407586104617,1.8974690777817946
HTTP Request: Limit By SU,307,917,574,1965,100,7631,0.0,0.04313354073962923,0.580116129462653
HTTP Request- BookMark Login,556,4040,3449,7212,500,19503,0.0,0.07838597082857637,20.271920627710553
HTTP Request: Limit By SU/ Ajax MarkList,307,6,5,8,3,77,0.0,0.04313998982907992,0.01374897801610007
HTTP Request: Document Download,8557,10,8,12,5,993,0.0,1.2015342343880586,1.996655132802741
HTTP Request: Print Document,8557,19,11,31,6,6270,0.0,1.2013807243889132,0.1893161865115846
HTTP Request: Header Quick Search,8533,1901,1149,4079,36,24508,0.0,1.1981555173004501,16.689686344433905
HTTP Request: Search Within Results,501,703,284,1607,48,10828,0.0,0.0705372119695313,0.5038120474918178
HTTP Request: Search Within Results/ Ajax MarkList,501,7,6,9,4,130,0.0,0.07054369759648751,0.023140825514036154
HTTP Request: Navigate Topic Finder,640,92,68,95,18,1195,0.0,0.0901753530188947,6.152559377740045
HTTP Request: Topic Finder,640,5549,3928,11342,76,35200,0.0,0.08999457220236404,72.43880316908329
