sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HomePage/EnterProduct,70,448,310,733,282,907,0.0,0.9378475059955251,626.6397023297137
HomePage/SavedItemServlet/SavedItemCount,70,4,4,5,4,6,0.0,0.9440196356084206,0.3715233526857359
HomePage/AjaxRequestVideos,70,69,62,68,59,339,0.0,0.9432691011992993,17.492614918811483
HomePage/AjaxRequestImages,70,62,60,65,56,160,0.0,0.9433326595242908,26.834734645576443
HomePage/AjaxRequestMonographs,70,140,139,145,128,204,0.0,0.9423548100481947,127.3941701892787
HomePage/AjaxRequestFeaturedArticles,70,123,121,142,105,153,0.0,0.9420377622565842,137.804813876048
Home Page,70,852,731,1151,672,1314,0.0,0.9325002997322392,929.7249665299
Select a type of search,3758,1,1,2,0,43,0.0,0.5219485765373421,0.0
Do a basic search,3364,710,593,1146,231,4955,0.0,0.467067506110823,65.31921031518553
BasicSearch/ResultsList/GenerateBookMarkForTools ,3361,15,11,14,8,227,0.0,0.46748626750395994,0.2959395471649274
BasicSearch/ResultsList/HitCountsListWindow,3359,8,8,9,6,112,0.0,0.46756935345278183,0.15762367093689678
BasicSearch/ResultsList/SubjectLimiter,3358,9,9,10,7,1256,0.0,0.46770404668460785,0.1540177519052185
BasicSearch/ResultsList/PublicationYearLimiter,3356,8,8,9,6,102,0.0,0.4679607258801524,0.15499303531932182
BasicSearch/ResultsList/PublicationTitleLimiter,3356,8,9,10,7,79,0.0,0.46763970840796965,0.15398627993552536
Select a document type,3728,1,1,2,0,28,0.0,0.5205255744491197,0.0
View Magazine Document Request,1264,528,496,630,304,6273,0.0,0.17663249861901056,5.08788868582207
NatGeo-Features/SavedItemServlet/SavedItemCount,1264,5,5,5,4,369,0.0,0.17682164766999708,0.06952997196873278
NatGeo-Features/crossdomain.xml,1264,9,5,7,4,2283,0.0,0.17686207500631052,0.07254709774791894
NatGeo-Features/TranslateForm,1262,7,7,8,6,25,0.0,0.17663415637105545,0.2559420298368261
NatGeo-Features/BookMark,1261,16,11,16,8,167,0.0,0.17676599532502305,0.1118935441774809
NatGeo-Features/Email,1261,8,8,10,7,40,0.0,0.1769333369627351,0.2638151932172374
NatGeo-Features/SavedItemServlet/SavedItemList,1260,5,5,6,4,338,0.0,0.1768177602494309,0.06939505066039328
NatGeo-Features/AuditLoggingCall,1259,212,195,275,115,1672,0.0,0.17702775876811178,2.306885017219078
NatGeo-Features/SearchResultsPreview,1259,131,23,416,8,4269,0.0,0.17686198513881699,14.05842887749533
NatGeo-Features/Get Citation for document,1258,13,12,14,9,142,0.0,0.17714844236810573,0.12207586475336023
NatGeo-Features/Get tinyurl for document,1258,18,11,16,9,861,0.0,0.17693250236003766,0.06654335115293045
NatGeo-Features/Get tinyurl for document (for EZProxy),1256,17,11,15,9,1445,0.0,0.1775692438759464,0.06678810593913984
NatGeo-Features/Get OCR text for document,1256,7,7,8,5,27,0.0,0.1774738491011642,0.25937575971277216
Download the image viewer,5893,0,0,0,0,1038,0.0,0.8320383768347414,4.361634030124294
Document page image tile,5893,1026,1004,2063,0,5044,0.0,0.8316359802445177,467.1393764479187
Select a full page view type,1494,1,1,2,0,20,0.0,0.21212156922823103,0.0
View Images Full List Window,515,321,263,429,137,3189,0.0,0.07332094328034199,3.0673587771451216
View Image Document Request,1249,606,568,750,302,5202,0.0,0.17788287758382357,16.13101938469401
Images/SavedItemServlet/SavedItemCount,1249,4,5,5,4,21,0.0,0.17771064580674728,0.06990884499427243
Images/crossdomain.xml,1248,5,5,7,3,119,0.0,0.17791953047492112,0.07195514264427484
Images/TranslateForm,1246,8,7,8,6,1120,0.0,0.17773940863559612,0.25756991035857
Images/BookMark,1242,18,11,15,9,2154,0.0,0.17761826773851616,0.11242824859271129
Images/Email,1242,9,8,9,6,1306,0.0,0.17751872558134882,0.26138832828672276
Images/SavedItemServlet/SavedItemList,1241,5,5,6,4,27,0.0,0.17741319834109368,0.06961503453553053
Images/AuditLoggingCall,1240,249,214,347,117,3448,0.0,0.1773893776951741,2.3114428534129288
Images/SearchResultsPreview,1238,223,198,279,141,3808,0.0,0.17730537083461276,2.968073043117286
Images/Get Citation for document,1237,18,12,21,9,1252,0.0,0.1771933659491362,0.12337962119080818
Images/Get tinyurl for document,1235,18,11,15,9,1405,0.0,0.1771420235815478,0.06663318576338961
Images/Get tinyurl for document (for EZProxy),1233,15,11,15,9,218,0.0,0.17692219943135226,0.06655054914218561
Explore Topics/GoToTopicsPage,1113,159,143,185,96,3065,0.0,0.16025311064534203,3.437694635807888
Explore Topics/ClickOnTopic,1113,268,254,335,139,1799,0.0,0.16025142628088837,3.1662428019591133
Explore Topics,1113,438,415,520,245,3623,0.0,0.16024766543051838,6.6037463221235075
Topic ImagesGridSWindow,1113,38,32,41,26,447,0.0,0.16025673330255866,1.3115772414056748
Topic MonographListWin,1113,47,38,46,29,1106,0.0,0.16025809472563685,1.1672407677280658
Topic FeatureArticlesListWin,1113,52,44,55,14,1127,0.0,0.1602592946431207,2.038352040075263
View Monograph Document Request,1215,573,537,723,304,3517,0.0,0.1757518054700905,5.056913242019783
DVI-Monographs/SavedItemServlet/SavedItemCount,1214,5,5,6,4,376,0.0,0.17570253878590125,0.06908749966531127
DVI-Monographs/crossdomain.xml,1214,8,5,7,3,3007,0.0,0.17588001216382687,0.0714175824850455
DVI-Monographs/TranslateForm,1213,8,7,8,6,766,0.0,0.1760156925317833,0.2550513739907575
DVI-Monographs/BookMark,1213,16,11,16,9,267,0.0,0.17598522710654171,0.11139526311931422
DVI-Monographs/Email,1211,13,8,10,7,5022,0.0,0.17574141544545008,0.2609034358154184
DVI-Monographs/SavedItemServlet/SavedItemList,1209,5,5,6,4,37,0.0,0.17555733645977376,0.0688791300262726
DVI-Monographs/AuditLoggingCall,1208,221,199,283,114,3039,0.0,0.17540588748118888,2.285488975992263
DVI-Monographs/SearchResultsPreview,1205,305,276,394,164,2722,0.0,0.17525809481506563,3.933489487114094
DVI-Monographs/Get Citation for document,1205,13,12,15,9,134,0.0,0.17515502309720596,0.1295106960849582
DVI-Monographs/Get tinyurl for document,1204,16,11,16,9,239,0.0,0.1752377426002079,0.065923092008111
DVI-Monographs/Get tinyurl for document (for EZProxy),1202,16,11,14,9,277,0.0,0.1751463280543181,0.06589146908244745
DVI-Monographs/hitTermCoordinates,1201,150,134,232,44,945,0.0,0.1756778223790434,0.05012548425679505
DVI-Monographs/Get OCR text for document,1201,7,7,8,5,514,0.0,0.175586617931268,0.07770762656125524
AdvancedSearch/GoToAdvancedSearchPage,391,226,204,246,137,1448,0.0,0.05712671055049987,1.0453246058677022
AdvancedSearch/SavedItemServlet/SavedItemCount,388,4,5,6,4,60,0.0,0.056789499328844716,0.02233262154965371
Do an advanced search,388,790,745,1125,252,2750,0.0,0.05678215249139743,1.9878370980687043
/natgeo/archive/PageFinderPortletPage/PageFinderPortletWindow,385,320,250,355,147,7803,0.0,0.05639843959434141,1.7895158791363128
/natgeo/archive/ImagesFullListPage/HitCountsListWindow,384,9,8,15,7,139,0.0,0.05635430775116814,0.018997450811421315
/natgeo/archive/ImagesFullListPage/SearchHistoryWin,384,7,7,8,6,14,0.0,0.056330705838413604,0.01816978135251198
/natgeo/archive/ImagesFullListPage/BrowseIndexPortletWindowPublicationYear,382,31,8,19,6,1276,0.0,0.05610167385659061,0.021105678948845553
/natgeo/archive/ImagesFullListPage/BrowseIndexPublicationTitleWindow,381,39,8,19,7,913,0.0,0.05603524602267412,0.020251993700226435
/natgeo/archive/ImagesFullListPage/BrowseIndexPortletWindowSubject,380,23,8,20,7,975,0.0,0.055917712671247996,0.02004771859411098
/NATGEO-ARCHIVE/SavedItemServlet,756,5,5,6,4,97,0.0,0.11131038680506651,0.04371786529131592
