sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login AONE,28292,419,325,600,183,10415,0.0,3.9166581874034834,3337.252138510192
HTTP Request: Login/ Ajax MarkList,28282,8,6,9,3,5279,0.0,3.9192801783672975,0.6942573061846524
HTTP Request: Search Assist,21584,42,27,90,7,6039,0.0,2.9988931994427928,2.347116757889254
HTTP Request: Navigate To Subject Guide Search,2535,113,71,127,29,1875,0.0,0.35251609580149856,3.4857424491330398
HTTP Request: Navigate To Subject Guide Search / Ajax Marklist,2535,7,6,9,4,256,0.0,0.3525172232823233,0.08749280733626583
HTTP Request: Navigate To Advanced Search,7857,143,111,171,47,8606,0.0,1.0922317950246387,15.879423441242947
HTTP Request: Navigate To Advanced Search / Ajax Marklist,7855,8,6,9,3,1048,0.0,1.0921136326507914,0.2909073371822634
HTTP Request: Navigate Topic Finder,1266,95,69,95,22,5022,0.0,0.17624434984419918,12.170990371869314
HTTP Request: Navigate Topic Finder/ Ajax MarkList,1266,7,6,9,3,223,0.0,0.17624157736490165,0.04618649434586115
HTTP Request: Topic Finder,1266,2536,1967,4339,775,13291,0.0,0.17620331134178682,142.96711478481834
HTTP Request: Basic Search,10210,539,453,800,75,18770,0.0,1.4195855533185766,55.03278112612517
HTTP Request: Click on Topic,1266,239,202,365,77,2122,0.0,0.176217708209365,14.57918025859705
HTTP Request: Click on Topic/ Ajax MarkList,1266,6,6,9,4,168,0.0,0.17622067616959167,0.04620167863939543
HTTP Request: Basic Search/ Ajax MarkList,10203,8,6,9,3,2153,0.0,1.419566194039102,0.29904694005953747
HTTP Request: Subject Guide Search,2534,170,118,221,30,2771,0.0,0.3525477417675441,5.1630839167622815
HTTP Request: Ajax Suggest Also Try,56816,12,7,14,4,5525,0.0,7.905845630905711,4.0929276731174395
HTTP Request: Subject Guide Search / Ajax Marklist,2532,8,6,9,3,1360,0.0,0.3525064152826289,0.08751873756238472
HTTP Request: Subject Guide Search Result,2514,208,170,353,52,2841,0.0,0.3507781022932572,7.063441095205209
HTTP Request: Subject Guide Search Result/ Ajax MarkList,2514,7,6,9,3,210,0.0,0.35078363305520405,0.08706815019434726
HTTP Request: Ajax Suggest Did You Mean,56789,13,7,14,4,4689,0.0,7.904537011325303,4.086065637590292
HTTP Request: Ajax Limit Expand Search Results (TY),56425,99,73,201,11,4991,0.0,7.853358690484277,12.784030721168326
HTTP Request: Ajax Limit Expand Search Results (SU),56392,117,95,217,15,5355,0.0,7.848372428597514,16.37925880273212
HTTP Request: Ajax Limit Expand Search Results (PU),56361,100,76,200,13,5136,0.0,7.845073406368985,15.177798715470319
HTTP Request: Ajax Limit Expand Search Results (GS),1561,79,58,149,13,3623,0.0,0.2174409663795313,0.19278966547731147
HTTP Request: Advanced Search,7848,553,484,834,41,10658,0.0,1.092669908569648,32.92745180711181
HTTP Request: Retrieve Document,121234,255,188,516,5,24135,0.0,16.883876520445764,536.2225752848268
HTTP Request: SimilarArticlesBySubject ,135342,232,197,400,7,15391,0.0,18.85604540207826,55.418023654085005
HTTP Request: Advanced Search/ Ajax MarkList,7842,9,6,9,3,3850,0.0,1.0927163252961598,0.291079842125343
HTTP Request- BookMark Login,1860,298,266,415,138,2383,0.0,0.25950702594344754,27.145744411556308
HTTP Request: Limit By SU,1551,377,356,590,56,4221,0.0,0.2166572400046768,3.126066681792047
HTTP Request: Limit By SU/ Ajax MarkList,1551,10,6,9,3,2816,0.0,0.21663421110927053,0.05289657731215468
HTTP Request: Limit By PU,1518,388,371,595,58,5848,0.0,0.21216193853956555,2.9254448945353904
HTTP Request: Limit By PU/ Ajax MarkList,1518,9,6,9,4,1721,0.0,0.2121819856096444,0.05133772866347993
HTTP Request: Click On Next Page Link,1683,368,316,514,129,13908,0.0,0.23550154272400983,3.700243269822779
HTTP Request: Tab Visit,3310,341,285,581,5,10512,0.0,0.46328378063079095,26.37804106633685
HTTP Request: Tab Visit/ Ajax MarkList,3310,7,6,9,3,288,0.0,0.46328793064957585,0.11070119013210704
HTTP Request: ATP Page,2017,178,131,291,33,6878,0.0,0.2822978795468398,2.9123330952713355
HTTP Request: Click on Topic/ doc Linking,938,217,135,504,7,2885,0.0,0.13137595301839053,3.834466419560591
HTTP Request: Click on Topic/ Scribble,938,7,6,9,4,129,0.0,0.13137632102882504,0.0460964412318561
HTTP Request: Limit By TY,1484,324,268,544,57,7895,0.0,0.20776288374882643,2.848284846693672
HTTP Request: ATP Page/ Ajax MarkList,2016,7,6,9,3,1012,0.0,0.28232225741291983,0.06658174300664242
HTTP Request: Limit By TY/ Ajax MarkList,1483,7,6,9,4,367,0.0,0.20766277022415539,0.04985655751908663
HTTP Request: Browse by Discipline,2003,111,101,138,32,1436,0.0,0.2805010591960865,7.9829299344362035
HTTP Request: Search Within Results,1015,918,906,1073,626,3064,0.0,0.14314347009105335,2.307219575992471
HTTP Request: Search Within Results/ Ajax MarkList,1015,8,6,9,3,884,0.0,0.1431613784169906,0.03506789864731539
HTTP Request: Retrieve Document/ Ajax MarkList,14198,8,6,9,3,1790,0.0,1.9920486420171575,0.47420938333410967
HTTP Request: DocLinking/getTerms,14189,187,110,432,6,7569,0.0,1.9913779468049886,44.11139392754635
HTTP Request: Retrieve Document/ Scribble,14182,8,6,9,4,2656,0.0,1.9910605844272442,0.6984443520801472
HTTP Request: Save This Document,14169,125,109,212,29,3681,0.0,1.9904527384423725,0.8749720171603325
HTTP Request: Related Document,12760,461,410,692,54,14463,0.0,1.7929703758015323,24.641855709804442
HTTP Request: Related Document / Ajax Marklist,12755,8,6,9,3,1641,0.0,1.7923889446068204,0.7889471700736109
