sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Login,22933,890,626,1679,165,12896,0.0,3.1846987812100966,6864.2140798012115
HTTP Request : Login / Ajax marklist,22927,7,6,9,3,1088,0.0,3.184940774298874,0.56411275329531
HTTP Request : PerformBasicSearch,17199,579,484,914,34,19112,0.0,2.392843756860696,232.92450099546176
HTTP Request : PerformBasicSearch / Ajax marklist,17198,7,6,9,3,8198,0.0,2.3931401288048746,0.4239021425739184
HTTP Request : SubjectLimiter,31434,88,60,166,5,8738,0.0,4.373967089633765,8.867270406993644
HTTP Request : DocumentTypeLimiter,31274,109,71,219,9,8394,0.0,4.351686511594641,6.436841186297238
HTTP Request : PublicationTitleLimiter,31273,116,72,247,9,8486,0.0,4.351687240691038,8.794980246911948
HTTP Request : PublicationLangLimiter,31273,114,67,224,7,8339,0.0,4.351583695107227,4.900426034156864
HTTP Request : GuidedReadingLevelLimiter,31272,148,75,315,7,9448,0.0,4.35167222523494,2.98574435471173
HTTP Request : AccelReaderReadingLevelRangeLimiter,31272,148,75,313,7,9557,0.0,4.351803635576245,2.9732896192846745
HTTP Request : AccelReaderInterestLevelLimiter,31271,147,75,314,7,11000,0.0,4.351681432037315,2.9744354153962496
HTTP Request : LexileRangeLimiter,31270,149,76,316,8,9754,0.0,4.35150291058072,2.9799205128831345
HTTP Request : LexileCodeLimiter,31267,144,74,311,7,9506,0.0,4.351170204134968,2.9675791768127175
HTTP Request : LoginwithBookMark,2524,815,589,1490,189,11908,0.0,0.35143032420422055,54.60074420118209
HTTP Request : LoginwithBookMark / Ajax marklist,2524,6,5,9,3,199,0.0,0.35145557470644967,0.062243950419490914
HTTP Request : eToc_HomePage,3687,192,156,305,64,3152,0.0,0.5131833275408247,41.75241370452457
HTTP Request : etoc / Ajax marklist,3885,7,6,9,3,411,0.0,0.5407665606105359,0.09578616422481914
HTTP Request : SearchWithinResults,6698,358,281,736,19,10786,0.0,0.9332396471077861,59.31193374103004
HTTP Request : RetrieveDocument ,18253,402,322,605,72,19096,0.0,2.5425670692084443,246.378709034833
