sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login,2484,321,271,407,156,5475,0.0,0.34510741468282,296.6297763759699
HTTP Request: Search Assist,1490,48,47,75,8,2159,0.0,0.20731718346388056,0.0316506008893768
HTTP Request: Basic Search,1490,469,437,609,219,5987,0.0,0.20731354894220697,25.095115145371324
HTTP Request: Ajax MarkList,3092,7,5,9,3,2509,0.0,0.4302256625433461,0.08554596220971246
HTTP Request: Ajax Limit Expand Search Results (SU),2997,101,81,185,14,838,0.0,0.4169800625929231,0.6311618897875224
HTTP Request: Navigate To Advance Search Page,1115,184,153,235,91,1476,0.0,0.1551142057902255,14.541925681958213
HTTP Request - Navigate to Person Search,557,318,316,387,108,796,0.0,0.07747516100437296,7.257571499611025
HTTP Request: Retrieve Document,4635,291,243,379,139,9475,0.0,0.6447555500098696,78.43210289461335
HTTP Request: Advance Search,1114,353,320,468,107,3206,0.0,0.15518988262267558,15.97586308874117
HTTP Request- Limit Expand Result,81,509,391,565,176,8665,0.0,0.011383271228922503,1.1029380280133874
HTTP Request: Person Search,556,226,202,287,115,2587,0.0,0.07768810266790166,7.235526683985687
HTTP Request: Retrieve Document/ Ajax MarkList,3077,7,5,9,3,431,0.0,0.4282544379727657,0.08702669586043443
HTTP Request: Click on Person Link,224,260,231,420,106,1321,0.0,0.031498986126384056,3.067810175148073
HTTP Request- Print Document,794,14,9,21,6,391,0.0,0.11073684351461448,0.017452177530546075
HTTP Request- Mark Current Document,754,84,68,157,22,909,0.0,0.10509768369723059,0.03753930121086749
HTTP Request- View Mark Item,753,217,199,297,113,2158,0.0,0.10508141926062872,9.530944362912148
HTTP Request- Previous Search,96,114,106,155,68,262,0.0,0.013576991299128555,1.199633610614506
HTTP Request- Navigate To Download,733,9,8,11,5,398,0.0,0.10245593730758935,0.1673901612597747
HTTP Request- View Mark Item/ Ajax Calls,753,6,5,8,4,161,0.0,0.10506469012962583,0.03754165416436387
HTTP Request: Bookmark,274,373,321,431,173,11446,0.0,0.038416817705049414,4.2980819334679605
HTTP Request- Citation Tools messages/en,795,10,7,12,5,598,0.0,0.11089909312440967,0.1682182092056291
HTTP Request: Citation Tools/ Popup Window,794,10,8,13,5,659,0.0,0.11076172961834214,0.20368850705638705
HTTP Request: Citation/ Ajax MLA7,791,17,12,27,8,213,0.0,0.11043370989692668,0.07403158597815786
HTTP Request: Citation/ Ajax APA,791,16,11,25,8,413,0.0,0.11041462576421299,0.0556804693469596
HTTP Request: Save Citation/ MLA7,790,18,12,26,9,780,0.0,0.11040824075928446,0.06233842858920769
HTTP Request: Save Citation/ APA,790,17,12,24,9,390,0.0,0.110384868721651,0.05726515261127284
HTTP Request: Export Citation/ ENDNOTE,789,22,12,33,9,2259,0.0,0.11030460287546903,0.05910856379282866
HTTP Request: Navigate to Work Search,555,241,228,287,106,2552,0.0,0.07768797234812107,7.161070112187732
HTTP Request: Export Citation/ PROCITE,789,17,12,22,9,324,0.0,0.1102895849449265,0.05910310983256112
HTTP Request: Work Search,555,276,290,399,87,3209,0.0,0.07768342701768005,6.916013678266879
HTTP Request: Export Citation/ REFMGR,788,18,12,30,8,395,0.0,0.11041588957514265,0.05918198193789414
HTTP Request: Click on Work Search Link,264,209,183,281,111,2633,0.0,0.03713214909908123,3.431441680874285
HTTP Request: Click On Next Page Link,80,320,313,436,134,662,0.0,0.01134929176163423,1.0862755991698987
TOTAL,35640,143,61,344,3,11446,0.0,4.949507111583471,484.08251013840015
