sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,19399,726,652,909,309,11168,0.0,2.667422750411375,2504.625183109019
HTTP Request: Saved Item Count,135740,9,5,8,3,6211,0.0,18.670139728954247,7.343436744929773
HTTP Request: Bread Crumb,134975,14,8,14,5,8192,0.0,18.583012751409335,13.979399213546868
HTTP Request: Header Bookmark Tool,109981,14,9,15,5,7798,0.0,15.140551998746696,14.404743144042705
HTTP Request: FavIcon Servlet,787291,0,0,0,0,4674,0.0,108.34866787966816,1.48129275339125
HTTP Request: Search Assist,19553,61,43,128,4,5291,0.0,2.717827183831757,4.613967226669192
HTTP Request: Perform Basic Keyword Search,19548,829,752,1263,164,11486,0.0,2.717904760713012,205.3931539343524
HTTP Request: Saved Item List,94166,9,5,8,3,5970,0.0,13.10119976303588,5.1401140408963455
HTTP Request: Go To Advanced Search Page,15878,288,255,372,89,12352,0.0,2.209946289313953,50.32423461467732
HTTP Request: Navigation Portlet,73547,121,71,292,9,8526,0.0,10.237701137969333,11.387341284147189
HTTP Request: Add Search To History,73549,14,9,14,6,8244,0.0,10.240227446131913,3.3024758314119596
HTTP Request: Suggested Portals,34517,144,127,255,20,8669,0.0,4.806267739621347,17.093866717596715
HTTP Request: Reference List,34507,130,111,227,8,7480,0.0,4.805784043187018,12.391837554955876
HTTP Request: Biographies List,34499,61,38,137,8,6335,0.0,4.805707953537905,7.216314569430911
HTTP Request: Primary Sources List,34493,151,136,263,21,8802,0.0,4.8054411419487995,7.850629297693756
HTTP Request: Perform Advanced Search WIth Default Date Range,12689,799,709,1168,218,10210,0.0,1.7678241788861413,117.58995422594998
HTTP Request: Magazine List,34487,285,254,481,21,8776,0.0,4.805621547444417,13.590436855621082
HTTP Request: News List,34478,377,292,662,21,8813,0.0,4.804816690069674,13.097363651803178
HTTP Request: Academic Journal List,34466,246,223,415,22,8063,0.0,4.804577912686492,12.451645040347735
HTTP Request: Case Overview List,34460,332,305,425,107,11690,0.0,4.804865435184024,73.31388512864866
HTTP Request: Statistics List,34454,181,161,322,22,7374,0.0,4.807283786991033,7.5879534982603
HTTP Request: Viewpoint List,34446,227,210,365,21,6247,0.0,4.806358692831178,12.037617028192392
HTTP Request: Website List,34436,184,164,318,21,7724,0.0,4.806128888999302,7.784939335637398
HTTP Request: Audio List,34426,245,222,403,23,7205,0.0,4.805780225943982,12.671714540418474
HTTP Request: Perform Advanced Search WIth New Date Range,3172,1271,1099,2132,290,10744,0.0,0.4431206084330937,35.40232094765016
HTTP Request: View Full List Page,29414,623,566,844,166,12170,0.0,4.1087128486884845,188.14612115882878
HTTP Request: Map Page,772,2599,2566,2966,1524,10634,0.0,0.1079432229832934,288.2645608892934
HTTP Request: Map Ajax Calls,769,760,739,958,404,5923,0.0,0.10785466688826663,0.22177446041109597
HTTP Request: Browse Items,1128,324,293,413,102,8439,0.0,0.15790877268626202,4.030497181650385
HTTP Request: Topic Page,1127,676,632,836,302,8827,0.0,0.15850871847177905,7.219072848776846
