sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request - Login,2801,454,333,1204,87,6165,0.0,0.38902637296031983,730.8253905578345
HTTP Request - loginWithInfoMark - Topics,699,463,403,664,161,9421,0.0,0.097100110074574,115.4322627876174
HTTP Request - PerformBasicSearch,2634,554,386,1284,169,10781,0.0,0.3649344794363439,663.1427901986793
HTTP Request - RetrieveTopic,2628,384,335,506,146,10079,0.0,0.3656112817513504,535.3028666626924
HTTP Request - Browse Eras,1047,990,1196,1752,95,4593,0.0,0.1448077500775904,1683.3091371993874
HTTP Request - Topic,1043,426,383,579,158,4120,0.0,0.14538275250391472,188.08781848954638
TOTAL,10852,511,360,1255,87,10781,0.0,1.4958520843234921,3893.6288615151648
