sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Launch,368,55,50,67,37,259,0.0,0.05124456048738033,7.4433409486510005
HTTP Request : Login,368,418,296,1148,191,3075,0.0,0.05125997863238935,44.07775102437252
HTTP Request : Login / Ajax Marklist,368,6,6,8,4,76,0.0,0.05126604136027196,0.009082352138915369
HTTP Request : Basic search,372,357,291,429,136,10963,0.0,0.051823071575741786,1.5387291207961666
HTTP Request :  Basic Search/ Ajax Marklist,372,7,6,9,4,108,0.0,0.05182496313740525,0.009173391794422631
HTTP Request: Navigate to NGrams Search Form,108,578,530,638,378,2325,0.0,0.015675232407091594,1.00194219690015
HTTP Request :Navigate To NGram Search / Ajax Marklist,108,6,5,8,4,23,0.0,0.01567639963032727,0.0027736193537201037
HTTP Request: NGram Search,108,99,84,163,25,448,0.0,0.015684144564245814,0.008076642369554752
HTTP Request: Ajax BrowseIndex Search Results (SU),573,83,58,149,28,2020,0.0,0.08043585282849938,0.16826451330202652
HTTP Request: Ajax BrowseIndex Search Results (TY),573,69,49,129,21,825,0.0,0.0804360899469206,0.10623888520281968
HTTP Request: Ajax BrowseIndex Search Results (PO),573,73,54,128,25,1052,0.0,0.08043459951149667,0.18626300438319435
HTTP Request: Ajax BrowseIndex Search Results (WO),573,68,51,121,24,397,0.0,0.0804345204747967,0.2107648680245689
HTTP Request: Ajax BrowseIndex Search Results (PU),573,67,52,119,24,467,0.0,0.08043309784075733,0.202487697324287
HTTP Request: Ajax BrowseIndex Search Results (AU),573,71,56,109,29,1377,0.0,0.0804308285049102,0.1736073125256347
HTTP Request : Retrieve Document,630,867,833,1113,393,2567,0.0,0.08840141200909328,9.5145165905596
HTTP Request : DVI Document Image Tiles,5463,441,490,623,76,4254,0.0,0.7651496264590786,9.510756765264476
HTTP Request : Navigate To Advance Search,344,303,105,591,42,7756,0.0,0.048558531522250675,0.5567471307589501
HTTP Request : Navigate To Advance Search/ Ajax Marklist,344,7,6,9,4,65,0.0,0.04856202068826782,0.008607290611577948
HTTP Request : Advance Search/ Single Term,206,346,300,537,94,3573,0.0,0.029159793118345444,0.4030392002282674
HTTP Request : Advance Search/ Ajax Marklist,344,7,6,9,4,85,0.0,0.04856306273684199,0.008596997720994757
HTTP Request :  Retreive Doc / Ajax Marklist,666,10,6,9,4,1433,0.0,0.09409480235005302,0.016673934966221944
HTTP Request : AdvancedSearch - Multiple Search Terms,138,249,231,431,53,962,0.0,0.01954443618762829,0.22308750168004257
HTTP Request: Download Citation JS,124,9,9,15,0,81,0.0,0.01766867277347294,0.045482472142273855
HTTP Request: Download Citation/en,124,10,8,12,6,96,0.0,0.017668720607940776,0.026799053132906397
HTTP Request: Download Citation CSS,124,9,8,13,0,127,0.0,0.01766846381541357,0.02380350169360775
HTTP Request: Download Citation Pop Up,124,10,8,12,6,101,0.0,0.01766850157855238,0.02181094811957985
HTTP Request: Get Citation,124,17,16,21,12,101,0.0,0.017668468850489415,0.09304137551096071
HTTP Request: Download Citation,124,16,12,20,10,128,0.0,0.017668438640077375,0.010869117621075826
HTTP Request: Retrieve Carrot page,18,149,92,113,68,1115,0.0,0.0026606653880691332,0.18552424808487522
HTTP Request: Retrieve Carrot Results,18,3299,2950,3936,1546,8124,0.0,0.00265950963074925,1.355401364790161
TOTAL,14525,267,148,607,0,10963,0.0,2.0184967959055853,76.68352232906494
