sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,347,1367,1124,1846,429,17331,0.0,0.048212664814022074,42.32602310756954
HTTP Request: Saved Item Count,1143,7,6,8,5,145,0.0,0.1588671645338437,0.062487083573093495
HTTP Request: Bread Crumb,1141,11,9,13,7,270,0.0,0.15870474671849075,0.08949146899394683
HTTP Request: Header Bookmark Tool,952,11,10,15,7,238,0.0,0.13234559772943888,0.10854017553412293
HTTP Request: FavIcon Servlet,5313,0,0,0,0,117,0.0,0.7386945530696353,0.026640059756329514
HTTP Request: Search Assist,81,41,38,79,9,109,0.0,0.011860204212217416,0.020070289875470784
HTTP Request: Perform Basic Keyword Search,81,941,804,1438,375,3811,0.0,0.011858480021023183,0.6060886523862262
HTTP Request: Saved Item List,463,7,6,8,5,191,0.0,0.0645776246759612,0.025312535043473434
HTTP Request: Navigation Portlet,299,114,114,248,10,718,0.0,0.042511324505006096,0.046239618315129766
HTTP Request: Add Search To History,299,12,10,15,8,257,0.0,0.042512853740000765,0.013708345889909908
HTTP Request: Suggested Portals,141,103,85,182,26,763,0.0,0.02029513151461127,0.08007161999877942
HTTP Request: Reference List,141,56,47,121,11,316,0.0,0.02029437494620551,0.03808906042513405
HTTP Request: Biographies List,141,53,48,118,10,236,0.0,0.020293463633681393,0.034824153674412245
HTTP Request: Primary Sources List,141,98,78,179,28,689,0.0,0.020292263279595293,0.017468318479084793
HTTP Request: Creative Works List,141,78,62,138,25,177,0.0,0.020291133148976636,0.010233120430537552
HTTP Request: Magazine List,141,159,132,279,26,483,0.0,0.020290336000769016,0.05058193690971851
HTTP Request: Critical Essay List,141,112,105,198,28,443,0.0,0.02028889662073318,0.02908800267540039
HTTP Request: Plot Summary List,141,81,56,147,24,246,0.0,0.020287918659546995,0.009762886389526024
HTTP Request: News List,141,165,156,285,20,443,0.0,0.020286540916010697,0.047390058728097186
