sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
Login,1456,276,208,299,133,7561,0.0,0.2024501473464431,5.079540873551529
Common Ajax Requests,5221,54,53,59,27,1058,0.0,0.7255307762762415,8.109652148396544
BasicSearch,291,113,62,99,29,5324,0.0,0.04058082172677672,1.0010656442292607
Navigate Case Study TAB,146,71,64,93,51,192,0.0,0.02032377443116052,0.13784819145378324
Navigate Case Study TAB Ajax Call,145,339,256,391,162,4053,0.0,0.020298593713427533,1.326396622866968
Navigate Case Study TAB Publication Title,145,623,790,899,15,991,0.0,0.0203000544041458,0.1319951974971293
Navigate Case Study TAB Subject Limiter,145,352,341,408,228,1349,0.0,0.020300563137621436,0.09920833797679549
Article Retrieve,290,330,291,561,92,2306,0.0,0.040435369012480446,0.532099826839018
Navigation Company Finder,145,133,96,139,79,1374,0.0,0.020305225346690717,0.17752453181926836
Basic Search : Ajax,291,803,23,3936,13,15621,0.0,0.040579124062653606,1.3703516160182954
Navigate to Recent News,114,102,65,120,52,1422,0.0,0.016056665945994673,0.1089077864530332
Navigation Company Finder Ajax Call,145,37,34,45,30,163,0.0,0.020308629542865355,0.08134147768319715
Navigate Recent News - Ajax Search,114,719,477,1380,31,4615,0.0,0.016055198335216767,0.7165534481777631
Navigate Recent News - Subject Limiter,92,154,138,274,36,380,0.0,0.013051641087814562,0.06521082452394848
Navigate Recent News - Publication Title,92,141,137,268,31,348,0.0,0.013051848468039286,0.06569676078302579
Recent News,92,414,367,503,236,1856,0.0,0.013051541103275142,0.12708253763560837
Article Page Retrieve,345,507,355,933,77,7234,0.0,0.04815409981912204,2.09717524713696
Company Finder by Revenue,23,685,41,1621,35,4263,0.0,0.003339792685999226,0.045595288777715744
Company Retrieve,114,2403,797,11117,90,11868,0.0,0.01597734020732701,0.14357967467717714
Navigate All Industries,95,86,63,93,51,1540,0.0,0.01338988468913198,0.090821077243003
Navigate to SWOT Reprot,114,83,63,92,52,1819,0.0,0.016086194912190543,0.10910545481458403
Navigate SWOT Report - Ajax Search,114,119,103,184,48,358,0.0,0.016084844450382982,0.009232223416161346
Company Retrieve Hierarchy,114,38,21,51,17,578,0.0,0.015986102748011065,0.006198147927612122
Navigate Company Histories,145,91,63,96,52,1541,0.0,0.020334954566803058,0.13792667752681795
Ajax Search Call,290,589,219,385,26,13752,0.0,0.04059318683952085,2.859313901348548
Navigate Company Histories Ajax Call,145,261,242,358,116,1080,0.0,0.02033662585643492,1.2708906455097502
Navigate Company Histories PublicationTitle,145,677,678,766,457,892,0.0,0.020335445087496407,0.007037833490781101
Navigate Company Histories Subject Limiter,145,1122,1124,1218,651,1550,0.0,0.020333608608324356,0.10435394730909932
Industries Article Retrieve,95,636,647,884,86,1280,0.0,0.01341232392089383,0.12176950721921866
Company Finder by Employees,23,464,46,1505,35,1683,0.0,0.0033073290988017115,0.045536579859703094
Navigate SWOT Reports,145,74,67,101,43,203,0.0,0.02033913615901445,0.14007771833782126
Navigate Industry Essays,96,160,61,89,39,5639,0.0,0.013487502985514984,0.09147530101015777
Navigation Comparision Charts: Company,98,102,83,119,71,641,0.0,0.013837730860653203,0.11425849341034548
Navigate SWOT Reports Ajax Call,145,269,234,334,81,4531,0.0,0.02034053420976253,0.9843015746168651
Navigate SWOT Reports Publication Title,145,792,793,887,526,1011,0.0,0.020339139011983542,0.006840487505666905
Navigate SWOT Reports Subject Limiter,145,609,603,699,372,871,0.0,0.020339121894181023,0.1025998291881969
Company Comparision Search Assist,98,123,121,160,18,317,0.0,0.01383745731921009,0.16586637096867568
ComparisonTool.Company,98,204,104,159,24,4327,0.02040816326530612,0.013837867635430363,0.12008340805605354
Publication Title,195,705,703,878,427,1200,0.0,0.027394335132462144,0.01206514127047902
Subject Limiter,195,660,758,996,237,1269,0.0,0.02739512024069493,0.07123924860067131
Navigate Investments Report,144,154,60,107,49,5267,0.0,0.020337796679374496,0.11514214019012733
Navigate Financial Report,144,64,60,83,28,165,0.0,0.020340933826845823,0.1159525375915289
Navigate SubjectGuide Search,287,107,60,112,43,2759,0.0,0.04036196384158703,0.22252147481490805
SubjectGuide Search,287,11,11,14,8,69,0.0,0.04036043130816314,0.02465753620309594
SubjectGuide Search Ajax Call,287,646,615,937,310,1078,0.0,0.040355681194055706,0.42557963747240135
