sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HomePage/EnterProduct,20,1089,1034,1206,921,1705,0.0,0.5085306008289049,1057.2878841392483
HomePage/SavedItemServlet/SavedItemCount,20,4,4,5,3,8,0.0,0.5216348034740879,0.20529182207036853
Named User Login Dialog,20,5,6,7,4,7,0.0,0.5216348034740879,0.9490544146605461
Named User Session,20,201,170,306,139,322,0.0,0.5175983436853002,0.22781403662008282
Refresh Home Page,20,353,338,393,278,561,0.0,0.5153842189352162,8.731106940614854
BasicSearch/SubmitSearchForm,1746,1145,1038,1900,335,5696,0.0,0.24250929618968728,80.66373216507154
GoBackToHomePage,406,485,463,616,291,1671,0.0,0.056560471363266175,0.9580547487774719
Spotlight/ClickReadMoreLink,406,967,922,1179,563,7947,0.0,0.05655579131303045,1.8031828567225194
Spotlight/FeatureArticles/SavedItemServlet/SavedItemCount,384,4,5,6,4,15,0.0,0.053498144770716564,0.021031588773692954
Spotlight/FeatureArticles/crossdomain.xml,384,6,5,7,3,591,0.0,0.05349818203703802,0.021590508788608898
Spotlight/FeatureArticles/TranslateForm,384,7,7,8,6,16,0.0,0.05349818203703802,0.0774811812917554
Spotlight/FeatureArticles/BookMark,384,14,10,14,8,208,0.0,0.053498167130503205,0.0201243969962451
Spotlight/FeatureArticles/Email,384,8,8,9,6,18,0.0,0.05349818203703802,0.07901572209171204
Spotlight/FeatureArticles/SavedItemServlet/SavedItemList,384,4,5,6,3,14,0.0,0.05349821185013256,0.020992431883819714
Spotlight/FeatureArticles/Get tinyurl for document,384,13,10,13,8,191,0.0,0.05349818203703802,0.020129572614308477
Spotlight/FeatureArticles/Get tinyurl for document (for EZProxy),384,12,10,13,8,221,0.0,0.05349818949030854,0.0201244054073295
Spotlight/FeatureArticles/Get Citation for document,384,14,12,16,9,155,0.0,0.05349818949030854,0.03901249782663605
Spotlight/FeatureArticles/ClearDocumentInSession,384,6,6,7,5,15,0.0,0.053498621783552094,0.017251106892057475
ResultsList/SavedItemServlet/SavedItemList,2177,5,5,6,3,1004,0.0,0.3028660561302483,0.11880729039429071
Spotlight/FeatureArticles/AuditLoggingCall,384,230,218,307,141,763,0.0,0.053496885199585176,0.694145948566994
Spotlight/View Document/ Image Viewer,406,0,0,0,0,25,0.0,0.056563063845627974,0.12296490954994888
ResultsList/SavedItemServlet/SavedItemCount,2177,4,5,5,3,50,0.0,0.3028910442339187,0.11913897198856109
BasicSearch/ResultsList/GenerateBookMarkForTools ,1744,15,11,14,8,783,0.0,0.2426277137888919,0.15358431450436544
BasicSearch/ResultsList/HitCountsListWindow,1744,16,13,16,10,420,0.0,0.24261981544478234,0.3058909543657029
Spotlight/FeatureArticles/Start Page Images,384,414,0,1684,0,2766,0.0,0.05349827892971677,9.217267640970402
BasicSearch/ResultsList/SubjectLimiter,1744,101,88,185,23,562,0.0,0.2425010647659997,0.2399459077232696
Spotlight/FeatureArticles/Second Page Images,384,376,0,1480,0,2527,0.0,0.05351706783330158,9.084294023423961
BasicSearch/ResultsList/PublicationYearLimiter,1743,468,478,645,25,5741,0.0,0.24223247452216065,0.2878973902873116
Explore Archive - First 20 Images,553,261,234,310,185,3011,0.0,0.07700447308261996,5.290397625320603
Explore Topics/GoToTopicsPage,553,208,153,210,117,9817,0.0,0.07694442956419259,1.5602748467546634
BasicSearch/ResultsList/PublicationTitleLimiter,1741,94,83,166,22,455,0.0,0.2421813402685389,0.21963129477607476
Advertisements/ViewArticle,546,629,613,786,378,1902,0.0,0.07596487918245094,2.5328971470144412
Advertisements/SavedItemServlet/SavedItemCount,545,4,5,6,4,12,0.0,0.07599422053494911,0.02988500501387557
Advertisements/crossdomain.xml,545,6,6,7,4,31,0.0,0.07597253557989,0.03073301974623779
Explore Topics/ClickOnTopic,552,299,261,359,207,4198,0.0,0.07685659853579827,1.5183001678662282
Topic Page/ImagesGridWindow,551,61,34,104,26,1717,0.0,0.07728966060721337,2.130662565703225
Advertisements/TranslateForm,545,7,7,8,6,31,0.0,0.07594925419225947,0.11000747568857405
Topic Page/MonographListWin,551,59,40,115,31,510,0.0,0.07726133119450786,1.1170824498730305
Advertisements/BookMark,545,15,11,15,8,162,0.0,0.0759587492423289,0.028571639623261327
Advertisements/Email,545,8,8,9,7,17,0.0,0.07594952937769603,0.11209400948261229
Topic Page/FeatureArticlesListWin,551,63,40,118,32,1132,0.0,0.07725437664971745,1.7013394334642824
Advertisements/SavedItemServlet/SavedItemList,545,4,5,6,4,13,0.0,0.0759359418327899,0.029794461695681628
Topic Page/VideosListWindow,551,49,29,68,24,3554,0.0,0.077247889036702,0.43125338857643913
Advertisements/GetRelatedSubjects,544,86,69,150,35,581,0.0,0.0761077383382379,0.06182209878245806
ImageSearch/GoToImageSearchPage,258,151,131,169,103,1184,0.0,0.036071187747316574,0.5108899815841207
Advertisements/RetrievePageDocId,544,120,106,200,32,495,0.0,0.07603037581227765,0.03324554623073123
Advertisements/AuditLoggingCall,544,251,217,307,148,3288,0.0,0.07603045019530323,0.9864847729282121
ImageSearch/SubmitSearchForm,258,834,748,1230,327,5914,0.0,0.036046045050291214,6.170999903231039
Topic Page/MapSupplementsListWin,551,17,11,25,9,403,0.0,0.07726598992316872,0.13083840369481475
nGramViewer,74,229,218,273,184,414,0.0,0.010326415193338401,0.24941285302734212
Advertisements/SearchResultsPreview,544,370,137,872,36,4621,0.0,0.07601180586305328,12.556951626126919
/NATGEO-ARCHIVE/SavedItemServlet,74,4,5,5,4,7,0.0,0.010326811486707789,0.004057623590651891
View Document/ Image Viewer,1823,0,0,0,0,34,0.0,0.25469890132981327,1.1098316557098171
/natgeo/archive/nGramViewer/NGramViewerWindow,74,1123,1031,1593,185,5068,0.0,0.010325253868691235,0.02017141682994056
Spotlight/Monographs/SavedItemServlet/SavedItemCount,22,4,5,5,4,8,0.0,0.0031299919815296327,0.0012318230161684003
Spotlight/Monographs/crossdomain.xml,22,5,5,7,4,8,0.0,0.0031299942080879905,0.001236408844894133
ImageSearch/Bookmark,258,15,11,14,9,180,0.0,0.03607150546804875,0.02283687622859827
Spotlight/Monographs/TranslateForm,22,7,7,8,6,10,0.0,0.003129993762776065,0.004531182820730461
Spotlight/Monographs/BookMark,22,10,10,14,8,16,0.0,0.0031299902002852277,0.0011768029561619263
Spotlight/Monographs/Email,22,7,8,9,7,10,0.0,0.003129987973732572,0.00461648217343804
