sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,8298,703,632,889,326,9091,0.0,1.152721258441551,991.3619079113084
HTTP Request: Saved Item Count,36575,8,5,7,4,6351,0.0,5.079094308956412,1.9977003829855824
HTTP Request: Bread Crumb,33529,36,9,24,6,6033,0.0,4.656120071211738,13.247751784980267
HTTP Request: Header Bookmark Tool,29320,12,9,14,6,4719,0.0,4.073728936132906,3.419129728988652
HTTP Request: FavIcon Servlet,146375,0,0,0,0,4865,0.0,20.335145424595755,0.6394250592758202
HTTP Request: Go To Home Page,2798,222,204,276,76,4922,0.0,0.3892114156626297,6.7013451443598075
HTTP Request: Search Assist,3086,26,20,44,6,4201,0.0,0.4294465038517984,0.7125338083882341
HTTP Request: Browse Items,1628,857,840,1003,527,11204,0.0,0.22681572044711676,32.58533137660946
HTTP Request: Perform Basic Person Search,3084,660,622,958,98,7364,0.0,0.4295396237767731,19.205824785674142
HTTP Request: Featured Links,1207,632,607,760,242,4157,0.0,0.16840759941036412,4.793328113325617
HTTP Request: Person Filmstrip Portlet Window,3082,131,102,229,11,5491,0.0,0.4298878330305614,5.751264741738817
HTTP Request: MLA7 Citation - Get Bookmark,6779,12,10,16,7,3890,0.0,0.9445332300417022,0.40429180515710406
HTTP Request: Topic Page,1626,768,724,979,338,5709,0.0,0.22671358029683306,9.571345836072556
HTTP Request: Display Group Ajax Calls,17785,189,167,311,10,5843,0.0,2.4816447590760387,7.52485614989525
HTTP Request: MLA7 Citation - Get Citation,6765,22,16,33,11,1392,0.0,0.9439775488231048,1.0994495348067477
HTTP Request: Bookmark Tool,6755,14,9,13,6,5094,0.0,0.9437597432191107,0.6454506091267086
HTTP Request: Go To Advanced Search Page,3034,286,266,347,120,10644,0.0,0.4243481870583873,10.797968074215197
HTTP Request: Translate Form,6751,15,10,17,7,4751,0.0,0.9436644485217135,1.3692845763962138
HTTP Request: Email Form,6745,15,10,18,8,4589,0.0,0.94327089145742,1.3772323418587822
HTTP Request: Perform Advanced Search WIth Default Date Range,2424,777,668,1202,228,4829,0.0,0.33914681909245487,45.385015324567284
HTTP Request: Related Subjects,6736,14,10,16,7,6258,0.0,0.9426996477191875,0.6563434829676594
HTTP Request: Clear Document In Session,6730,15,9,15,6,4626,0.0,0.9430360014152546,0.30407448390498176
HTTP Request: Saved Item List,14594,9,5,7,4,4931,0.0,2.0448066828216764,0.8022570732460851
HTTP Request: Perform Advanced Search WIth New Date Range,606,1142,979,2049,327,5996,0.0,0.08514140568460786,8.0755411227633
HTTP Request: Perform Entity Search,525,470,423,608,197,3008,0.0,0.0737057377740783,2.5011833719434406
HTTP Request: Navigation Portlet,7860,88,60,187,9,5305,0.0,1.103799725229702,1.0855973921485154
HTTP Request: Add Search To History,7862,13,9,13,6,4081,0.0,1.1045316565207197,0.35617676480612603
HTTP Request: Suggested Portals,3991,140,98,219,9,4555,0.0,0.5610763443408893,5.874595017386198
HTTP Request: Reference List,3988,43,13,110,9,3962,0.0,0.5610704345988557,0.7177322376819857
HTTP Request: Biographies List,3984,85,69,155,9,4450,0.0,0.5608514693843937,1.527609417903677
HTTP Request: Primary Sources List,3982,88,74,153,10,4126,0.0,0.5608872554640025,0.5830280052048985
HTTP Request: Perform Related Subjects Search,529,676,624,957,250,4273,0.0,0.07471846393527602,11.232911566628319
HTTP Request: Magazine List,3978,171,150,292,9,4965,0.0,0.5608113013768636,1.4497674112929886
HTTP Request: News List,3975,181,156,317,10,3229,0.0,0.5606238932967011,1.4407529959000411
HTTP Request: Academic Journal List,3972,133,113,239,9,4825,0.0,0.560823275013078,1.1523893761264647
HTTP Request: Website List,3971,86,73,157,9,2001,0.0,0.5610646296719122,0.4484457418730403
HTTP Request: Audio List,3969,128,109,221,9,5032,0.0,0.5609752857101262,1.066805923027661
HTTP Request: View More,3134,553,530,676,183,10900,0.0,0.4435384347140861,12.218619000086541
HTTP Request: View Full List Page,2933,529,485,719,147,7647,0.0,0.41590418747310204,15.913874020150722
HTTP Request: Sidebar Limiter Ajax Calls,9877,80,58,158,16,4344,0.0,1.4208552550281977,1.6155373500833712
HTTP Request: View Document,4870,550,494,773,172,5971,0.0,0.701384983304301,38.39185236746236
HTTP Request: Follow Spotlight Links,1558,660,634,810,285,4185,0.0,0.22561174015146104,8.743035296435435
HTTP Request: Portal Page Ajax Calls,16993,164,150,269,21,6062,0.0,2.46224975410829,8.964162537499572
HTTP Request: Sort By Title,290,440,405,612,117,2301,0.0,0.042072246752276436,1.2687723599483818
HTTP Request: Download Citation Pop Up,1944,11,9,12,6,2862,0.0,0.28266709784062116,0.41808547945189045
HTTP Request: Download Citation CSS,1944,8,8,12,0,605,0.0,0.28269805041593987,0.4434410137302691
HTTP Request: Download Citation JS,1944,0,0,0,0,1,0.0,0.2827255558015022,0.0
HTTP Request: Download Citation i18n,1944,11,8,12,6,3929,0.0,0.2827526552786968,0.4816359825098429
HTTP Request: Download Citation,1944,21,15,27,11,2183,0.0,0.28277971881746294,1.7853042339844345
HTTP Request: Print Document Tool (Audit Logging),1943,232,211,281,85,6151,0.0,0.2827576481723567,3.3243945418205545
