sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login GPS,21224,1391,1290,2367,203,15812,0.0,0.7369167844776382,644.5783723225311
HTTP Request: Login/ Ajax MarkList,21220,12,5,8,3,3010,0.0,0.7369311409041513,0.13052510552405944
HTTP Request: Navigate To Subject Guide Search,10001,420,66,1041,21,11200,0.0,0.34734858175431144,3.349818175067072
HTTP Request: Navigate To Subject Guide Search / Ajax Marklist,10001,12,5,8,3,4018,0.0,0.3473483284126522,0.13274691986673023
HTTP Request: Navigate To Publication Search,4208,639,366,1343,55,12201,0.0,0.1461937562689519,1.663492205003113
HTTP Request: Navigate To Publication Search / Ajax Marklist,4208,11,5,8,3,3007,0.0,0.14619744374742405,0.061157805496461055
HTTP Request: Search Assist,81809,53,30,111,7,4014,0.0,2.840904651497372,2.8834014196076145
HTTP Request: Navigate To Advanced Search,15811,677,728,1230,33,10908,0.0,0.5491421247615065,8.073917840407598
HTTP Request: Subject Guide Search,10000,805,472,1728,44,18962,0.0,0.3473434909306009,3.840221867988546
HTTP Request: Navigate To Advanced Search / Ajax Marklist,15809,12,5,8,3,3010,0.0,0.5491284283881162,0.19216246711707538
HTTP Request: Publication View All,2127,670,453,969,75,13356,0.0,0.07389975357715457,1.1738123048296911
HTTP Request: Basic Search,18485,1854,1404,3761,64,18203,0.0,0.6420758170488583,22.8686130256529
HTTP Request: Subject Guide Search / Ajax Marklist,9998,12,5,8,3,3327,0.0,0.34731065941503686,0.13272848801397844
HTTP Request: Subject Guide Search Result,7563,767,458,1613,48,10679,0.0,0.2627772620638407,4.561971274170305
HTTP Request: Subject Guide Search Result/ Ajax MarkList,7563,12,5,8,3,3209,0.0,0.26277943507529034,0.10144044105016085
HTTP Request: Ajax Suggest Also Try,122510,57,5,56,3,9039,0.0,4.255614042796867,2.2088322651600825
HTTP Request: Ajax Suggest Did You Mean,122494,58,5,38,3,12540,0.0,4.254768717852779,2.2059879380212393
HTTP Request: Ajax Limit Expand Search Results (TY),120578,402,162,1237,12,10977,0.0,4.188459924148643,6.049311806663433
