sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login AONE,108626,865,640,1421,185,210465,0.0,3.7685284130029046,3305.5916973041267
HTTP Request: Login/ Ajax MarkList,108618,13,5,8,3,6912,0.0,3.7686852091336127,0.6675628147054952
HTTP Request: Search Assist,86656,46,27,90,6,3106,0.0,3.009287724001476,2.3489825185772015
HTTP Request: Navigate To Subject Guide Search,10194,137,62,191,23,4080,0.0,0.3541026670558531,3.456341951976537
HTTP Request: Navigate To Subject Guide Search / Ajax Marklist,10194,13,5,8,3,4155,0.0,0.3541024825522723,0.08830132685785004
HTTP Request: Navigate Topic Finder,5097,166,64,176,16,3090,0.0,0.17706034391600928,12.076708201620024
HTTP Request: Navigate Topic Finder/ Ajax MarkList,5097,15,5,8,3,3015,0.0,0.1770604853833391,0.04672824124598822
HTTP Request: Navigate To Advanced Search,31597,133,82,132,34,4631,0.0,1.0974558280715287,15.835868937231238
HTTP Request: Topic Finder,5097,2719,2116,4709,728,17340,0.0,0.17704979601063772,143.90874014403914
HTTP Request: Navigate To Advanced Search / Ajax Marklist,31595,13,5,8,3,3014,0.0,1.0975594716915982,0.2955071120668318
HTTP Request: Click on Topic,5096,331,204,543,68,28153,0.0,0.17702635601459205,14.905929588885035
HTTP Request: Click on Topic/ Ajax MarkList,5096,15,5,8,3,3025,0.0,0.17704042740394044,0.04672617908195089
HTTP Request: Basic Search,40848,522,383,1158,57,6646,0.0,1.4188611201104078,54.9346486832932
HTTP Request: Subject Guide Search,10193,200,112,244,26,3984,0.0,0.35411538672523446,5.136883234559355
HTTP Request: Basic Search/ Ajax MarkList,40838,13,5,8,3,3052,0.0,1.418860631773424,0.3006196211096117
HTTP Request: Subject Guide Search / Ajax Marklist,10191,13,5,8,3,3010,0.0,0.35410358838173306,0.08829692179185658
HTTP Request: Subject Guide Search Result,10139,247,154,374,49,5215,0.0,0.3523944348580692,7.084136562992356
HTTP Request: Subject Guide Search Result/ Ajax MarkList,10139,11,5,8,3,3009,0.0,0.3523944960977671,0.08786476547101857
HTTP Request: Ajax Suggest Also Try,229362,15,6,13,3,9011,0.0,7.96858620044405,4.125331532874353
HTTP Request: Ajax Suggest Did You Mean,229332,14,6,13,3,5205,0.0,7.96775043526406,4.117471891280711
HTTP Request: Ajax Limit Expand Search Results (TY),227954,97,65,194,11,4987,0.0,7.920014778672392,12.847693414726198
HTTP Request: Ajax Limit Expand Search Results (SU),227924,115,86,211,14,6524,0.0,7.918849477237252,16.511253028873327
HTTP Request: Ajax Limit Expand Search Results (PU),227896,97,68,193,11,9824,0.0,7.917477246667896,15.256591909208513
HTTP Request: Advanced Search,31584,514,401,904,32,5650,0.0,1.097476627281697,32.634365840950935
HTTP Request: Retrieve Document,489627,267,181,551,4,23016,0.0,17.0139579038959,506.8315234503679
HTTP Request: SimilarArticlesBySubject ,547123,212,174,380,6,9122,0.0,19.01471825375835,55.287200026898304
HTTP Request: Advanced Search/ Ajax MarkList,31575,12,5,8,3,3014,0.0,1.097359431732201,0.2954712425340026
HTTP Request: Limit By TY,6038,295,246,498,52,3326,0.0,0.2099381770662673,2.9130457154483933
HTTP Request: Limit By TY/ Ajax MarkList,6037,14,5,8,3,3010,0.0,0.20996798762047944,0.050709784052602666
HTTP Request: Tab Visit,13211,315,226,584,5,6749,0.0,0.4594123722453862,24.835965666382236
HTTP Request: Limit By PU,6055,341,306,538,48,7099,0.0,0.2105713348042144,3.073294119624202
HTTP Request: Limit By SU,5925,321,291,513,47,3434,0.0,0.20607964517432772,2.8380473748735695
HTTP Request: Tab Visit/ Ajax MarkList,13209,12,5,8,3,3015,0.0,0.45940976157923713,0.10877700312690095
HTTP Request: Limit By SU/ Ajax MarkList,5925,14,5,8,3,3007,0.0,0.20607672794814672,0.049277377497645596
HTTP Request: Limit By PU/ Ajax MarkList,6054,13,5,8,3,3030,0.0,0.21061845426789388,0.05134564109557778
HTTP Request: Click on Topic/ doc Linking,3776,232,146,508,6,4895,0.0,0.13136150986696793,3.5573076039832805
HTTP Request: Click on Topic/ Scribble,3775,13,5,8,3,3008,0.0,0.13133727579422347,0.04341373765116485
HTTP Request: Click On Next Page Link,6761,297,241,442,96,4042,0.0,0.23519542875542238,3.665025094299504
HTTP Request: ATP Page,8117,199,127,321,27,5613,0.0,0.2824152281130112,2.7781326216361726
HTTP Request: ATP Page/ Ajax MarkList,8115,14,5,8,3,3011,0.0,0.2824212160525087,0.06749895476525682
HTTP Request- BookMark Login,7532,427,275,1206,131,9270,0.0,0.26225476072299725,45.76947942243934
HTTP Request: Retrieve Document/ Ajax MarkList,57580,14,5,8,3,3086,0.0,2.004581991215558,0.48026925176583724
HTTP Request: DocLinking/getTerms,57574,209,118,485,7,5115,0.0,2.0044670362934425,43.517266485086765
HTTP Request: Retrieve Document/ Scribble,57568,14,5,8,3,6886,0.0,2.004523409308234,0.6620778468973169
HTTP Request: Search Within Results,4109,830,808,970,516,3912,0.0,0.14308249916131857,2.2839334318118047
HTTP Request: Search Within Results/ Ajax MarkList,4108,11,5,8,3,3008,0.0,0.14306201466699078,0.0345412814598002
HTTP Request: Save This Document,57554,134,108,229,30,4091,0.0,2.0042794224747236,0.8861755123712209
HTTP Request: Related Document,51343,329,290,501,47,10544,0.0,1.788137830136205,24.545974656729985
HTTP Request: Related Document / Ajax Marklist,51340,14,5,8,3,3018,0.0,1.7882064821892858,0.7912713749603758
