sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request - Login,5601,3227,3600,4504,197,216523,0.0,0.19425900645934607,2592.131213693491
HTTP Request - PerformBasicSearch,6136,688,358,1369,183,10353,0.0,0.21265677978995362,113.21637399570487
HTTP Request - GetSuggestedPortals,8736,18,6,10,3,2064,0.0,0.30309772747135755,2.6108736362315343
HTTP Request - View All,2095,752,366,1398,111,8362,0.0,0.0726672898132461,66.95449724410388
HTTP Request - Browse Series,2092,1055,1120,2232,101,8844,0.0,0.07258087207444355,246.35090714874013
HTTP Request - Topic,2060,571,368,1307,155,5516,0.0,0.07158907592403774,11.548666859529288
HTTP Request - RetrieveDocument,8011,662,397,1369,147,7133,0.0,0.27831865377013554,358.91182799809485
HTTP Request - Suggested Topic,1830,556,313,1266,156,6395,0.0,0.06365487952218352,31.941027129809658
HTTP Request - PerformAdvancedSearch,2613,430,241,1202,78,4204,0.0,0.09105398278065692,22.880337913694085
HTTP Request - RelatedResources,1305,287,174,750,20,1901,0.0,0.04557563281504235,0.14084695857038773
TOTAL,40479,870,324,3243,3,216523,0.0,1.4022226887175788,3441.6562357431685
