sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
MagazineDetails/GetRelatedSubjects,813,362,251,763,82,2100,0.0,0.028500527312339277,0.028320283332313203
DetailsPage/Tags/Get tag count before adding,330,15,9,14,7,298,0.0,0.011552740483333754,0.003747837285409158
Magazines/DVI Document Image Tiles,699,1527,1687,1970,0,3045,0.0,0.0244959991970639,12.451789942308066
DetailsPage/Tags/Add Private tag,330,51,25,50,18,4943,0.0,0.011551531328750596,0.0030032887559739356
DetailsPage/Tags/Get tag count after adding a tag,659,13,10,14,7,243,0.0,0.02306502952323779,0.007481669732787258
DetailsPage/Tags/Add Public tag,330,39,26,54,18,931,0.0,0.011547530791490856,0.0030003008284863446
Images/ViewArticle,87,1224,1104,1771,611,3010,0.0,0.0030741540007693862,0.3421938376268605
Images/DetailsPreviewPortletWindow,86,621,499,1331,98,2491,0.0,0.003128969994378405,0.5085454558205263
Videos/DVI Document Image Tiles,55,11,0,28,0,151,0.0,0.001960482727879829,2.2570614360036952E-4
Images/DVI Document Image Tiles,70,6,0,12,0,134,0.0,0.0025595078256586126,2.635564629071738E-4
Navigate to Publication List Page,64,648,466,654,300,3884,0.0,0.0023220979109681537,0.04655934576787134
Limit to English publications,64,3526,3733,4038,2757,7027,0.0,0.002322029752965423,0.07199227622154819
Limit to Publications With Date Earlier Than 1800,64,3640,3862,4089,2731,5094,0.0,0.002322033375601597,0.07219852852472874
Publication Title Search,64,484,462,587,248,1420,0.0,0.0023223241500774402,0.04806196816509069
TOTAL,241172,226,9,701,0,16850,0.0,8.37103774773226,117.10124100215054
