sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,15393,830,673,1480,308,11028,0.0,0.5344875922696837,481.58310903120446
HTTP Request: Saved Item Count,87549,8,4,8,2,4350,0.0,3.040559372071301,1.1958856719578388
HTTP Request: Bread Crumb,87571,12,8,13,4,6029,0.0,3.041514620168412,2.2385983062122845
HTTP Request: Header Bookmark Tool,62728,12,8,15,4,5509,0.0,2.1786770080423983,1.9418123316794182
HTTP Request: FavIcon Servlet,15390,7,4,8,2,1038,0.0,0.5346304345409473,0.2969544867617306
HTTP Request: Go To Advanced Search Page,7646,306,259,389,132,4017,0.0,0.2656734385596121,6.417427821035565
HTTP Request: Search Assist,9217,87,61,180,6,5109,0.0,0.3203034434653128,0.5484412119900731
HTTP Request: Browse Items,2285,322,285,429,117,6123,0.0,0.07940047877967475,2.827134430162049
HTTP Request: Perform Basic Keyword Search,9217,888,728,1503,145,7944,0.0,0.32027292521034745,31.404693944951852
HTTP Request: Topic Page,2284,794,725,1118,313,4051,0.0,0.07937959356396929,3.2611963131202444
HTTP Request: Perform Advanced Search WIth Default Date Range,6115,826,710,1166,296,8121,0.0,0.21252532144498312,36.152741568392386
HTTP Request: Display Group Ajax Calls,29634,348,251,637,8,13528,0.0,1.0301175732829895,4.1462691147181605
HTTP Request: Perform Advanced Search WIth New Date Range,1529,1113,928,1858,354,5585,0.0,0.05315646311148314,4.797179992920699
HTTP Request: Saved Item List,53186,8,4,9,2,3578,0.0,1.8490775697879374,0.7254543576812597
HTTP Request: Navigation Portlet,30355,126,79,266,8,6255,0.0,1.0556397435930873,1.1971556257351963
HTTP Request: Add Search To History,30358,13,8,14,5,4050,0.0,1.0558213638451959,0.3404452992703884
HTTP Request: Suggested Portals,14740,156,125,258,21,3449,0.0,0.5127617850677924,7.456519848716488
HTTP Request: Reference List,14740,119,89,198,8,3353,0.0,0.5127532767247687,1.444315542850659
HTTP Request: Biographies List,14735,65,40,150,7,4019,0.0,0.5126134924880815,0.8501068492337794
HTTP Request: Primary Sources List,14733,136,114,241,20,4942,0.0,0.5125685581755746,0.972648567820895
HTTP Request: Magazine List,14731,239,184,436,26,4034,0.0,0.5125564678495467,1.4201578724416366
HTTP Request: News List,14725,535,197,640,52,14741,0.0,0.5123799165027776,1.4074696466115717
HTTP Request: Academic Journal List,14723,207,172,371,22,5603,0.0,0.5124410617077121,1.4128235462365026
HTTP Request: Case Overview List,14723,320,291,414,108,3538,0.0,0.5123988301172183,7.844262819724185
HTTP Request: Website List,14719,157,134,282,20,6590,0.0,0.5123096498511991,0.9136085923863386
HTTP Request: Audio List,14714,197,170,342,23,4242,0.0,0.5121805794031491,1.3715676769128946
HTTP Request: View Full List Page,11750,624,518,853,181,16385,0.0,0.40914287735874355,18.25395697773199
HTTP Request: View More,4522,533,504,710,179,5732,0.0,0.1576898472253195,4.356028614532801
HTTP Request: Sidebar Limiter Ajax Calls,55000,218,124,503,13,6361,0.0,1.9184764701651447,1.8260495741688585
HTTP Request: MLA7 Citation - Get Bookmark,22858,15,10,18,6,3567,0.0,0.7974403205334707,0.3449676847606043
HTTP Request: View Document,16101,614,567,840,146,7589,0.0,0.561762921672399,31.086672388983875
HTTP Request: MLA7 Citation - Get Citation,22854,27,17,40,10,5034,0.0,0.7974260452242522,0.9449910336456289
HTTP Request: Bookmark Tool,22849,14,9,15,5,5899,0.0,0.7973760329612338,0.5489423003789046
HTTP Request: Translate Form,22844,15,10,18,6,4512,0.0,0.7973775479718899,1.1590069425147125
HTTP Request: Email Form,22841,16,11,19,7,1064,0.0,0.7973562722643002,1.1711702406455684
HTTP Request: Subject Linking Portlet,8490,14,9,16,6,1056,0.0,0.296385821027998,0.4438199165293395
HTTP Request: Subject Linking Ajax,8487,708,546,1262,7,16751,0.0,0.2962856110902075,1.8427852795995157
HTTP Request: Related Subjects,22832,15,10,19,6,5302,0.0,0.7972695055867529,1.0391888214902683
