sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Launch,3333,133,57,259,33,4051,0.0,0.11573543566943209,18.91541511504182
HTTP Request : Login,3332,862,1158,1352,180,5370,0.0,0.11571306299770595,102.27454684163634
HTTP Request : Login / Ajax Marklist,3332,10,5,8,3,1053,0.0,0.11571487535212381,0.020501836272567568
HTTP Request : Basic search,3995,298,202,428,64,3486,0.0,0.1387703136987176,3.8133922296696103
HTTP Request : Navigate To Advance Search,1217,237,63,514,28,3491,0.0,0.10621324809974725,1.0888372452212984
HTTP Request : Navigate To Advance Search/ Ajax Marklist,1217,8,5,7,3,1063,0.0,0.1062168263337434,0.018834571984155626
HTTP Request : Advance Search/ Single Term,852,162,115,241,50,3179,0.0,0.07435990911683033,1.1000229888688364
HTTP Request : Advance Search/ Ajax Marklist,1217,9,5,7,3,1054,0.0,0.10621775337669032,0.01882178098894227
HTTP Request: Ajax BrowseIndex Search Results (SU),5058,49,31,81,14,2341,0.0,0.17575907732391688,0.3294470778793754
HTTP Request: Ajax BrowseIndex Search Results (TY),5058,40,24,69,13,1123,0.0,0.1757592605462506,0.1759435579587706
HTTP Request: Ajax BrowseIndex Search Results (PO),5058,47,30,74,14,2308,0.0,0.17575941933924885,0.32941256295092214
HTTP Request: Ajax BrowseIndex Search Results (WO),5058,36,22,59,11,1066,0.0,0.1757612821246919,0.11986276907104602
HTTP Request: Ajax BrowseIndex Search Results (PU),5058,38,23,64,13,2032,0.0,0.1757614042759365,0.18452349404046173
HTTP Request: Ajax BrowseIndex Search Results (AU),5058,41,27,69,15,1098,0.0,0.17576161804102314,0.11987202480980529
HTTP Request : AdvancedSearch - Multiple Search Terms,365,152,101,233,32,2237,0.0,0.03202345977248078,0.4133289955254014
HTTP Request :  Basic Search/ Ajax Marklist,3984,11,5,7,3,1054,0.0,0.1386292779606798,0.024556750260225666
HTTP Request : Retrieve Document,5006,945,834,1357,484,6644,0.0,0.17418573042381694,15.854981805892047
HTTP Request : DVI Document Image Tiles,50555,487,511,674,44,5023,0.0,1.7589584933809856,33.674768653673496
HTTP Request :  Retreive Doc / Ajax Marklist,5004,15,5,8,3,3011,0.0,0.17417045230994432,0.030846049320153973
HTTP Request: Download Citation JS,1001,25,9,14,0,5022,0.0,0.03488261269026662,0.10118667910644756
HTTP Request: Download Citation/en,1001,18,8,12,6,1249,0.0,0.03488261390584775,0.05291531195249804
HTTP Request: Download Citation CSS,1001,14,8,11,0,1053,0.0,0.034882604181201086,0.05296396154800982
HTTP Request: Download Citation Pop Up,1001,15,8,12,5,1050,0.0,0.03488259080982077,0.048131233096013235
HTTP Request: Get Citation,1001,28,15,22,11,1066,0.0,0.034882576222872136,0.1572615029629281
HTTP Request: Download Citation,1001,22,12,18,9,1032,0.0,0.03488258473192402,0.02037248389973567
HTTP Request: Navigate to NGrams Search Form,1003,504,482,631,21,3590,0.0,0.03517207050053924,2.264798825915171
HTTP Request :Navigate To NGram Search / Ajax Marklist,1003,10,5,7,3,2011,0.0,0.03517246148457665,0.0062306712552059095
HTTP Request: NGram Search,1003,77,69,119,16,3332,0.0,0.03517297952097979,0.023822423911078923
HTTP Request: Retrieve Carrot page,40,182,79,158,56,1141,0.0,0.0014363676732096924,0.09884348713461634
HTTP Request: Retrieve Carrot Results,40,1815,1599,2998,557,6471,0.0,0.0014363339414651547,0.37442609874698896
HTTP Request : Retrieve Topic Finder/ Ajax Marklist,40,5,5,6,4,11,0.0,0.0014363688079442399,2.5388940843545644E-4
TOTAL,122892,298,159,671,0,6644,0.0,4.267039625809388,179.9551598153118
