sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
Login,1096,1376,190,258,144,301609,0.0,0.15308611694689855,3.762336741024244
Common Ajax Requests,4758,61,52,59,25,1209,0.0,0.6616824005136591,7.328872005645508
BasicSearch,219,73,58,75,48,1071,0.0,0.030653996721282103,0.7422486614596397
Basic Search : Ajax,219,3039,41,11621,14,22113,0.0,0.030646931535454655,1.167987200804083
Article Page Retrieve,89,1011,667,1321,86,10878,0.0,0.012480830006046892,1.4312307175996952
Company Hierarchy Ajax Call,69,59,19,34,17,1810,0.0,0.009767289376190123,0.0034580041857081626
Navigate All Industries,219,74,61,83,40,1065,0.0,0.030689522092672266,0.2033609180374653
Ajax Search Call,655,344,184,346,26,12908,0.0,0.09179992605550993,6.450863691019949
Industries Article Retrieve,219,501,544,706,74,3245,0.0,0.03074430272272387,0.2634679919169157
Navigate Market Share Reports,219,64,61,79,37,114,0.0,0.03075810728933435,0.20381278472316441
Publication Title,436,650,695,856,15,1627,0.0,0.061503885677254407,0.027239670697475224
Subject Limiter,436,643,544,1007,16,1641,0.0,0.06150549945216375,0.16226679466029287
Navigate Industry Essays,218,64,60,82,52,278,0.0,0.030789381843840495,0.20402254954124527
Navigation Comparision Charts: Industry,118,92,81,108,71,540,0.0,0.016665948712661388,0.13677396202388173
ComparisonTool.Industry,118,116,99,126,67,1139,0.0,0.016666713747778946,0.5927713878164205
Navigation Advance Search,76,372,265,767,68,1891,0.0,0.01104794240068009,3.6342986174699368
AdvancedSearch,76,69,59,79,52,283,0.0,0.011050027399706099,0.073223044048826
Advance Search : Ajax,76,1643,326,2899,40,22521,0.0,0.011045801999348298,0.3779860272784801
Advance Search - Display Group,64,205,184,310,70,1170,0.0,0.009300388451068259,0.008488648003984054
Advance Search - Publication Title,64,105,79,203,25,803,0.0,0.009300610105490718,0.02730478950357848
Advance Search - Subject Limiter,64,121,65,228,26,902,0.0,0.009300591183359266,0.02642939755020975
Navigation Company Finder,216,103,90,113,79,1105,0.0,0.030639997197007662,0.2630859839620183
Navigation Company Finder Ajax Call,215,40,34,42,20,1039,0.0,0.03052038101359747,0.12224108509430016
Company Finder by State,35,343,39,814,35,3585,0.0,0.004969068965424224,0.05779176944357643
Comapny Retrieve,167,2107,684,10933,76,11732,0.0,0.0238064521187386,0.20908381866896275
Company Retrieve Hierarchy,167,38,20,42,17,1027,0.0,0.02380689670116243,0.007478078588134129
Navigate Company Histories,214,74,61,84,52,1060,0.0,0.030508489557471506,0.2021509035342232
Navigate Company Histories Ajax Call,214,227,217,342,111,1124,0.0,0.03050930726336789,1.895756180531626
Navigate Company Histories PublicationTitle,214,727,721,792,610,1403,0.0,0.03050696734941925,0.010559579349905078
Navigate Company Histories Subject Limiter,214,1111,1266,1398,15,2315,0.0,0.0305043755961004,0.1565566752144251
Article Retrieve,213,375,364,519,80,1213,0.0,0.0303696629594766,0.5131175612593886
Navigate SWOT Reports,212,70,61,81,52,1066,0.0,0.030590487310791704,0.20571429153116788
Navigate SWOT Reports Ajax Call,212,220,206,314,81,1303,0.0,0.030592063206665833,1.468253170959344
Navigate SWOT Reports Publication Title,212,808,799,895,656,1751,0.0,0.03058996646214196,0.01028434875368252
Navigate SWOT Reports Subject Limiter,212,505,614,701,16,1022,0.0,0.030590169502726496,0.15430585133668218
Navigate Investments Report,212,71,56,79,37,1057,0.0,0.030593798204172906,0.16847770504916004
Navigate Financial Report,212,67,58,78,28,1060,0.0,0.03059826683911388,0.16973209070452075
BasicSearch Publication Title,43,270,107,805,25,813,0.0,0.006278365802705129,0.024644353847382564
BasicSearch Display Group,43,119,14,234,9,1241,0.0,0.006278957126550628,0.005671196514419479
BasicSearch Subject Limiter,43,298,140,899,24,1008,0.0,0.006279070820179531,0.025435855358026047
Navigate to Recent News,70,62,60,78,40,91,0.0,0.01029734162357597,0.0682269274545663
Navigate Recent News - Ajax Search,70,1389,687,1680,39,11442,0.0,0.01029646917891689,0.04494923045476416
Navigate Recent News - Subject Limiter,12,94,70,163,34,171,0.0,0.001855268925095836,0.004444009240012276
Navigate Recent News - Publication Title,12,70,31,141,25,142,0.0,0.0018552821196103474,0.002960630459264266
Recent News,70,233,111,408,77,2664,0.0,0.010299600669768318,0.08049695435290552
Navigate to SWOT Reprot,70,70,61,75,47,275,0.0,0.010296205657000146,0.06823304681934762
Navigate SWOT Report - Ajax Search,70,87,63,142,34,522,0.0,0.01029727951759305,0.005735331856311173
Navigation Comparision Charts: Company,100,83,80,101,38,134,0.0,0.01477312832958613,0.11976578022172103
Company Comparision Search Assist,100,126,121,150,15,696,0.0,0.014771768786366248,0.17763773243378186
ComparisonTool.Company,100,105,101,124,84,179,0.02,0.014772229213590038,0.12598908268555878
Navigation Publication Search,60,85,61,83,53,1072,0.0,0.008970756678840482,0.05944265165325812
Navigation Publication Search Ajax Call,60,630,621,738,515,901,0.0,0.008969693200613766,0.042529981339674505
Publication Search Result,60,103,78,118,63,472,0.0,0.00897000028255501,0.04918885945960533
