sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HomePage/EnterProduct,70,672,726,1053,294,1954,0.0,0.9311977864098334,622.1673685639267
HomePage/SavedItemServlet/SavedItemCount,70,4,4,5,4,21,0.0,0.9514230570582,0.37443700390083456
HomePage/AjaxRequestVideos,70,64,63,68,60,101,0.0,0.9506090688105164,17.628732201542704
HomePage/AjaxRequestImages,70,66,62,66,58,333,0.0,0.9505832507231222,27.039849807846387
HomePage/AjaxRequestMonographs,70,155,143,159,111,708,0.0,0.9494743981010512,128.3576397719566
HomePage/AjaxRequestFeaturedArticles,70,136,120,158,98,442,0.0,0.9509835887403543,139.1125672693525
Home Page,70,1104,1121,1483,682,2370,0.0,0.926232219649355,923.4454985734369
Select a type of search,14934,1,1,2,0,76,0.0,0.5184880715628805,0.0
Do a basic search,13425,710,553,1178,227,6604,0.0,0.4660923783636898,44.51204871771781
BasicSearch/ResultsList/GenerateBookMarkForTools ,13422,17,11,14,8,1488,0.0,0.4662583796760536,0.29514694746662457
BasicSearch/ResultsList/HitCountsListWindow,13421,9,8,9,6,2164,0.0,0.4663185521019167,0.1572008238990777
BasicSearch/ResultsList/SubjectLimiter,13419,9,9,10,7,1103,0.0,0.46624839702140275,0.15353397724388862
BasicSearch/ResultsList/PublicationYearLimiter,13417,9,8,9,6,1479,0.0,0.46636539862805776,0.15448725862583942
BasicSearch/ResultsList/PublicationTitleLimiter,13415,10,9,10,7,2070,0.0,0.4663827555123904,0.15358792415929773
Select a document type,14904,1,1,2,0,48,0.0,0.5181191523871026,0.0
View Magazine Document Request,4990,555,501,680,297,5710,0.0,0.17356638254997678,4.811619426969109
NatGeo-Features/SavedItemServlet/SavedItemCount,4990,6,5,6,4,1222,0.0,0.17355674782201064,0.06825190028552694
NatGeo-Features/crossdomain.xml,4989,15,6,7,3,3010,0.0,0.17354219943466775,0.0700624941930846
NatGeo-Features/TranslateForm,4988,9,7,9,6,3047,0.0,0.17351066763621142,0.2514356177153696
NatGeo-Features/BookMark,4987,20,12,17,8,1245,0.0,0.17358069156190392,0.10988278095376726
NatGeo-Features/Email,4987,11,9,10,7,1236,0.0,0.17355771779013937,0.25880498153935083
NatGeo-Features/SavedItemServlet/SavedItemList,4986,6,5,6,4,3006,0.0,0.1735976980931306,0.06811148966601036
NatGeo-Features/AuditLoggingCall,4986,239,196,285,112,4092,0.0,0.1735981332734386,2.2620990789672004
NatGeo-Features/SearchResultsPreview,4982,138,13,377,8,4042,0.0,0.17351672888296707,10.493212696704825
NatGeo-Features/Get Citation for document,4982,15,12,18,9,1013,0.0,0.17353651712349466,0.11936874143442108
NatGeo-Features/Get tinyurl for document,4981,21,12,17,9,6039,0.0,0.17350462767251465,0.06526598953257833
NatGeo-Features/Get tinyurl for document (for EZProxy),4980,17,11,16,9,1011,0.0,0.1735782347950956,0.06529885808612987
NatGeo-Features/Get OCR text for document,4980,9,7,8,5,1624,0.0,0.1735318551694774,0.25255521954375687
Download the image viewer,23791,0,0,0,0,1061,0.0,0.8293617268265628,1.0768955557108777
Document page image tile,23790,1030,1106,2102,0,6129,0.0,0.8291634382211722,434.7751517396975
Select a full page view type,5963,1,1,2,0,116,0.0,0.20824154594500663,0.0
View Images Full List Window,2017,347,264,463,138,4350,0.0,0.0704548139430531,2.9924015928411762
View Image Document Request,4966,623,560,783,273,5540,0.0,0.1736133629009779,13.392701328124309
Images/SavedItemServlet/SavedItemCount,4966,6,5,6,4,1050,0.0,0.17361931737611216,0.06829755851680716
Images/crossdomain.xml,4966,20,6,7,3,4538,0.0,0.17362427064520541,0.07021292405743979
Images/TranslateForm,4965,9,7,8,6,1418,0.0,0.17361820800062777,0.25160294228967484
Images/BookMark,4964,19,12,17,8,2755,0.0,0.17355443646430455,0.10986050156821328
Images/Email,4963,9,8,10,6,1014,0.0,0.17361514981958961,0.2556243291128259
Images/SavedItemServlet/SavedItemList,4963,5,5,6,4,1122,0.0,0.1736213509693165,0.06812222821979098
Images/AuditLoggingCall,4962,262,213,354,115,5453,0.0,0.17359100741207711,2.2619593038172354
Images/SearchResultsPreview,4958,245,196,304,141,3353,0.0,0.1735794076425914,2.9073878958047246
Images/Get Citation for document,4958,19,12,23,9,2557,0.0,0.17358278044813694,0.12070149113796536
Images/Get tinyurl for document,4958,19,12,16,8,1944,0.0,0.17360629649518372,0.06530178476586891
Images/Get tinyurl for document (for EZProxy),4958,16,11,14,8,1311,0.0,0.17361436355961268,0.06531326566893268
Explore Topics/GoToTopicsPage,4461,178,143,185,96,3573,0.0,0.15633357021087477,2.5172636907126575
