sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,4447,826,745,1026,402,8457,0.0,0.6161753867654062,590.1226202507593
HTTP Request: Saved Item Count,12227,7,5,7,4,5135,0.0,1.6947491606299805,0.6665151745073938
HTTP Request: Bread Crumb,12235,12,8,12,6,4447,0.0,1.6959560423718711,1.0355282096072063
HTTP Request: Header Bookmark Tool,10108,12,9,14,6,5446,0.0,1.401812065374812,1.1833615630669119
HTTP Request: FavIcon Servlet,56944,0,0,0,0,3171,0.0,7.895418427782379,0.34222157901019984
HTTP Request: Search Assist,908,71,58,132,8,690,0.0,0.1265968915165025,0.20813018473874473
HTTP Request: Go To Advanced Search Page,763,305,282,381,130,2667,0.0,0.10633581687160584,2.8112395486386017
HTTP Request: Perform Basic Keyword Search,908,1048,885,1660,204,9474,0.0,0.12658999049599157,23.642057597129934
HTTP Request: Browse Items,303,292,274,356,118,1984,0.0,0.04221342102579449,0.9745481000164117
HTTP Request: Saved Item List,5542,10,5,7,4,4115,0.0,0.7721084663323371,0.3029365678134702
HTTP Request: Perform Advanced Search WIth Default Date Range,610,993,854,1528,340,8615,0.0,0.0850702422200823,15.949530771370934
HTTP Request: Topic Page,302,786,731,1014,389,2417,0.0,0.04211434658684836,3.202188626898684
HTTP Request: Navigation Portlet,3676,125,91,278,10,3597,0.0,0.512921834954144,0.5567230800453872
HTTP Request: Display Group Ajax Calls,3602,363,251,626,8,28645,0.0,0.5026250366991628,2.874550588967492
HTTP Request: Add Search To History,3675,11,9,14,6,3578,0.0,0.5128511425486147,0.16538822456446728
HTTP Request: Suggested Portals,1750,167,124,282,24,4584,0.0,0.24448449954302354,5.442559079548341
HTTP Request: Reference List,1750,135,107,218,9,2979,0.0,0.24449795767363125,0.8283952368252624
HTTP Request: Biographies List,1750,140,108,228,9,5562,0.0,0.24450906003871067,0.7100035528912917
HTTP Request: Primary Sources List,1749,172,144,288,23,4533,0.0,0.24439911703308137,0.5411389645571674
HTTP Request: Perform Advanced Search WIth New Date Range,152,1435,1344,2132,468,5276,0.0,0.021347244246320795,3.587411746875894
HTTP Request: Magazine List,1748,294,236,460,26,6421,0.0,0.24451262883948124,0.748855715779947
HTTP Request: News List,1748,367,275,644,23,5030,0.0,0.24449860651180355,0.7496541959380781
HTTP Request: Academic Journal List,1747,262,222,424,25,5302,0.0,0.2446392907785131,0.7217048342586309
HTTP Request: Case Overview List,1747,130,106,234,22,2260,0.0,0.24465145290333493,0.27452160256049385
HTTP Request: Website List,1747,142,118,247,23,3210,0.0,0.24465320023751103,0.24461928383972484
HTTP Request: Audio List,1745,221,188,371,21,2022,0.0,0.2444562026243529,0.5835674973344468
HTTP Request: View Full List Page,1455,696,589,957,231,10040,0.0,0.2040326671024038,12.50759414757886
HTTP Request: Sidebar Limiter Ajax Calls,4736,125,97,226,16,4113,0.0,0.6687486929676754,0.6989802965803728
HTTP Request: View More,584,673,611,857,257,3932,0.0,0.08263549497317248,10.853061192512616
HTTP Request: View Document,3518,558,490,790,202,8168,0.0,0.4973799190845722,21.190521953251093
HTTP Request: MLA7 Citation - Get Bookmark,1876,16,10,16,7,4387,0.0,0.2653042435809737,0.11348526903844323
HTTP Request: MLA7 Citation - Get Citation,1874,37,19,61,10,3791,0.0,0.26527440542224284,0.3208122804656118
HTTP Request: Bookmark Tool,1873,15,9,14,6,4091,0.0,0.2652464299359982,0.1813469397901225
HTTP Request: Translate Form,1872,18,10,17,7,4375,0.0,0.26536990750611256,0.38618392247661854
HTTP Request: Email Form,1872,14,11,18,8,2681,0.0,0.26536595765853666,0.3901361102680607
HTTP Request: Related Subjects,1871,16,10,17,7,3539,0.0,0.26521807417941157,0.28940382452507396
HTTP Request: Clear Document In Session,1869,13,9,15,7,4601,0.0,0.2650114675240428,0.08545670477949388
HTTP Request: Subject Linking Portlet,810,15,9,15,7,3485,0.0,0.11491276914946817,0.17242789578404913
HTTP Request: Download,798,16,13,23,9,177,0.0,0.11342493557662651,0.13165727440448355
HTTP Request: Download Citation Pop Up,799,10,9,13,6,139,0.0,0.1134341046521186,0.16556624390220703
HTTP Request: Subject Linking Ajax,809,504,445,795,7,4922,0.0,0.11493411888222663,0.8353595607002031
HTTP Request: Download Citation CSS,798,7,8,11,0,131,0.0,0.11366064179806008,0.17539401332094176
HTTP Request: Download Citation JS,798,0,0,0,0,1,0.0,0.11365602814909449,0.0
HTTP Request: Download Citation i18n,798,9,8,12,6,97,0.0,0.11365122063974528,0.19357016283207734
HTTP Request: Download Citation,798,35,16,45,12,3372,0.0,0.11364615458013229,0.7638635647117297
HTTP Request: Print Document Tool (Audit Logging),798,246,220,307,91,3264,0.0,0.11388713784639423,1.2722230439277533
HTTP Request: Sort By Relevance,143,511,435,704,212,3357,0.0,0.020359367031550186,0.4506296572497001
HTTP Request: Go To Home Page,581,261,215,302,83,6641,0.0,0.08277982930542736,1.3673978501269766
HTTP Request: Perform Related Subjects Search,293,616,557,892,279,4072,0.0,0.0418765855575803,2.801994285293172
HTTP Request: Sort By Title,142,633,496,779,197,8905,0.0,0.020261721512911356,0.6988775073166932
HTTP Request: Sort By Content Level,107,546,473,681,234,6383,0.0,0.015355436743063073,0.34901539338583937
HTTP Request: Full List Pagination,81,618,538,861,259,4746,0.0,0.011748300920109523,0.5722332168903872
HTTP Request: Follow Spotlight Links,292,723,673,931,299,2926,0.0,0.04206893888881525,3.143528606581296
HTTP Request: Portal Page Ajax Calls,3493,239,199,393,9,3681,0.0,0.503306288605307,4.044111884453023
HTTP Request: Save Highlight,40,6,6,7,5,9,0.0,0.0058620100422094035,0.0039764635991891666
HTTP Request: Save Note,40,6,6,8,5,11,0.0,0.0058632731605153116,0.0041490960097054766
HTTP Request: Featured Links,286,648,553,820,310,4993,0.0,0.04205424085404811,1.3342680920726138
TOTAL,169987,109,8,354,0,28645,0.0,23.550752497159493,721.9283885571875
