sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login AONE,28230,428,329,668,175,5704,0.0,3.9094817187760094,3331.132633105527
HTTP Request: Login/ Ajax MarkList,28223,7,6,9,3,1014,0.0,3.9134989575974055,0.6932749378874344
HTTP Request: Search Assist,21615,40,27,90,6,1012,0.0,3.003282143455596,2.349419119477344
HTTP Request: Navigate To Subject Guide Search,2539,120,71,140,29,1168,0.0,0.3530845109654365,3.491382191098335
HTTP Request: Navigate To Subject Guide Search / Ajax Marklist,2539,7,6,9,3,130,0.0,0.3531080812518523,0.08693789285707829
HTTP Request: Navigate To Advanced Search,7860,163,112,210,48,3117,0.0,1.0929071162436033,15.894945331093151
HTTP Request: Navigate Topic Finder,1269,88,69,95,18,1147,0.0,0.17669647764135124,12.135065484520469
HTTP Request: Navigate Topic Finder/ Ajax MarkList,1269,8,6,9,4,1019,0.0,0.17669677288198843,0.04657446797771309
HTTP Request: Navigate To Advanced Search / Ajax Marklist,7858,7,6,9,3,201,0.0,1.0928280827612142,0.28876285299438786
HTTP Request: Basic Search,10210,580,457,908,59,39102,0.0,1.4194164210492364,55.374587238813824
HTTP Request: Topic Finder,1269,3257,2146,5619,749,35960,0.0,0.17662623841925504,142.88210979654684
HTTP Request: Click on Topic,1269,264,211,392,74,5202,0.0,0.17669271340970988,12.636170174994012
HTTP Request: Click on Topic/ Ajax MarkList,1269,7,6,10,4,204,0.0,0.1766944601900698,0.04657644192739542
HTTP Request: Click on Topic/ doc Linking,940,225,134,507,7,2868,0.0,0.13088070321366427,3.571877514275743
HTTP Request: Basic Search/ Ajax MarkList,10201,7,6,9,3,1118,0.0,1.4192081566974981,0.297576254439634
HTTP Request: Click on Topic/ Scribble,940,7,6,9,4,141,0.0,0.13090622059397167,0.04595127122125616
HTTP Request: Subject Guide Search,2536,174,119,229,29,2612,0.0,0.3527976253492328,5.214120676698816
HTTP Request: Ajax Suggest Also Try,56626,12,7,15,4,1114,0.0,7.880528153759506,4.082670468818083
HTTP Request: Subject Guide Search / Ajax Marklist,2535,8,6,9,4,880,0.0,0.3529461887241559,0.08692379468006367
HTTP Request: Subject Guide Search Result,2521,235,174,387,51,5369,0.0,0.3513509031084033,7.133351801772657
HTTP Request: Subject Guide Search Result/ Ajax MarkList,2521,7,6,9,4,172,0.0,0.3513570731412256,0.08655266233296079
HTTP Request: Ajax Suggest Did You Mean,56597,12,7,15,4,2388,0.0,7.874382746452026,4.067419244646318
HTTP Request: Ajax Limit Expand Search Results (TY),56220,102,73,204,12,7783,0.0,7.822448507083894,12.706920223921763
HTTP Request: Ajax Limit Expand Search Results (SU),56195,121,96,224,15,10488,0.0,7.821860621528566,16.312626168303
HTTP Request: Ajax Limit Expand Search Results (PU),56170,102,76,205,12,3063,0.0,7.817192646689614,15.118274071685757
HTTP Request: Retrieve Document,120887,277,197,564,50,24064,0.0,16.830124847290918,529.5690183068174
HTTP Request: SimilarArticlesBySubject ,134969,255,202,469,7,12378,0.0,18.803879392915942,54.91058531365666
HTTP Request: Advanced Search,7848,597,490,946,33,8220,0.0,1.0933177638642597,32.84745761717572
HTTP Request: Advanced Search/ Ajax MarkList,7838,7,6,9,3,491,0.0,1.0928196811275424,0.28891170333647415
HTTP Request: Limit By TY,1572,365,298,624,58,4992,0.0,0.2197231125372303,3.0220444024401427
HTTP Request: Limit By TY/ Ajax MarkList,1572,7,6,9,4,131,0.0,0.21969323445460737,0.05332350784341183
HTTP Request: Limit By SU,1500,439,367,673,58,14073,0.0,0.20946256931814627,2.9173672553222345
HTTP Request: Limit By SU/ Ajax MarkList,1500,7,6,9,3,279,0.0,0.20944361721972815,0.04949196308989096
HTTP Request: Click On Next Page Link,1683,416,339,609,129,4346,0.0,0.2350337084143604,3.686309442501929
HTTP Request: ATP Page,2019,197,132,298,33,8975,0.0,0.28210226689221807,2.904602992014857
HTTP Request: Tab Visit,3283,361,295,648,6,4585,0.0,0.45855163887864225,25.315120933435775
HTTP Request: ATP Page/ Ajax MarkList,2018,8,6,9,4,369,0.0,0.2819780663542737,0.06604971920091776
HTTP Request: Tab Visit/ Ajax MarkList,3281,7,6,9,3,321,0.0,0.45848682021573334,0.10727362099713127
HTTP Request: Limit By PU,1486,451,385,665,54,6175,0.0,0.20779645009270434,2.979763983138423
HTTP Request: Limit By PU/ Ajax MarkList,1486,8,6,10,4,1018,0.0,0.2077646370606253,0.04929806075969154
HTTP Request: Retrieve Document/ Ajax MarkList,14160,7,6,9,3,3007,0.0,1.983809814282618,0.46924857384774066
HTTP Request: DocLinking/getTerms,14153,203,118,460,6,4539,0.0,1.9836000160896827,44.25958081685309
HTTP Request: Retrieve Document/ Scribble,14146,7,6,9,4,499,0.0,1.9831676090661574,0.6957732612217692
HTTP Request: Save This Document,14135,165,124,270,29,6046,0.0,1.9832584086789127,0.8702544046734604
HTTP Request: Related Document,12635,617,429,792,53,35259,0.0,1.7727026243995996,24.398016536835666
HTTP Request: Related Document / Ajax Marklist,12629,7,6,9,3,369,0.0,1.7724705803427132,0.7793380979298767
HTTP Request: Document Download,14101,10,8,12,5,346,0.0,1.981065169893092,3.3174236240704404
HTTP Request: Print Document,14097,21,10,35,6,2790,0.0,1.9806100565591536,0.3121526938200527
HTTP Request: Navigate Citation,14092,25,15,43,10,1057,0.0,1.979915630191887,8.990994930171865
HTTP Request: Search Within Results,1018,942,904,1102,603,4648,0.0,0.1431829715220603,2.3065998570156987
HTTP Request: Search Within Results/ Ajax MarkList,1018,7,6,9,4,158,0.0,0.14319856069973175,0.03497459781671428
HTTP Request: Citation Tools/ Popup Window,14088,10,8,13,5,398,0.0,1.9798957940706,3.216529023776668
HTTP Request: Header Quick Search,14045,410,355,576,50,8820,0.0,1.9743165940712304,28.84881003408982
HTTP Request: Header Quick Search / Ajax Marklist,14031,7,6,9,3,594,0.0,1.9731737806254332,0.8657623135884467
HTTP Request: Browse by Discipline,2013,107,100,135,34,1106,0.0,0.28336204491393985,8.063626621026561
HTTP Request: Popular Searches,497,630,573,855,181,7676,0.0,0.07031884147374144,1.0842571553665799
HTTP Request: Popular Searches/ Ajax MarkList,497,6,6,9,4,100,0.0,0.07032877215161752,0.027885502981260708
HTTP Request- BookMark Login,1854,319,271,454,140,3041,0.0,0.2617630290641675,27.211080744311314
HTTP Request: Navigate To Publication Search,1999,132,122,170,38,1126,0.0,0.2821905041413115,3.1932048246035674
HTTP Request: Navigate To Publication Search / Ajax Marklist,1999,7,6,9,4,131,0.0,0.2821899464431997,0.098091037155339
HTTP Request: Publication View All,995,170,173,203,95,546,0.0,0.14048503340225807,1.784902555715729
