sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login MSIC,12804,520,362,1282,14,7263,0.0,1.778363960712657,2736.4272311176346
HTTP Request: Login/ Ajax MarkList,12796,7,5,9,3,261,0.0,1.778171321164894,0.31502247267187194
HTTP Request: Search Assist,32086,46,35,97,7,1047,0.0,4.4590680456062906,0.6810104378773274
HTTP Request - Basic Search,18577,479,391,772,31,10112,0.0,2.583264279880839,183.63648575923767
HTTP Request: Navigate To Advanced Search,13509,109,100,147,45,1191,0.0,1.879341516795128,23.996511479265337
HTTP Request - Suggested Topics,18571,73,56,146,10,2240,0.0,2.5838836950413393,1.816041565764508
HTTP Request: Navigate To Advanced Search / Ajax Marklist,13505,7,6,9,3,1023,0.0,1.8792987829018182,0.33284689582944565
HTTP Request: Search Topic / Ajax MarkList,3373,7,6,9,3,1054,0.0,0.46948716217767994,0.08317405526669808
HTTP Request: Basic Search / Ajax MarkList,18564,7,6,9,3,314,0.0,2.5834618639474165,0.4576205442884743
HTTP Request - Browse Topics,1684,147,96,177,28,3446,0.0,0.2348753981828399,81.74881250258028
HTTP Request: Browse Topics / Ajax MarkList,1684,7,5,9,3,164,0.0,0.23489528468638968,0.04161016118956607
HTTP Request: Retrieve Document,13807,282,235,451,64,4632,0.0,1.9229416676125621,81.56446200773104
HTTP Request- Search Topic,3312,278,164,423,32,4335,0.0,0.46142111294159444,116.33499402891893
HTTP Request: Advanced Search,13491,478,391,761,71,9205,0.0,1.8792402525990863,90.01068981348634
HTTP Request: Retrieve Document/ Ajax MarkList,9163,7,6,9,3,214,0.0,1.277026539239961,0.22623384475368288
HTTP Request: Retrieve Document/ Scribble,8083,7,6,9,4,235,0.0,1.1269570125084838,0.3970751161708223
HTTP Request - Curriculum Standards,1681,59,50,68,12,1205,0.0,0.2345070824347499,4.320788879567082
HTTP Request: Advanced Search/ Ajax MarkList,13478,7,5,9,3,1059,0.0,1.878719315041073,0.3327869808919275
HTTP Request - Browse Category,676,188,113,299,29,3101,0.0,0.0943844070257742,52.51659414508636
HTTP Request: Curriculum Standards / Ajax MarkList,1681,7,6,9,3,1014,0.0,0.23451732261296662,0.041564077690524746
HTTP Request: Browse Category / Ajax MarkList,676,6,6,9,3,172,0.0,0.09437870124017243,0.016721030040559106
HTTP Request: Read More,1349,244,208,348,81,4064,0.0,0.1884702585828713,24.622166123199264
HTTP Request - PortalTabResults,12114,667,474,1323,68,27100,0.0,1.6923785546550678,55.69923307133353
TOTAL,226664,179,43,472,3,27100,0.0,31.46931011981618,3452.0525614526496
