sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HomePage/EnterProduct,70,380,312,675,266,791,0.0,0.9387153010594073,626.3504116308503
HomePage/SavedItemServlet/SavedItemCount,70,4,4,5,4,9,0.0,0.9487408853107804,0.37338142263695756
HomePage/AjaxRequestVideos,70,67,62,67,60,318,0.0,0.947931478096012,17.578614306148012
HomePage/AjaxRequestImages,70,61,61,64,56,79,0.0,0.9479186414971698,26.964833805317824
HomePage/AjaxRequestMonographs,70,140,140,147,123,157,0.0,0.9469056476158269,128.0102563831586
HomePage/AjaxRequestFeaturedArticles,70,124,118,142,109,199,0.0,0.9466495368179052,138.48072258097235
Home Page,70,782,716,1064,646,1188,0.0,0.9329352809467961,929.2961956023763
Select a type of search,3740,1,1,2,0,25,0.0,0.5192586652331055,0.0
Do a basic search,3350,753,610,1211,233,9334,0.0,0.46523396824576796,65.7072876342773
BasicSearch/ResultsList/GenerateBookMarkForTools ,3348,18,11,14,8,2090,0.0,0.4657823850228425,0.29485617055927
BasicSearch/ResultsList/HitCountsListWindow,3348,8,8,9,6,437,0.0,0.4655959628324255,0.1569509786328584
BasicSearch/ResultsList/SubjectLimiter,3345,8,9,10,7,129,0.0,0.465746924399458,0.15338138032385634
BasicSearch/ResultsList/PublicationYearLimiter,3343,8,8,9,6,405,0.0,0.46638960454821243,0.15447812299843452
BasicSearch/ResultsList/PublicationTitleLimiter,3343,8,9,10,7,112,0.0,0.46634250073689926,0.15354134263849137
Select a document type,3708,1,1,2,0,29,0.0,0.5168836820741589,0.0
View Magazine Document Request,1260,584,530,719,307,5668,0.0,0.17593939418481205,5.067856359657544
NatGeo-Features/SavedItemServlet/SavedItemCount,1260,5,5,6,4,48,0.0,0.176146961367057,0.06928086727354421
NatGeo-Features/crossdomain.xml,1258,8,5,6,4,3006,0.0,0.17591738539220067,0.07187885343676567
NatGeo-Features/TranslateForm,1257,7,7,8,6,38,0.0,0.17624915713783146,0.2553905835820615
NatGeo-Features/BookMark,1257,16,11,15,9,263,0.0,0.17639302780246002,0.11167058046005884
NatGeo-Features/Email,1257,8,8,10,7,38,0.0,0.1762930824109152,0.26288510510335517
NatGeo-Features/SavedItemServlet/SavedItemList,1257,5,5,6,4,35,0.0,0.17628294576796114,0.069178533130255
NatGeo-Features/AuditLoggingCall,1256,251,202,301,115,7341,0.0,0.1763008433524897,2.297221191963194
NatGeo-Features/SearchResultsPreview,1256,142,25,432,9,3655,0.0,0.17638759882831448,14.02380237024698
NatGeo-Features/Get Citation for document,1255,18,12,17,9,1497,0.0,0.17653179309461078,0.12163319671929378
NatGeo-Features/Get tinyurl for document,1255,19,11,15,9,2625,0.0,0.17661315358476853,0.0664467960438935
NatGeo-Features/Get tinyurl for document (for EZProxy),1255,16,11,16,9,310,0.0,0.1764549731900922,0.06637424007486471
NatGeo-Features/Get OCR text for document,1253,7,7,8,5,97,0.0,0.17664733508533279,0.25666257303267664
Download the image viewer,5869,0,0,0,0,2834,0.0,0.8260862527508643,4.34813041287774
Document page image tile,5866,1018,999,2044,0,4426,0.0,0.8267473776562572,464.098703946024
Select a full page view type,1488,1,1,2,0,18,0.0,0.21125584786853072,0.0
View Images Full List Window,507,332,271,465,119,3521,0.0,0.07199773697053972,3.13901967767735
View Image Document Request,1243,649,591,843,291,3842,0.0,0.17669796006967273,15.927979406762542
Images/SavedItemServlet/SavedItemCount,1241,5,5,6,4,67,0.0,0.17676836379014732,0.06952795684793661
Images/crossdomain.xml,1240,5,5,7,4,212,0.0,0.17690822628958963,0.07142856330796413
Images/TranslateForm,1240,7,7,8,6,42,0.0,0.17682134541650554,0.25622788240360955
Images/BookMark,1238,19,11,15,9,3131,0.0,0.1768085710168478,0.11190522343826118
Images/Email,1238,8,8,9,7,121,0.0,0.1770120283819771,0.26058403781880574
Images/SavedItemServlet/SavedItemList,1238,4,5,6,4,29,0.0,0.17680602065916942,0.06936331462874162
Images/AuditLoggingCall,1236,294,225,401,119,7619,0.0,0.17669597399081008,2.3024648451762286
Images/SearchResultsPreview,1235,243,203,301,142,4086,0.0,0.17672433222171105,2.9575028847385303
Images/Get Citation for document,1235,21,12,41,9,500,0.0,0.1766107327843862,0.1230317533763396
Images/Get tinyurl for document,1233,17,11,15,8,2346,0.0,0.1764633902867852,0.06637796480499937
