sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Login,23004,865,618,1639,159,12366,0.0,3.1950403817603803,6861.388874465722
HTTP Request : Login / Ajax marklist,23002,7,6,9,3,1051,0.0,3.1952050532080403,0.5660017346631685
HTTP Request : PerformBasicSearch,17182,575,496,917,29,10438,0.0,2.3897139102712637,231.78748645945845
HTTP Request : PerformBasicSearch / Ajax marklist,17178,7,6,9,3,263,0.0,2.3897947500474745,0.42330544733700937
HTTP Request : SubjectLimiter,31402,89,61,163,5,8973,0.0,4.36858066480833,8.798577540220032
HTTP Request : DocumentTypeLimiter,31227,113,73,220,8,9700,0.0,4.344218712568727,6.447171374599098
HTTP Request : PublicationTitleLimiter,31226,118,73,250,9,9028,0.0,4.34420348780024,8.768656222858294
HTTP Request : PublicationLangLimiter,31226,111,68,221,9,8241,0.0,4.344219201515649,4.894291276203776
HTTP Request : GuidedReadingLevelLimiter,31224,144,77,312,8,11284,0.0,4.344186332536444,2.9820807085497436
HTTP Request : AccelReaderReadingLevelRangeLimiter,31224,144,76,306,7,8987,0.0,4.344462563377617,2.965341349729306
HTTP Request : AccelReaderInterestLevelLimiter,31224,142,76,304,7,11767,0.0,4.344674142482047,2.9665788163131914
HTTP Request : LexileRangeLimiter,31223,144,78,307,8,8628,0.0,4.34449933064683,2.97133401104965
HTTP Request : LexileCodeLimiter,31222,142,76,309,7,8762,0.0,4.344394038292504,2.962983308531846
HTTP Request : LoginwithBookMark,2523,813,594,1459,162,10587,0.0,0.3512501540112893,54.31909692021797
HTTP Request : LoginwithBookMark / Ajax marklist,2523,7,5,9,3,323,0.0,0.35127294325375646,0.06219873720126659
HTTP Request : eToc_HomePage,3730,208,159,340,62,8148,0.0,0.5196500874140609,45.197830131967784
HTTP Request : etoc / Ajax marklist,3897,7,6,9,3,344,0.0,0.5429460276538839,0.09622070832652387
HTTP Request : GoToAdvancedSearchPage,6732,574,423,1176,46,9268,0.0,0.9376132061399458,9.730955211603298
HTTP Request : GoToAdvancedSearchPage / Ajax marklist,6732,6,5,9,3,269,0.0,0.9376237838885816,0.16606570002243778
HTTP Request : PerformAdvancedSearch + OQE,177,349,329,475,187,842,0.0,0.024964358793970416,1.0357881162564802
HTTP Request : RetrieveDocument ,18093,422,339,671,78,23805,0.0,2.519630431921725,265.630113859595
HTTP Request : RetrieveDocument / Ajax marklist,18091,8,6,9,3,8148,0.0,2.51994076725378,0.4463289718440392
HTTP Request : /ps/scribble/fetch,17910,7,6,10,3,1016,0.0,2.494725000793966,0.8803955893338596
HTTP Request : SearchWithinResults,6698,368,287,754,21,10287,0.0,0.9332850295396277,58.73655702554586
HTTP Request : GoToeBookIndex,1135,1077,410,2366,44,40349,0.0,0.15815213650299012,2.1358127346416858
HTTP Request : GoToeBookIndex / Ajax marklist,1134,7,6,9,3,96,0.0,0.15822756109237293,0.02806115957430926
HTTP Request : ClickonIndex,1134,531,382,907,126,8383,0.0,0.1582217769812429,34.78888254496554
HTTP Request : ClickonIndex / Ajax marklist,1133,7,6,9,3,1015,0.0,0.1580885600113522,0.027997756063352072
HTTP Request : PerformAdvancedSearch + KE,4953,481,394,784,156,8432,0.0,0.690607445927863,34.84660850071466
HTTP Request : Click on LOI,1120,494,345,1186,53,5211,0.0,0.1563736067041833,269.83706751528206
HTTP Request : GoToSubjectGuideSearchTab,1602,278,290,395,43,2232,0.0,0.22347949199010161,2.300970514317056
HTTP Request : Click on LOI / Ajax marklist,1120,7,6,9,3,148,0.0,0.15638183809257722,0.02769870764722547
HTTP Request : GoToSubjectGuideSearchTab / Ajax marklist,1602,6,5,9,3,110,0.0,0.22348591431896017,0.039583123568249765
HTTP Request : PerformSubjectGuideSearch,1602,174,113,361,37,1443,0.0,0.22348388781611045,2.851200413291739
HTTP Request : PerformSubjectGuideSearch / Ajax marklist,1602,7,6,9,3,82,0.0,0.22348488547445897,0.03958811823668751
HTTP Request : RetrieveLOI,1120,434,297,789,94,8265,0.0,0.15637762403747477,12.714945876500074
HTTP Request : RetrieveLOI / Ajax marklist,1120,7,6,9,3,110,0.0,0.15638399979446674,0.027696499768286385
HTTP Request : ApplySearchLimiter,2155,353,284,679,20,8335,0.0,0.30071377309548064,9.143756815553823
HTTP Request : ApplySearchLimiter / Ajax marklist,2155,7,6,9,3,265,0.0,0.3007387427417995,0.05324596121300564
HTTP Request : Click on Related Subject ,3241,335,263,667,37,8664,0.0,0.4522412453783414,20.028983489165395
HTTP Request : Apply Related Subject,3241,285,231,552,27,8665,0.0,0.4522399832890279,5.513339158690606
HTTP Request : Apply Related Subject / Ajax marklist,3240,7,6,9,3,307,0.0,0.45223258433474706,0.08010657082429858
HTTP Request : SearchWithinPublication,1362,280,195,555,27,8401,0.0,0.19018643576934882,3.457142692819303
HTTP Request : SearchWithIn / Ajax marklist,1362,6,5,9,3,108,0.0,0.1901883744633148,0.03365873637349869
HTTP Request : ViewPDF,3060,706,554,1222,55,10789,0.0,0.4272705871116759,22.36783599940231
HTTP Request : ViewPDF / Ajax marklist,3056,9,6,9,3,7921,0.0,0.4267689720523579,0.07560058376297675
HTTP Request : /loadWholeBook,3056,97,55,128,9,5694,0.0,0.4267679588872752,136.86371896296504
HTTP Request : SelectSubjectFromCollection,1145,121,58,198,31,2942,0.0,0.16007468847298673,35.39279609487836
HTTP Request : SelectSubjectFromCollection / Ajax marklist,1145,6,5,9,3,90,0.0,0.16007495702092256,0.028351567446639466
HTTP Request : SearchWithInCollection,1145,366,301,725,23,3447,0.0,0.16006506609988255,4.726299369020364
HTTP Request : SearchWithInCollection / Ajax marklist,1145,7,6,9,3,158,0.0,0.16007862726635336,0.028347029361845504
HTTP Request : Retrive PDF,6099,2358,2434,3451,145,11968,0.0,0.8510894824513554,231.96984504923626
HTTP Request : ClickNext,949,370,334,542,156,2393,0.0,0.13265196722587835,1.9289452443623263
HTTP Request : Bookmark Result List,669,15,8,14,5,700,0.0,0.09359064932884732,0.1615198840783979
HTTP Request: Download Citation/messages_en,1159,17,8,13,5,7946,0.0,0.1622635470811392,0.24614110330076816
HTTP Request : Click on View All,1143,106,28,200,14,4326,0.0,0.16001319303876813,29.73740522468799
HTTP Request: Download Citation Pop Up,1159,9,8,12,5,235,0.0,0.1622633653421972,0.25686950716107854
HTTP Request : Click on View All / Ajax marklist,1143,7,6,9,3,198,0.0,0.16001341704802263,0.028330377457021418
HTTP Request: Download Citation CSS,1159,10,8,13,0,208,0.0,0.1622632063209569,0.2852486638573478
HTTP Request: Download Citation JS,1159,10,8,13,0,136,0.0,0.16226282012781382,0.5449404671590692
HTTP Request: Get Citation,1159,20,15,30,10,387,0.0,0.1622625475219961,0.7519859858674781
HTTP Request: Download Citation,1159,18,12,22,9,453,0.0,0.16226422860579748,0.09409270596216737
HTTP Request : Click on Volume,1072,219,160,345,43,7989,0.0,0.1500713258773643,12.141169841945635
HTTP Request : Search Within series,1072,247,167,503,26,2367,0.0,0.15007445624958615,1.4603702726721275
HTTP Request : Navigate to Topic Finder,1143,82,71,110,42,1217,0.0,0.16002932330837596,11.131744609659709
HTTP Request : Navigate to Topic Finder/ Ajax MarkList,1143,35,32,50,18,175,0.0,0.16002983863447925,1.4765601734507139
HTTP Request: Topic Finder,1143,461,323,974,10,8861,0.0,0.16002083210832696,8.027779010075852
HTTP Request: Click on Topic,1074,520,400,914,137,4721,0.0,0.1505750663672924,19.041136220488724
HTTP Request: Click on Topic/ Ajax MarkList,1074,7,6,9,3,212,0.0,0.15058669924050463,0.02667981329562777
HTTP Request: Click on Topic/ Scribble,1074,7,6,9,4,135,0.0,0.150586276963216,0.05312396682250617
HTTP Request: Click on Topic/ doc Linking,828,380,339,739,9,3399,0.0,0.1160936342831793,8.62873065049135
HTTP Request : SortByDocumentTitle,175,499,443,787,49,2467,0.0,0.02462515241210404,1.8666622696844672
HTTP Request : SortByDocumentTitle / Ajax marklist,175,7,6,9,4,50,0.0,0.0246285937692191,0.0043611302315003375
HTTP Request : ClickAnySubjectTerms,671,249,143,511,40,7983,0.0,0.09444855066517258,3.6634127945253483
HTTP Request : ClickAnySubjectTerms / Ajax marklist,671,6,5,9,3,246,0.0,0.09445087723891511,0.01672104828121925
HTTP Request : Select download format,1108,10,8,13,5,97,0.0,0.15541523922164457,0.2611060178800464
HTTP Request : Download Document as PDF,676,446,329,713,101,8235,0.0,0.09513546741701717,85.25778724943204
HTTP Request : Bookmark Doc,231,9,8,14,5,54,0.0,0.03267935483880095,0.0397344338666057
HTTP Request : Download Document as HTML,432,1272,1166,1636,840,9228,0.0,0.06120592677390928,34.591840170533594
HTTP Request : SortByPubTitle,98,475,405,721,55,2642,0.0,0.014541437979060625,0.5481104310186085
HTTP Request : SortByPubTitle / Ajax marklist,98,8,6,9,4,90,0.0,0.01454265070081479,0.002570527125827614
HTTP Request : SortByPubDate,106,415,367,658,76,1175,0.0,0.016150198060848765,0.9732891329107213
HTTP Request : SortByPubDate / Ajax marklist,106,6,6,8,3,24,0.0,0.016152124979657467,0.00286066895092253
HTTP Request : SortByContentLevel,51,371,372,539,82,774,0.0,0.009626848260485148,0.44161415187514014
HTTP Request : SortByContentLevel / Ajax marklist,51,6,6,9,4,14,0.0,0.009627493402807339,0.0017122426226500187
TOTAL,530784,214,69,534,0,40349,0.0,73.67365722311618,8613.118304130507
