sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Launch,6067,57,50,69,37,3050,0.0,0.8426601894659004,121.94823733847335
HTTP Request : Login,6058,1058,756,1951,346,9320,0.0,0.8425671957074413,800.3181608407908
HTTP Request : Login / Ajax Marklist,6058,6,6,9,4,129,0.0,0.8426200504069836,0.14924679336162006
HTTP Request : Basic search,3055,2028,1543,3291,469,37835,0.0,0.4249479351842424,15.210411963810989
HTTP Request :  Basic Search/ Ajax Marklist,3055,7,6,9,4,145,0.0,0.4249898482375859,0.07530095963020736
HTTP Request: Ajax BrowseIndex Search Results (SU),6021,690,387,1465,100,20325,0.0,0.8375628798141086,1.7473676337485398
HTTP Request: Ajax BrowseIndex Search Results (TY),6019,665,376,1388,101,20227,0.0,0.8373430225286869,1.347012572005031
HTTP Request: Ajax BrowseIndex Search Results (PO),6019,665,384,1380,100,21749,0.0,0.8373278793179457,1.7899035187507748
HTTP Request: Ajax BrowseIndex Search Results (WO),6018,654,379,1343,96,21565,0.0,0.837291033765034,1.914286359785752
HTTP Request: Ajax BrowseIndex Search Results (PU),6018,645,371,1350,102,20847,0.0,0.8372861410778452,1.923768778590407
HTTP Request: Ajax BrowseIndex Search Results (AU),6018,672,403,1393,107,21145,0.0,0.8372854421272004,1.6614953644257757
HTTP Request : RetrieveDocument,45412,1056,681,2306,96,22935,0.0,6.3156044327721625,280.98568761018095
HTTP Request :  Retreive Doc / Ajax Marklist,45373,7,6,9,3,3275,0.0,6.321135059807191,1.1197579481067312
HTTP Request : View Document/Retrieval of Callisto images,2324,39,26,46,18,3788,0.0,0.32379151504613474,143.68675870778347
HTTP Request: Navigate to NGrams Search Form,1340,1092,823,1977,92,5449,0.0,0.18689093951330532,5.246501129644153
HTTP Request :Navigate To NGram Search / Ajax Marklist,1340,6,6,9,4,164,0.0,0.18691330667912384,0.03310826720519552
HTTP Request : DVI Document Image Tiles,21084,399,137,920,3,4059,0.0,2.942002202455073,1076.206734770527
HTTP Request: NGram Search,1338,2922,1038,6585,215,27286,0.0,0.1868783466657579,0.1950303504035343
HTTP Request : Navigate To Advance Search,4436,1006,152,2509,43,10344,0.0,0.6207582626549114,8.980082776193697
HTTP Request : Navigate To Advance Search/ Ajax Marklist,4436,6,6,9,3,214,0.0,0.6208677340385137,0.10995876818392969
HTTP Request : Advance Search/ Single Term,2662,3553,3036,6492,383,22576,0.0,0.37254085599028763,6.655966496513552
HTTP Request : Advance Search/ Ajax Marklist,4436,7,6,9,4,242,0.0,0.6210281880438634,0.11003394231066725
HTTP Request: Download Citation JS,2723,7,8,13,0,157,0.0,0.3833769014501727,0.917764472205245
HTTP Request: Download Citation/en,2723,9,8,12,5,202,0.0,0.38337657759180094,0.5815705835718702
HTTP Request: Download Citation CSS,2723,6,7,11,0,137,0.0,0.3833765236154588,0.48036513921228025
HTTP Request: Download Citation Pop Up,2723,8,8,11,5,197,0.0,0.38337668554453075,0.44261933004114645
HTTP Request: Get Citation,2723,23,15,27,10,1359,0.0,0.3833763616865237,1.8189490755761804
HTTP Request: Download Citation,2723,19,12,21,9,866,0.0,0.38337781905186424,0.23163491509652587
HTTP Request : AdvancedSearch - Multiple Search Terms,1774,3619,3057,6678,424,33787,0.0,0.24998270271885076,4.406646131077317
HTTP Request: Retrieve Carrot page,150,107,82,120,31,1082,0.0,0.02124988117774775,1.4486861621251892
HTTP Request : Retrieve Topic Finder/ Ajax Marklist,150,6,6,9,4,45,0.0,0.0212502544717973,0.003766662944330425
HTTP Request: Retrieve Carrot Results,150,11297,9170,19574,2940,52759,0.0,0.02123950945228969,27.75438646203402
TOTAL,213149,570,175,1529,0,52759,0.0,29.572393531253095,2499.0130581136937
