sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Publication Search/ Ajax Browse Index (PF),1480,13,11,16,6,236,0.0,0.2074227346809551,0.15543743917468456
HTTP Request: Publication Search/ Ajax Browse Index (PCD),1480,14,11,17,6,304,0.0,0.2073768426763607,0.15490688355026633
HTTP Request: Publication Search/ Ajax Browse Index (PLG),1478,14,11,17,6,251,0.0,0.2073638000047702,0.15111764072467895
HTTP Request: Publication Search/ Ajax Browse Index (PUB_SU),1478,13,11,16,7,221,0.0,0.2073204020388657,0.15422293195794903
HTTP Request: ATP Publication,1068,129,109,180,31,7206,0.0,0.1497290996822883,1.4620135475656966
HTTP Request: ATP Publication/ Ajax MarkList,1067,7,6,9,3,128,0.0,0.1497331606326682,0.061392750159275665
HTTP Request: Limit By PU,832,499,376,921,58,8495,0.0,0.11680852163091651,1.5154581527767716
HTTP Request: Limit By PU/ Ajax MarkList,832,7,6,10,4,110,0.0,0.11681239199767723,0.029385315722344246
HTTP Request: Retrieve Document/ Ajax MarkList,10947,7,6,9,3,1013,0.0,1.5379341639985444,0.3791948947315183
HTTP Request: DocLinking/getTerms,10940,155,75,391,7,5991,0.0,1.5372777200400873,25.538212064817966
HTTP Request: Retrieve Document/ Scribble,10932,7,6,9,4,335,0.0,1.5369401282245587,0.5391794255285587
HTTP Request: Limit By SU,818,512,409,845,57,9809,0.0,0.11504634623774537,1.5730208171739863
HTTP Request: Limit By SU/ Ajax MarkList,818,7,6,9,4,141,0.0,0.11505482545282794,0.027878988335789615
HTTP Request: Save This Document,10922,189,139,296,28,9867,0.0,1.5364375693169394,0.6761937666768608
HTTP Request: Related Document,9528,677,463,863,57,39068,0.0,1.3407634443267258,18.2080061146739
HTTP Request: Related Document / Ajax Marklist,9526,84,67,162,3,1611,0.0,1.3408444645757227,3.120415441016567
HTTP Request: Popular Searches,373,596,486,963,186,3497,0.0,0.052606600647498405,0.9015317904120592
HTTP Request: Document Download,10893,9,8,12,5,770,9.180207472688883E-5,1.5353271114976168,2.558447559595583
HTTP Request: Popular Searches/ Ajax MarkList,373,6,6,9,4,63,0.0,0.05262093150616906,0.019605551275500344
HTTP Request: Print Document,10890,21,10,38,6,1924,0.0,1.535282093634162,0.2419704620941812
HTTP Request: Navigate Citation,10884,26,15,46,10,1868,0.0,1.5348997188978677,6.672412219088249
HTTP Request: Citation Tools/ Popup Window,10881,10,8,13,5,557,0.0,1.5346632055293574,2.3547535114271128
HTTP Request: Header Quick Search,10861,131,109,215,29,4237,0.0,1.5329262278723559,10.963852545007214
HTTP Request: Publication Search,754,95,70,143,24,1352,0.0,0.10782380389223911,1.0498611413253318
HTTP Request: Ajax Limit Expand Search Results (GS),50,57,51,109,13,184,0.0,0.007267375313278381,0.004956435128210308
TOTAL,663715,178,81,389,3,56213,1.5066707849001453E-6,91.83420461089439,3615.5934121942346
