sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Launch,2998,53,46,67,32,1035,0.0,0.4166571119046775,61.595213849254
HTTP Request : Login,2997,656,484,1175,268,7569,0.0,0.4164949221528327,259.02205921553383
HTTP Request : Login / Ajax Marklist,2996,6,5,9,3,225,0.0,0.4165498769815317,0.0738090280616416
HTTP Request : Basic search,1796,1046,843,1790,378,7281,0.0,0.2499194997602387,11.975245856655443
HTTP Request : Navigate To Advance Search,1198,629,616,1158,57,4016,0.0,0.16677030647732807,2.6113588155803695
HTTP Request : Navigate To Advance Search/ Ajax Marklist,1198,6,5,8,3,127,0.0,0.16678514259015934,0.02953482368144372
HTTP Request: Ajax BrowseIndex Search Results (SU),2739,393,231,908,95,6523,0.0,0.3817058782705253,0.9002110084710415
HTTP Request: Ajax BrowseIndex Search Results (TY),2739,362,214,840,90,3357,0.0,0.3817060378537,0.44356715340980274
HTTP Request: Ajax BrowseIndex Search Results (PO),2739,374,220,846,90,3733,0.0,0.3817051335508082,0.8588677158024114
HTTP Request: Ajax BrowseIndex Search Results (WO),2739,375,223,837,88,2813,0.0,0.3817042824461182,0.9180070900542692
HTTP Request: Ajax BrowseIndex Search Results (PU),2739,359,219,803,94,3029,0.0,0.38170156957524937,0.9146991145749936
HTTP Request: Ajax BrowseIndex Search Results (AU),2738,375,227,825,98,3445,0.0,0.3817123801398032,0.793862097732938
HTTP Request :  Basic Search/ Ajax Marklist,1791,6,5,8,3,128,0.0,0.24972851958256437,0.04422684369295356
HTTP Request : Advance Search/ Single Term,837,1454,1053,2868,375,8951,0.0,0.11672235266522314,4.4662053751410395
HTTP Request : Advance Search/ Ajax Marklist,1195,6,5,8,3,176,0.0,0.1666598096731027,0.029517940858779172
HTTP Request : RetrieveDocument,27040,950,715,1828,121,10749,0.0,3.7683370220019876,172.74784958773014
HTTP Request : AdvancedSearch - Multiple Search Terms,358,1583,1193,3038,337,7346,0.0,0.05004553724513297,1.5571621024140683
HTTP Request :DVI Document Image Tiles,21991,555,663,967,3,5736,0.0,3.068367628700588,1271.0265852559814
HTTP Request :  Retreive Doc / Ajax Marklist,27003,7,5,9,3,1017,0.0,3.768460789683938,0.6675834551550655
Download Citation/en,1621,9,8,13,5,288,0.0,0.2267569889693426,0.34399863511282314
Download Citation JS,1621,8,8,12,0,158,0.0,0.2267565131646774,0.6206874591530526
Download Citation CSS,1621,7,7,12,0,197,0.0,0.22675575188136632,0.324866618815048
Download Citation Pop Up,1621,9,8,12,5,217,0.0,0.22675524436199873,0.2963788679884404
HTTP Request: Get Citation,1621,20,16,26,11,270,0.0,0.22675451480688796,1.1945984825038118
HTTP Request: Download Citation,1621,15,13,19,9,155,0.0,0.22675432448893545,0.14539658798914096
HTTP Request: Navigate to NGrams Search Form,443,866,673,1445,461,2913,0.0,0.0626092304943981,7.844952232151564
HTTP Request :Navigate To NGram Search / Ajax Marklist,443,6,5,9,4,86,0.0,0.06261483213924633,0.011078151040190665
HTTP Request: NGram Search,443,1373,430,2366,125,22242,0.0,0.06250791049600944,0.06069839555739489
HTTP Request: Retrieve Carrot page,18,83,84,94,54,139,0.0,0.0026428593976776608,0.1934072094359624
HTTP Request: Retrieve Carrot Results,18,3493,3531,4840,1747,5426,0.0,0.002641416292196992,0.733809292091629
HTTP Request : Retrieve Topic Finder/ Ajax Marklist,18,6,5,9,4,11,0.0,0.0026431593860351908,4.671990711644233E-4
TOTAL,120940,429,183,1077,0,22242,0.0,16.795428377163606,1795.3668609745448
