sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,3951,731,671,943,312,9054,0.0,0.5487579265033827,494.50984908323676
HTTP Request: Saved Item Count,21638,6,4,6,2,508,0.0,3.006362573606421,1.1824472013043734
HTTP Request: Bread Crumb,21667,10,7,12,4,1010,0.0,3.0106444560483703,2.206186489550631
HTTP Request: Header Bookmark Tool,15590,11,8,14,4,978,0.0,2.1676444240023724,1.9274801388189244
HTTP Request: FavIcon Servlet,3945,5,4,6,2,395,0.0,0.548906146232215,0.3048783344570024
HTTP Request: Browse Items,574,306,293,427,117,2308,0.0,0.08009969202087057,2.8463665187124882
HTTP Request: Search Assist,2337,89,61,185,6,2929,0.0,0.32532924098753085,0.5577486559200595
HTTP Request: Go To Advanced Search Page,1916,301,266,390,142,5361,0.0,0.26707141832625675,6.454442061052931
HTTP Request: Perform Basic Keyword Search,2335,889,760,1430,160,12514,0.0,0.32519084245875474,32.13998130862052
HTTP Request: Topic Page,574,844,759,1185,341,5868,0.0,0.08001631552189666,3.269466330948387
HTTP Request: Perform Advanced Search WIth Default Date Range,1530,820,722,1086,287,16338,0.0,0.21344318170404109,36.51834806155227
HTTP Request: Display Group Ajax Calls,7417,409,271,717,8,15929,0.0,1.0350096153886408,4.192049718138847
HTTP Request: Perform Advanced Search WIth New Date Range,383,1138,952,1906,439,5058,0.0,0.05347645102345969,4.601480814895593
HTTP Request: Saved Item List,13003,6,4,6,2,3006,0.0,1.8159785160649784,0.7125239247977082
HTTP Request: Navigation Portlet,7450,130,77,282,8,3533,0.0,1.0418825601166237,1.1816115651516435
HTTP Request: Add Search To History,7446,11,7,13,5,661,0.0,1.0417437609747902,0.33591590412088984
HTTP Request: Suggested Portals,3619,181,134,302,20,5301,0.0,0.5065098198384179,7.430616665908557
HTTP Request: Reference List,3617,126,91,220,8,3172,0.0,0.5064640325122745,1.435281891971516
HTTP Request: Biographies List,3611,61,38,154,8,1217,0.0,0.505963248376532,0.8372601309384827
HTTP Request: Primary Sources List,3610,141,116,258,20,2163,0.0,0.5058973476825066,0.9601376417843882
HTTP Request: Magazine List,3609,276,198,517,49,6178,0.0,0.5059246027952159,1.404263661760385
HTTP Request: News List,3608,569,216,709,54,13986,0.0,0.5060249649267757,1.393038000048527
HTTP Request: Academic Journal List,3607,242,182,432,31,6533,0.0,0.5060363813081638,1.3984690560313588
HTTP Request: Case Overview List,3605,312,296,414,112,8064,0.0,0.5059108064512959,7.747053874290918
HTTP Request: Website List,3602,176,141,314,22,3211,0.0,0.5058061689535837,0.9054874005712436
