sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
LaunchMLA,1009,68,56,87,41,1487,0.0,0.14015378022803812,20.471857616425567
Login,1007,356,310,496,183,2179,0.0,0.1400464976623917,120.1338837281511
BookMarkLaunch/BasicSearch,76,582,503,994,120,1790,0.0,0.010891591404814657,0.21484302225180787
NavigateToAdvancedSearchPage,591,1716,1263,2455,53,50586,0.0,0.08223794066177748,1.2003751949498391
NavigateToSubjectGuideSearch,591,982,98,2246,45,45934,0.0,0.08233453370860791,1.09561591420658
BasicSearch,789,595,546,966,48,9255,0.0,0.10981180288990149,3.7817868102228664
BookMarkLogin/BasicSearch,53,709,744,1095,141,1299,0.0,0.007596795356380004,0.12890406189001674
HomePage,302,36,32,51,19,147,0.0,0.04234990953666675,0.33624867915084505
AdvancedSearch/singleSearchTerm,531,691,650,924,150,3882,0.0,0.0741364154722001,1.7756848429913583
SubjectGuideSearch/AllDates,236,207,181,344,48,1609,0.0,0.03293091568318115,0.36324313656401896
SubjectLink,501,656,356,1519,60,4798,0.0,0.0698919646003477,1.011324155976056
RetrieveDocument,1423,374,320,611,0,5034,0.0,0.19854992972616156,6.106952517318005
SearchWithinResult,509,364,199,808,37,5362,0.0,0.07110500672843349,0.7651079946142498
CitationTools,311,32,22,44,16,395,0.0,0.04357308242710195,0.2803910286158163
NavigateToDownload,245,9,7,11,5,118,0.0,0.03440117385229961,0.057139159549485036
Download,245,20,8,32,5,458,0.0,0.03440731434901572,0.06758922470525221
PrintDocument,272,27,10,39,6,1414,0.0,0.03820593900084727,0.006020019692562989
MarkItem,245,158,129,253,28,1473,0.0,0.03441907485460399,0.013138186720249908
ViewMarkedItem,245,175,161,259,74,757,0.0,0.03441783220197002,0.320655308632779
RemoveAllMarkedItem,245,41,38,56,23,243,0.0,0.034405806801424146,0.24344110563200588
LimitExpand,94,371,260,719,57,2288,0.010638297872340425,0.013210888076653509,0.17145332540539507
AdvancedSearch/multiSearchTerm,59,676,640,914,405,1130,0.0,0.008323300699411191,0.1379144584938155
NextDocument,92,335,283,481,4,1621,0.0,0.013108669732195577,0.1497534163045634
BookMarkLaunch/AdvancedSearch,33,364,245,700,45,1029,0.0,0.00471595988004313,0.08149461139061509
SubjectGuideSearch/BeforeDate,88,242,202,411,57,1278,0.0,0.012548164274862975,0.11967850667362709
SubjectGuideSearch/OnDate,88,109,102,181,35,287,0.0,0.012544461563199567,0.09588149379020643
SubjectGuideSearch/AfterDate,88,2230,2206,2395,1914,2921,0.0,0.012539719204337716,0.10655852941547381
SubjectGuideSearch/BetweenDate,88,261,249,441,55,554,0.0,0.01253640365054376,0.10580219952804715
PreviousSearch,34,29,25,40,20,62,0.0,0.0049362161028951345,0.03485394476076556
SortBy/DateAsc,15,420,434,592,117,955,0.0,0.002177499922335836,0.02751475292489048
Logout,10,196,49,403,37,416,0.0,0.0015324082899610706,0.026681562856476475
SortBy/DateDsc,19,606,589,772,192,1116,0.0,0.0032170270809339673,0.04780069689695727
BookMarkLogin/AdvancedSearch,18,603,572,922,220,1137,0.0,0.0028528499971471498,0.04639363728270793
TOTAL,10152,449,221,913,0,50586,9.850275807722617E-5,1.4101498284192695,159.2555368947187
