sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
End Time BSF Sampler,13752,9,7,12,2,1659,0.0,0.47744245823706455,0.019116348425507468
Generate Key URL Request with Location Id,13749,58,3,146,1,2557,0.0,0.4774727926633175,0.09621776537732228
Search Viewpoints Request,931883,356,160,604,51,16201,0.0,32.358924979330396,113.00580762978487
Search Reference Request,931764,356,162,595,48,16153,0.0,32.35793439357645,89.76620311699203
Search Academic Journals Request,931660,387,188,651,59,16127,0.0,32.36011698074961,96.87332485266431
Retrieve Request with Document Id,38200,784,755,1011,297,8218,0.0,1.3274729457017347,47.620128352386104
Retrieve Request for Full list,38189,367,281,673,118,5643,0.0,1.3272432161985326,28.78767413132585
TOTAL,2899197,369,172,704,1,16201,0.0,100.64606984189052,375.9733661293322
