sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
Login,6552,224,203,260,26,24629,1.5262515262515263E-4,0.17658291205111806,4.429861384233232
Common Ajax Requests,23528,53,51,58,24,1150,0.0,0.6341715216717633,7.07989067821333
BasicSearch,1310,59,54,75,23,829,0.0,0.035333102418472644,0.8606042645092418
Navigate Case Study TAB,655,64,58,79,27,828,0.0,0.017672249595622507,0.11791304765525808
Navigate Case Study TAB Ajax Call,655,332,269,417,152,28741,0.0,0.017672631049237057,1.1609622504523316
Navigate Case Study TAB Publication Title,655,843,832,961,564,1813,0.0,0.01767261436029696,0.11491251767531248
Navigate Case Study TAB Subject Limiter,655,351,363,440,15,689,0.0,0.017672778390104324,0.08636890634843973
Basic Search : Ajax,1309,845,22,3867,12,16125,0.0,0.03529903378265848,1.227127030045006
Article Retrieve,1308,284,249,508,87,2592,0.0,0.0352916159990494,0.48792855569843985
Navigation Company Finder,655,90,85,106,72,486,0.0,0.0176741341367482,0.1525199355463454
Article Page Retrieve,1500,430,322,688,73,33268,0.0,0.04049287276847827,1.9346414535212955
Navigation Company Finder Ajax Call,655,35,34,39,25,200,0.0,0.017674485625246397,0.07079125320231998
Navigate Market Share Reports,437,63,57,76,27,583,0.0,0.011805584127740635,0.07876889039510643
Ajax Search Call,1307,385,203,371,25,17113,0.0,0.03526856853029615,2.5003986761128547
Publication Title,859,749,698,905,14,40641,0.0,0.023197758324187457,0.0102147397786734
Company Finder by Employees,89,333,41,1051,35,5466,0.0,0.00242173338641918,0.033388224766300004
Subject Limiter,859,687,694,1041,225,1891,0.0,0.023199280114724895,0.06020900188243658
Company Retrieve,511,2191,777,11138,77,14490,0.0,0.013790858792671036,0.1215631479645799
Navigate to Recent News,521,62,56,77,31,288,0.0,0.014072637878695428,0.09389539144305015
Navigation Comparision Charts: Company,424,81,76,100,35,448,0.0,0.011451639227881867,0.09334480183323189
Navigate Recent News - Ajax Search,521,517,409,1001,33,4406,0.0,0.014072321631365082,0.6315357375116045
Navigate Recent News - Subject Limiter,431,165,157,285,31,627,0.0,0.011642042576111204,0.057554440561362545
Navigate Recent News - Publication Title,431,148,140,249,30,1030,0.0,0.011642035028803501,0.05920019022673309
Recent News,431,386,343,498,187,11032,0.0,0.011641964902203985,0.11309926326384459
Company Comparision Search Assist,424,117,117,140,12,2302,0.0,0.01145171283998184,0.13367235056723384
ComparisonTool.Company,424,97,94,117,21,179,0.018867924528301886,0.011451752739372692,0.09840556097889527
Company Retrieve Hierarchy,511,36,21,60,12,1443,0.0,0.013793317529052681,0.005509930353531365
Company Finder by Revenue,82,464,39,1682,35,4408,0.0,0.0022231276798346947,0.030185058299218945
Navigate Company Histories,653,63,57,79,25,1059,0.0,0.017655511871006505,0.11779988332187348
Navigate SubjectGuide Search,1297,59,54,73,35,742,0.0,0.035028984661788,0.1892546521773066
Navigate Company Histories Ajax Call,653,264,254,385,114,1257,0.0,0.01765543883498978,1.1033335157937094
Navigate Company Histories PublicationTitle,653,750,799,939,14,1596,0.0,0.017655224026678042,0.006107981102488981
SubjectGuide Search,1297,11,11,14,6,105,0.0,0.03502963461174214,0.021392419307872758
Navigate Company Histories Subject Limiter,653,1287,1453,1671,14,1997,0.0,0.017654855523260717,0.09060633693529337
Navigate to SWOT Reprot,521,63,58,83,29,199,0.0,0.014073099731762937,0.09389897421081515
SubjectGuide Search Ajax Call,1297,671,639,940,234,8913,0.0,0.03502911805566302,0.36895417775269385
Subject Guide Result Link,1297,61,56,77,27,205,0.0,0.0350296402882672,0.23372590951780448
Navigate SWOT Report - Ajax Search,521,126,107,207,34,585,0.0,0.014072875453647648,0.00831504185910626
Subject Guide Search Ajax Call,1297,124,92,271,25,1053,0.0,0.035029578792677075,0.3006045255049094
Subject Guide Display Group,1297,84,33,144,5,34339,0.0,0.03502956554750131,0.01098632832281357
Subject Guide Publication Title,1297,64,45,127,19,299,0.0,0.035029564601417706,0.023449901380769828
Subject Guide Subject Limiter,1297,68,45,130,20,845,0.0,0.03502948323841928,0.04461247320055475
Navigate SWOT Reports,653,61,57,75,37,272,0.0,0.017655293719468577,0.11954333072935776
Navigate SWOT Reports Ajax Call,653,248,245,363,100,521,0.0,0.017655439789705057,0.8543622811127649
Navigate SWOT Reports Publication Title,653,700,794,938,14,4256,0.0,0.01765520159144474,0.005937064255497858
Navigate SWOT Reports Subject Limiter,653,644,640,765,361,1376,0.0,0.017655068413254916,0.08905972779264114
Navigate Investments Report,653,59,53,75,30,350,0.0,0.01765519538596474,0.09799088633339173
Navigation Comparision Charts: Industry,447,83,76,104,32,660,0.0,0.01207351392465101,0.09961646040292584
Navigate Financial Report,653,58,53,73,42,179,0.0,0.017655297538267518,0.09871760303596495
ComparisonTool.Industry,446,92,88,113,70,301,0.0,0.012058623620588765,0.41741234690245727
Navigate Industry Essays,422,61,57,75,49,179,0.0,0.011422150277712532,0.07621167881269346
Navigation Comparision Charts: Country,436,81,75,101,34,278,0.0,0.011828308413809463,0.09648468146399354
Country Comparision Search Assist,436,137,121,192,57,926,0.0,0.011828370346275542,0.00411557154597343
Comparison Tool Country,436,517,493,911,86,3926,0.0,0.011828289160325215,0.11783987122235032
Navigate All Industries,448,62,57,79,49,265,0.0,0.012129098003924088,0.08092834687128833
Industries Article Retrieve,448,571,655,899,73,1369,0.0,0.012131626742015622,0.10831333583827957
NAICS Search Assist,101,109,49,54,42,2319,0.0,0.0027403148252741353,7.427603408967922E-4
Company Finder by NAICS,101,49,37,49,33,580,0.0,0.0027404850967943407,0.0115702186966801
BasicSearch Publication Title,261,189,193,269,92,516,0.0,0.007071547916862873,0.04108416300630522
BasicSearch Display Group,261,14,10,12,8,361,0.0,0.0070715712917614896,0.010776113229918241
BasicSearch Subject Limiter,261,216,216,306,98,565,0.0,0.007071579338893491,0.033597410422868526
SIC Search Assist,86,218,55,63,46,3313,0.0,0.0023495960074571805,5.971374028308862E-4
Company Finder by SIC,86,178,37,830,33,1362,0.0,0.0023495976122842642,0.02695481838368612
Company Finder by City,92,140,39,628,34,891,0.0,0.002499882478350882,0.028488252921465916
Company Hierarchy Ajax Call,140,171,24,376,15,487,0.0,0.0038184523381733764,0.0075542816353798585
Company Finder by State,93,157,39,819,33,1009,0.0,0.002579731383389276,0.029745929268827843
Company Finder by Country,111,130,39,671,34,783,0.0,0.0030883124651051993,0.03887895320863006
TOTAL,70759,211,58,538,5,40641,1.2719230062606876E-4,1.9069468473634834,26.919767502011002
