sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,1729,1555,1452,1998,433,32463,5.78368999421631E-4,0.047336535498924616,41.55556337370507
HTTP Request: Saved Item Count,5171,9,6,9,4,4063,0.0,0.1416052758549367,0.05569604522185434
HTTP Request: Bread Crumb,5173,12,11,15,6,891,0.0,0.14170009433889907,0.0752487766023232
HTTP Request: Header Bookmark Tool,4336,13,12,17,7,599,0.0,0.11876963749539926,0.09446878369927539
HTTP Request: FavIcon Servlet,23265,0,0,0,0,182,0.0,0.6371365056131274,0.0262704985285748
HTTP Request: Search Assist,390,49,38,98,6,296,0.0,0.010692086416732293,0.018139412684035825
HTTP Request: Perform Basic Keyword Search,390,1035,910,1410,259,8101,0.0,0.010691814105869358,0.5386112728895291
HTTP Request: Saved Item List,1797,7,7,10,5,154,0.0,0.04925196218501767,0.0193268921284182
HTTP Request: Navigation Portlet,1028,148,148,288,0,858,9.727626459143969E-4,0.0281862962833791,0.02811959738377704
HTTP Request: Add Search To History,1027,14,13,17,7,304,0.0,0.028159036755850842,0.009079777039379166
HTTP Request: Suggested Portals,557,150,108,242,28,4022,0.0,0.015272251602037257,0.07922132428778252
HTTP Request: Reference List,556,53,24,122,10,700,0.0,0.015265578928273441,0.02389300768943135
HTTP Request: Biographies List,556,52,23,119,10,943,0.0,0.015265537015097148,0.021556902870947813
HTTP Request: Primary Sources List,556,104,98,178,21,352,0.0,0.015265504322979415,0.011247659535296632
HTTP Request: Creative Works List,556,93,80,160,27,306,0.0,0.015265464924972301,0.00708286427263725
HTTP Request: Magazine List,556,162,145,291,26,550,0.0,0.015265345474810727,0.0313554599682651
HTTP Request: Critical Essay List,556,117,104,208,26,430,0.0,0.015265355533699619,0.01899251709637453
HTTP Request: Plot Summary List,556,94,79,162,25,384,0.0,0.015265319070290453,0.007687731627536429
HTTP Request: News List,556,160,138,281,24,659,0.0,0.015265265004176807,0.029871731766135154
HTTP Request: Academic Journal List,556,147,127,261,27,837,0.0,0.015265231055882577,0.02784248224538315
HTTP Request: Website List,556,101,87,171,23,2454,0.0,0.015265219320704878,0.007753236595428335
HTTP Request: Audio List,556,124,112,221,26,448,0.0,0.015265211776671598,0.017258249820819086
HTTP Request: View Full List Page,357,537,510,754,169,2396,0.0,0.009807520406647818,0.2755452916529238
HTTP Request: Sidebar Limiter Ajax Calls,1249,96,80,182,21,725,0.0,0.03436191559673593,0.03800227826000008
HTTP Request: Go To Advanced Search Page,385,403,365,492,180,2876,0.0,0.01063271386129738,0.35001343786888267
HTTP Request: Perform Advanced Search WIth Default Date Range,115,798,713,1140,392,3193,0.0,0.003194041817728643,0.22854934221243167
HTTP Request: Browse Items,255,430,428,550,192,2176,0.0,0.00707332830692453,0.26134393218761315
HTTP Request: Topic Page,255,1047,996,1412,397,3901,0.0,0.0070734132641977,0.3006749455270897
HTTP Request: View Document,69,708,706,909,341,3155,0.0,0.0019090583796416024,0.07866068411577383
HTTP Request: Display Group Ajax Calls,3092,334,265,601,10,3329,0.0,0.0856741798747694,0.5867346017667667
HTTP Request: Perform Advanced Search WIth New Date Range,77,1006,880,1537,451,3176,0.0,0.002144553966475107,0.11214158493421036
