sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login ITOF,118648,739,352,757,3,276839,0.12102184613309959,3.2059539824766867,2396.271354489212
HTTP Request: Login/ Ajax MarkList,104278,68,7,19,3,163598,3.740002685130133E-4,2.817807447050186,0.5028450771492943
HTTP Request: Search Assist,126016,107,21,91,6,175218,0.0011982605383443372,3.406231027370754,2.7553833055296737
HTTP Request: Navigate To Advanced Search,30121,368,135,332,8,203610,8.29985724245543E-4,0.814232088124019,10.943715347162831
HTTP Request: Navigate To Advanced Search / Ajax Marklist,30095,42,7,19,4,158530,2.990529988370161E-4,0.8135955644159388,0.22443747285086077
HTTP Request: Basic Search,36441,1649,642,1390,65,340069,0.004335775637331577,0.9851362056708982,39.35985309322928
HTTP Request: Basic Search/ Ajax MarkList,36277,73,7,19,3,174693,0.0012955867353970836,0.9809052941711371,0.2066907553968516
HTTP Request: Ajax Suggest Also Try,187994,52,8,35,4,196006,7.234273434258541E-4,5.08328663140015,2.671102660315821
HTTP Request: Advanced Search,30012,1261,649,1392,31,331349,0.0027988804478208716,0.8114650285664783,21.91940093718303
HTTP Request: Navigate To Subject Guide Search,8313,278,95,721,30,166023,3.6088054853843375E-4,0.22484744088964176,2.1453173747120604
HTTP Request: Navigate To Subject Guide Search / Ajax Marklist,8310,12,7,18,4,4836,0.0,0.2247697084220263,0.07018081146645493
HTTP Request: Ajax Suggest Did You Mean,187832,43,8,35,4,174406,6.282209634141147E-4,5.079176495866855,2.6344621787738327
HTTP Request- BookMark Login,6130,598,367,585,154,166422,8.156606851549756E-4,0.16580640282116482,35.368598825784005
HTTP Request: Advanced Search/ Ajax MarkList,29923,70,7,19,3,191362,0.0012030879256759014,0.8091931568376592,0.2250616425663779
HTTP Request: Ajax Limit Expand Search Results (TY),139957,159,97,229,7,174357,6.287645491115129E-4,3.784837695238639,5.491787702357334
HTTP Request: Navigate Topic Finder,4134,184,85,183,22,167110,2.4189646831156264E-4,0.11183431597300805,7.674552977177129
HTTP Request: Topic Finder,4133,3256,2275,6083,638,163419,2.4195499637067505E-4,0.11179753118158386,86.59532352239836
HTTP Request: Click on Topic,4126,495,253,500,86,164524,4.847309743092584E-4,0.11161362188258908,8.585124648683209
HTTP Request: Click on Topic/ Ajax MarkList,4124,12,7,18,4,3006,0.0,0.1115597878903257,0.03788346775038903
HTTP Request: Click on Topic/ Scribble,4124,11,7,18,4,1080,0.0,0.11155952835639514,0.03915922844615945
HTTP Request: Click on Topic/ doc Linking,4124,177,103,440,7,3021,0.0,0.11155922355646043,2.4155761407660994
HTTP Request: Ajax Limit Expand Search Results (SU),139854,165,116,244,7,142772,7.650835871694767E-4,3.7823037976895044,6.792092059016612
HTTP Request: Subject Guide Search,8304,318,147,287,31,175298,0.0018063583815028901,0.22466731907848414,2.545522743328518
HTTP Request: Ajax Limit Expand Search Results (PU),139730,155,103,234,6,200989,5.367494453589064E-4,3.7796537341629115,6.681817827175177
HTTP Request: Retrieve Document,411167,417,231,509,4,338114,4.353462218514618E-4,11.121799210094125,313.07987615322526
HTTP Request: Subject Guide Search / Ajax Marklist,8289,41,7,19,4,41341,4.8256725781155747E-4,0.2242617684873445,0.07030677948514
HTTP Request: Subject Guide Search Result,5912,476,225,533,49,177507,6.765899864682003E-4,0.15994923613823564,2.610172897139655
HTTP Request: Subject Guide Search Result/ Ajax MarkList,5907,11,7,18,4,369,0.0,0.1598533905994732,0.05047517490983722
HTTP Request: SimilarArticlesBySubject ,459044,406,262,636,7,258113,4.139036780787898E-4,12.418742138255887,34.367244720878396
HTTP Request: Tab Visit,11969,566,346,890,5,177329,1.6709833737154316E-4,0.3239259752420852,22.06497816695726
HTTP Request: Limit By SU,3674,807,490,1022,60,211429,0.0013609145345672292,0.09952401839086837,1.3607805164539424
HTTP Request: Tab Visit/ Ajax MarkList,11967,27,7,19,4,31562,2.50689395838556E-4,0.32388241890882236,0.07875796556020509
HTTP Request: Limit By SU/ Ajax MarkList,3669,20,7,19,4,32262,0.0,0.09938679512204517,0.02430051603559483
HTTP Request: Click On Next Page Link,6161,961,463,970,138,301257,0.0011361791916896609,0.1667659204949632,2.537302488177782
HTTP Request: Search Within Results,3534,510,346,812,28,43263,0.0,0.09568710284877076,1.0720717305444414
HTTP Request: Search Within Results/ Ajax MarkList,3534,13,7,18,3,4103,0.0,0.09568746038575694,0.02366940023727999
HTTP Request: ATP Page,7278,291,194,445,38,40683,0.0,0.1970372186466624,2.059019915024857
HTTP Request: ATP Page/ Ajax MarkList,7278,21,7,17,4,33097,1.374003847210772E-4,0.1970395124595951,0.048896688673225046
HTTP Request: Navigate To Publication Search,6525,207,150,269,40,50888,3.065134099616858E-4,0.17668096640724845,1.8587385827625635
HTTP Request: Navigate To Publication Search / Ajax Marklist,6523,15,7,16,4,26811,0.0,0.17662649088679874,0.0714394980736394
HTTP Request: Publication Search,3249,132,88,209,24,17867,3.077870113881194E-4,0.08799663830632608,0.859497270452075
HTTP Request: Publication Search/ Ajax Browse Index (PTA),6518,27,13,36,6,26776,3.068425897514575E-4,0.17653759560128332,0.13109686601856857
HTTP Request: Limit By TY,3517,706,412,909,64,205687,8.529997156667614E-4,0.09527922719417062,1.2184332573551258
HTTP Request: Publication Search/ Ajax Browse Index (PF),6514,23,13,34,6,8011,3.0703101013202335E-4,0.1764595533384487,0.1320914172957587
HTTP Request: Retrieve Document/ Ajax MarkList,48170,27,7,18,3,47969,2.9063732613659955E-4,1.3047594004163312,0.3209536009006307
HTTP Request: Limit By TY/ Ajax MarkList,3514,45,7,20,4,35978,0.0,0.09520058986437194,0.023411549440803547
HTTP Request: DocLinking/getTerms,48144,184,85,402,6,175183,4.1542040545031574E-4,1.3041399997973795,21.151787510428665
HTTP Request: Publication Search/ Ajax Browse Index (PCD),6512,41,13,35,6,30724,6.142506142506142E-4,0.17641128144726817,0.13194993942499295
HTTP Request: Retrieve Document/ Scribble,48123,25,7,19,4,33011,2.701410967728529E-4,1.3036467162097387,0.45878591669725116
HTTP Request: Limit By PU,3642,809,467,990,65,254415,5.491488193300384E-4,0.09868511700811437,1.3004865328516442
HTTP Request: Save This Document,48076,162,132,252,27,159729,1.040019968383393E-4,1.3025425806740027,0.5711584704316115
HTTP Request: Publication Search/ Ajax Browse Index (PLG),6506,26,13,36,6,30161,1.537042729787888E-4,0.17627864880275204,0.1286186899081774
HTTP Request: Limit By PU/ Ajax MarkList,3640,33,7,20,4,28188,0.0,0.09863406987692744,0.0241426637394658
HTTP Request: Related Document,42083,748,528,1005,60,180254,3.3267590238338524E-4,1.140199107706075,15.478351946745768
