sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Launch,12745,107,10,70,8,167955,0.7500196155355041,0.3448819211706275,13.13318919411574
HTTP Request : Login,3185,697,333,993,175,126198,0.004395604395604396,0.08618981535678984,73.7551456269023
HTTP Request : Login / Ajax Marklist,3171,10,6,15,4,1015,0.0,0.0858116487080557,0.015354824850265979
HTTP Request : Navigate To Advance Search,1427,930,146,587,37,248016,0.009810791871058164,0.06704815673951439,0.6960148251837951
HTTP Request : Navigate To Advance Search/ Ajax Marklist,1413,9,6,14,4,519,0.0,0.0663917119462371,0.011762280099772695
HTTP Request : Advance Search/ Single Term,989,296,170,373,63,33456,0.0,0.04646906741186324,0.7044717153616917
HTTP Request : Advance Search/ Ajax Marklist,1409,10,6,16,4,226,0.0,0.06620367944920795,0.011722941140159862
HTTP Request: Ajax BrowseIndex Search Results (SU),4968,144,41,105,15,120014,0.0014090177133655394,0.13446113239658022,0.2479011360348527
HTTP Request: Ajax BrowseIndex Search Results (TY),4961,45,31,85,14,2320,0.0,0.1342718378149931,0.1356492169212829
HTTP Request: Ajax BrowseIndex Search Results (PO),4961,73,39,95,14,106747,2.0157226365652087E-4,0.13427157252391692,0.2460924015920776
HTTP Request: Ajax BrowseIndex Search Results (WO),4960,42,28,78,13,1929,0.0,0.13424445623173323,0.09201056839481685
HTTP Request: Ajax BrowseIndex Search Results (PU),4960,43,30,82,14,1024,0.0,0.13424396209361902,0.1422460180442966
HTTP Request: Ajax BrowseIndex Search Results (AU),4960,51,32,84,14,27170,0.0,0.13424373319263722,0.09199902469965604
HTTP Request : Basic search,3728,770,324,727,81,178912,0.0024141630901287556,0.10091362562409176,2.786068553721239
HTTP Request : AdvancedSearch - Multiple Search Terms,420,254,158,343,38,11024,0.0,0.01981580735260814,0.2626872586422869
HTTP Request : Retrieve Document,4908,1433,1064,1604,541,389873,0.0026487367563162185,0.13294433481472726,12.169622284631261
HTTP Request : DVI Document Image Tiles,50539,494,515,681,6,166895,0.0,1.369385648223878,27.028797235484816
HTTP Request :  Retreive Doc / Ajax Marklist,4887,58,6,17,3,27746,0.0034786167382852467,0.13242863466402838,0.024685563287107967
HTTP Request :  Basic Search/ Ajax Marklist,3703,11,6,15,3,3009,0.0,0.10035259179877319,0.01831732163139818
HTTP Request: Download Citation JS,979,233,10,23,0,191006,0.0040858018386108275,0.026567025756609356,0.07456385526600512
HTTP Request: Download Citation/en,975,13,9,20,6,521,0.0,0.02645847025591691,0.04013954524551737
HTTP Request: Download Citation CSS,975,10,8,18,0,145,0.0,0.026458453023912174,0.0388787144547305
HTTP Request: Download Citation Pop Up,975,14,9,24,5,346,0.0,0.026458443689918978,0.03540719604200678
HTTP Request: Get Citation,975,23,17,36,11,1475,0.0,0.026458430047940778,0.10463832068995771
HTTP Request: Download Citation,975,18,14,26,9,317,0.0,0.0264584228679579,0.014525128237530641
HTTP Request: Navigate to NGrams Search Form,932,533,503,645,24,8014,0.003218884120171674,0.0253344755593666,1.6309655038376836
HTTP Request :Navigate To NGram Search / Ajax Marklist,929,11,6,15,4,1053,0.0,0.025253259063561857,0.004471780864246444
HTTP Request: NGram Search,929,75,72,125,17,381,0.0,0.02525193974446831,0.016423359425101675
HTTP Request: Retrieve Carrot page,37,166,122,269,67,642,0.0,0.0010328500758098,0.07192687999824415
HTTP Request: Retrieve Carrot Results,37,1677,976,3139,557,5725,0.0,0.0010328299227242235,0.20688740815176088
HTTP Request : Retrieve Topic Finder/ Ajax Marklist,37,8,7,15,4,31,0.0,0.0010328491243588869,1.8308210301927483E-4
TOTAL,131049,332,137,653,0,389873,0.07356790208242718,3.545863928537133,133.0156428260588
