sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login GPS,41003,1497,504,1744,7,259732,0.35097431895227177,1.1085554619059945,612.8351133362222
HTTP Request: Login/ Ajax MarkList,26606,184,6,17,3,160595,0.001202736224911674,0.7193944843160186,0.12995085383447183
HTTP Request: Search Assist,99411,115,35,122,7,163516,0.0011266358853647986,2.6878231722688875,2.736797532027723
HTTP Request: Navigate To Subject Guide Search,12146,590,131,1020,26,162538,7.409846863164828E-4,0.3285122328478262,3.2809339342233232
HTTP Request: Navigate To Subject Guide Search / Ajax Marklist,12137,13,6,15,3,32180,0.0,0.32827421751281416,0.12393564828978382
HTTP Request: Navigate To Publication Search,5092,837,369,1305,55,166351,9.819324430479183E-4,0.1377177188125487,1.6008303463785891
HTTP Request: Navigate To Publication Search / Ajax Marklist,5087,10,6,14,3,1059,0.0,0.13758541411776185,0.0564711099553176
HTTP Request: Navigate To Advanced Search,19268,943,787,1331,44,175743,9.860909279634628E-4,0.5210921147415196,7.755589139429746
HTTP Request: Basic Search,22777,2793,1434,4144,73,332275,0.003907450498309698,0.6159191173836053,22.09156052501514
HTTP Request: Publication View All,2538,718,473,915,77,38096,0.0,0.0686431419929641,1.1142909252346362
HTTP Request: Navigate To Advanced Search / Ajax Marklist,19246,58,6,16,3,174015,3.117530915514912E-4,0.5205344427682306,0.18111245302146903
HTTP Request: Basic Search/ Ajax MarkList,22679,89,6,16,3,174476,9.25966753384188E-4,0.6134191573786232,0.1587861329755005
HTTP Request: Subject Guide Search,12128,881,446,1786,28,128439,7.42084432717678E-4,0.32801759827396965,3.7838210664254976
HTTP Request: Publication Search/ Ajax Browse Index (PTA),5077,120,24,191,8,117246,1.9696671262556627E-4,0.13734056882151593,0.18163365569356457
HTTP Request: Ajax Suggest Also Try,148338,81,7,77,4,195004,4.584125443244482E-4,4.011896621166159,2.1001035443295133
HTTP Request: Publication Search/ Ajax Browse Index (PF),5076,102,23,191,7,31503,7.880220646178094E-4,0.13731483597531838,0.18217014816821306
HTTP Request: Subject Guide Search / Ajax Marklist,12117,95,6,16,3,204382,7.427581084426838E-4,0.32776635466061604,0.12421094745507968
HTTP Request- BookMark Login,2798,3941,3061,7280,331,142387,0.001072194424588992,0.07570769922949153,19.925697367465663
HTTP Request: Publication Search/ Ajax Browse Index (PCD),5071,93,23,189,7,32315,1.9719976336028398E-4,0.1372007476101475,0.18165185850567525
HTTP Request: Ajax Suggest Did You Mean,148236,83,7,59,4,143066,4.519819746890094E-4,4.009763051882064,2.0859745232279585
HTTP Request: Publication Search/ Ajax Browse Index (PLG),5070,147,23,190,8,142938,7.889546351084812E-4,0.13717494239667027,0.1789245110971417
HTTP Request: Advanced Search,19202,2219,1204,3702,47,339380,0.0028122070617643997,0.5194826978201178,12.543135019036923
HTTP Request: Ajax Limit Expand Search Results (TY),145853,429,172,1214,7,174582,3.839482218397976E-4,3.9458795003236853,5.714010514073068
HTTP Request: Publication Search/ Ajax Browse Index (PUB_SU),5066,76,24,190,7,8007,1.9739439399921041E-4,0.13706795995039794,0.1788490061257284
HTTP Request: ATP Publication,3935,348,181,498,31,24395,5.082592121982211E-4,0.10647629408811957,1.1244235048986402
HTTP Request: ATP Publication/ Ajax MarkList,3933,20,6,16,3,30131,2.542588354945334E-4,0.1064121937064479,0.043867809846374665
HTTP Request: Advanced Search/ Ajax MarkList,19144,51,6,16,3,157524,7.312996239030506E-4,0.5179504012167614,0.18083890388225524
HTTP Request: Ajax Limit Expand Search Results (SU),145759,407,178,1128,9,175370,5.351299062150536E-4,3.9437170145013223,7.24024557730991
HTTP Request: Ajax Limit Expand Search Results (PU),140854,335,156,964,8,155943,3.833756939810016E-4,3.8111547830920602,6.69505293544677
