sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request - Login,14612,1303,16,3462,7,300883,0.5694634546947714,0.39322979502049227,2266.2220688079933
HTTP Request - PerformBasicSearch,6876,750,400,647,195,139838,0.008580570098894706,0.18506422934528713,84.61963835434992
HTTP Request - Browse Series,2314,840,236,1193,96,158316,0.0056179775280898875,0.06227461614790485,206.66706435297257
HTTP Request - GetSuggestedPortals,9652,114,7,20,4,144519,0.002900953170327393,0.2598118474471615,2.157356345584387
HTTP Request - RetrieveDocument,8786,607,386,634,160,161362,0.002845435920783064,0.23658031422367917,294.04903493240045
HTTP Request - Topic,2260,606,378,612,161,112473,0.0048672566371681415,0.0608344647377332,5.4798156404564295
HTTP Request - PerformAdvancedSearch,2861,419,295,478,89,127767,0.002446696959105208,0.07711987536608692,13.563184523130019
HTTP Request - View All,2316,912,427,1326,67,241629,0.005613126079447323,0.06234121630297099,54.28376492913653
HTTP Request - Suggested Topic,2008,361,316,499,149,6540,0.0,0.05410664883949591,23.322900450923544
HTTP Request - RelatedResources,1418,397,241,797,24,39843,0.0021156558533145277,0.03842166925787137,0.11784219293255613
TOTAL,53103,726,301,2428,4,300883,0.15968965971790672,1.4276873647772805,2947.3611822892235
