sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Launch,3570,217,20,74,8,128488,0.5103641456582633,0.0964976489172261,7.031297909891671
HTTP Request : Login,1747,1085,362,1181,185,210934,0.008013737836290785,0.04722572390317175,40.252016584830486
HTTP Request : Login / Ajax Marklist,1732,22,6,16,4,20037,5.773672055427252E-4,0.04682062669192566,0.008363160631067977
HTTP Request : Basic search,1698,895,373,776,145,171345,0.002944640753828033,0.045904627324310374,1.3807219770312629
HTTP Request :  Basic Search/ Ajax Marklist,1693,11,6,16,4,1061,0.0,0.04576973309459898,0.008274041326175988
HTTP Request: Navigate to NGrams Search Form,494,567,518,676,38,8011,0.0020242914979757085,0.013366119468378021,0.8805917297771627
HTTP Request :Navigate To NGram Search / Ajax Marklist,493,10,6,13,4,240,0.0,0.013339206552607882,0.002366343619313656
HTTP Request: NGram Search,493,184,87,174,22,41207,0.0,0.013338721852286886,0.006704872229249176
HTTP Request: Ajax BrowseIndex Search Results (SU),2661,274,66,160,25,191006,0.003006388575723412,0.07209561357661462,0.1516064657343041
HTTP Request: Ajax BrowseIndex Search Results (TY),2651,75,55,140,21,1143,0.0,0.0718245703158073,0.09636811023622047
HTTP Request: Ajax BrowseIndex Search Results (PO),2651,101,63,143,24,35265,0.0,0.07182441074654661,0.1664834428900566
HTTP Request: Ajax BrowseIndex Search Results (WO),2651,79,62,138,26,1190,0.0,0.07182418501563266,0.18831613058081167
HTTP Request: Ajax BrowseIndex Search Results (PU),2651,85,58,139,25,19099,0.0,0.07182401961026028,0.18062260967034696
HTTP Request: Ajax BrowseIndex Search Results (AU),2651,80,63,143,27,474,0.0,0.07182387561090933,0.15560288387321533
HTTP Request : Retrieve Document,2899,1564,987,1529,423,300895,0.002069679199724043,0.0784637920860537,8.555460929925378
HTTP Request : DVI Document Image Tiles,25094,451,495,633,47,4880,0.0,0.6792662333030749,8.727302757473682
HTTP Request :  Retreive Doc / Ajax Marklist,3120,134,7,17,4,127005,0.002564102564102564,0.08455832692460714,0.016008855548644237
HTTP Request : Navigate To Advance Search,1624,407,241,653,45,35638,0.0012315270935960591,0.04406049473369921,0.504801007831251
HTTP Request : Navigate To Advance Search/ Ajax Marklist,1622,10,6,14,4,323,0.0,0.04400679061134928,0.00787710657074561
HTTP Request : Advance Search/ Single Term,974,809,382,753,100,178231,0.001026694045174538,0.026424847300194513,0.36643778228329565
HTTP Request : Advance Search/ Ajax Marklist,1621,11,6,16,4,370,0.0,0.043978547367689955,0.007962379079342618
HTTP Request : AdvancedSearch - Multiple Search Terms,648,434,312,646,49,42453,0.0,0.017604178840852847,0.1998401628259537
HTTP Request: Download Citation JS,577,27,9,26,0,8008,0.0017331022530329288,0.01564752085371138,0.040618093150057745
HTTP Request: Download Citation/en,576,79,9,27,6,37014,0.0,0.015620401252853808,0.023695963106619027
HTTP Request: Download Citation CSS,576,11,8,18,0,372,0.0,0.01562040167645961,0.021226118031266946
HTTP Request: Download Citation Pop Up,576,15,9,26,5,206,0.0,0.015620399134825142,0.019436356626105517
HTTP Request: Get Citation,576,25,17,41,11,1019,0.0,0.015620395745980474,0.08329595946870695
HTTP Request: Download Citation,576,24,14,34,9,3038,0.0,0.0156203936279533,0.009631866322325575
HTTP Request: Retrieve Carrot page,83,727,106,331,69,37484,0.012048192771084338,0.0022817368217808768,0.15560346029272099
HTTP Request: Retrieve Carrot Results,82,3908,3221,6373,7,35098,0.012195121951219513,0.002254166138861912,1.2071898328214177
TOTAL,69060,362,156,624,0,300895,0.02709238343469447,1.8663688548062323,70.38487703668582
