sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
location,100,0,1,1,0,1,0.0,0.01199198503688075,0.0
HomePage/EnterProduct,100,1031,879,1538,579,2397,0.0,0.011990759920405335,7.9249346859560035
NavigationBarSavedItemCount,36400,4,4,5,2,1007,0.0,0.9813417281546457,0.3717502634457701
Named User Login Dialog,100,8,5,6,3,354,0.0,0.011993981420123381,0.022093757102685872
Named User Session,100,195,172,249,127,655,0.0,0.01199371241620293,0.0052611871877287055
Refresh Home Page,100,78,76,83,55,404,0.0,0.011993916685457136,0.20196502427718663
DisplayBrowseHelpPage,3849,172,157,240,86,1392,0.0,0.10379971686867565,1.930513910899809
BasicSearch/SubmitSearchForm,8675,1476,1171,2937,135,12542,0.0,0.23390416465084418,18.54588928879592
Help/ViewDocument,3849,258,217,325,129,7650,0.0,0.10380437225957738,2.3956486253552955
BasicOrAdvancedSearch/searchResults/Bookmark,8964,14,9,13,7,884,0.0,0.24173668553762545,0.15301652807000063
DetailsPage/Email,13742,6,7,8,5,588,0.0,0.370670875983052,0.5367499995195332
GetSavedDocumentIds,18565,4,4,5,2,1006,0.0,0.5006804696617436,0.19307321528010182
DetailsPage/TranslateForm,13746,6,6,7,4,1009,0.0,0.3707322804007954,0.5399832822136914
AdvancedSearch/GoToAdvancedSearchPage,1048,303,262,346,73,8637,0.0,0.02828344786240556,3.058974044765006
BrowseByDateSearch/SubmitDate,2595,346,474,542,67,9335,0.0,0.07002474207553336,1.159500452141934
BrowseByDate AJAX Call: Get Publications JSON Object,2595,5,4,7,3,1053,0.0,0.07002551681260039,0.6966395758821596
BrowseByDate AJAX Call: Get Publications MCode Query,2595,275,251,394,146,2945,0.0,0.07002480443178488,0.08325317008293717
DetailsPage/Clear Document in session,13715,6,6,7,4,1010,0.0,0.37003704174662666,0.11932080511244417
BasicSearch/searchResults/HitCountsListWindow,8046,16,15,22,6,1016,0.0,0.2171217295432324,0.2673191179895904
AdvancedSearchPortletWin/SubmitSearchForm,1047,1217,1061,1972,385,5024,0.0,0.028262735027789122,0.9768538719353119
AdvancedSearch/searchResults/HitCountsListWindow,908,331,254,665,18,2635,0.0,0.02451025513933891,0.03182635773012957
AdvancedSearch/searchResults/SubjectLimiter,908,254,162,443,6,35714,0.0,0.024510401358632063,0.019601688617512675
AdvancedSearch/searchResults/PublicationYearLimiter,908,596,496,1176,18,3243,0.0,0.02451038283301424,0.030368040404340334
AdvancedSearch/searchResults/DatabasesAndArchivesLimiter,908,328,290,555,15,3864,0.0,0.02451058463143153,0.027647270518301684
BasicSearch/searchResults/SubjectLimiter,8041,310,273,569,5,22729,0.0,0.21702343013668698,0.20648897007126527
NGramSearch/GoToNGramSearchPage,2975,141,135,153,58,3132,0.0,0.08029244478592198,2.4613952048886416
BasicSearch/searchResults/PublicationYearLimiter,8037,639,584,937,16,9426,0.0,0.2169710740869964,0.36280000297940407
BrowseByDate/GoToBrowseByDatePage,1146,253,92,522,60,1597,0.0,0.030963077340822834,0.524893348063423
BasicOrAdvancedSearch/NewspapersFullListPage/Bookmark,754,15,9,15,7,168,0.0,0.02036449859660516,0.012890417223539372
NGramSearch/SubmitSearchForm,2971,587,556,776,20,2076,0.0,0.08022851543950658,0.08503267374476062
savedDocuments,1013,182,104,529,76,1131,0.0,0.02736084673096493,0.5383517060794533
SavedDocuments/Email,1013,6,6,8,4,20,0.0,0.027360907329822312,0.03859341502808234
savedAnnotations,1013,103,93,109,68,1115,0.0,0.027360727012060056,0.4548058813982709
DisplayAboutPage,1013,629,530,1070,120,4860,0.0,0.027359966599773845,0.6217244551092497
DisplaySearchHistoryPage,1013,101,95,110,64,1089,0.0,0.027360302831286272,0.47583618845160774
BasicSearch/searchResults/DatabasesAndArchivesLimiter,8036,811,495,1668,16,38698,0.0,0.21694401313758518,0.3014243940429215
BasicSearch/NewspapersFullListPage/HitCountsListWindow,614,7,7,8,5,33,0.0,0.016587189535223167,0.009622024095432207
BasicSearch/searchResults/LoCSubjectsLimiter,759,31,27,38,20,231,0.0,0.020502480408448306,0.022821017350635985
ArchivalNewspapers/ViewArticle,607,1471,1129,2010,409,40970,0.0,0.016424888430495298,0.4741468873713471
BasicSearch/NewspapersFullListPage/SubjectLimiter,614,66,39,136,13,1434,0.0,0.016589984820704277,0.014106326335714662
Photographs/ViewArticle,507,1352,1000,2724,402,5385,0.0,0.013696931112081933,0.5178946029711508
Newspapers/ViewArticle,2537,1062,842,1551,303,7795,0.0,0.06855497383359063,2.343390669895047
Maps/ViewArticle,357,994,875,1564,384,2791,0.0,0.009660152323554815,0.262519623156849
BasicSearch/searchResults/PlaceOfPublicationLimiter,759,152,135,165,103,3126,0.0,0.020505222753178714,0.4390968501316765
DetailsPage/crossdomain.xml,8892,27,3,5,2,178993,0.0,0.24017069297401866,0.09714615610884368
BasicSearch/NewspapersFullListPage/PublicationYearLimiter,614,507,463,653,301,1252,0.0,0.016588876812270625,0.005495334565831945
Manuscripts/ViewArticle,1365,1321,1145,2122,333,6379,0.0,0.03688499240452887,1.3729757859431888
BasicSearch/NewspapersFullListPage/DatabasesAndArchivesLimiter,614,146,140,228,18,508,0.0,0.016588232334998215,0.0054976275011657015
DetailsPage/BookMark,8884,14,9,12,6,5750,0.0,0.24007578871611904,0.15196658276388522
DetailsPage/Get tinyurl for document,8877,14,9,12,7,887,0.0,0.2399324524061668,0.09025712329537344
Monographs/ViewArticle,1735,1160,1001,1983,225,6063,0.0,0.04688784179615187,1.5971077158781095
Magazines/ViewArticle,926,656,634,902,296,1991,0.0,0.025028900812304057,0.8978566499268998
DetailsPage/Get tinyurl for document (for EZProxy),8873,14,9,12,6,892,0.0,0.23980858772038952,0.09020854402113244
Carrot Page,231,108,97,117,65,1092,0.0,0.006259675059454719,0.13013243202108052
DetailsPage/Get Citation for document,8871,29,12,19,8,24006,0.0,0.23984206274447883,0.18550553850707444
Carrot Ajax Call,231,2249,2151,3501,38,6923,0.0,0.0062600645442464345,0.308342185935746
DetailsPage/Get public tags for document,8869,3,4,5,2,113,0.0,0.23979766257708324,0.08365451126585317
DetailsPage/Get private tags for document,8864,3,4,5,2,200,0.0,0.2396396148939481,0.08359790069891554
Videos/ViewArticle,66,1290,1262,1836,581,3301,0.0,0.0017917787489882219,0.1768004752811905
Photographs/DVI Document Image Tiles,468,1254,930,2519,0,8189,0.0,0.012672488339212185,2.6945307770875457
Maps/DVI Document Image Tiles,334,2474,1827,6250,0,13234,0.0,0.009042297267634348,7.749498467433828
AdvancedSearch/NewspapersFullListPage/HitCountsListWindow,139,328,278,598,23,1661,0.0,0.003782426655277662,0.005575980796497419
AdvancedSearch/NewspapersFullListPage/SubjectLimiter,139,90,69,169,14,376,0.0,0.0037824364332985022,0.003406706690082397
AdvancedSearch/NewspapersFullListPage/PublicationYearLimiter,139,448,410,584,252,1441,0.0,0.003782398041991312,0.005724326308309033
AdvancedSearch/NewspapersFullListPage/DatabasesAndArchivesLimiter,139,1705,1791,2237,90,2762,0.0,0.0037822251363798277,0.0037650061482926668
ArchivalNewspapers/DVI Document Image Tiles,547,1763,1539,3071,0,7022,0.0,0.014815923927516707,8.077022942079001
Newspapers/DVI Document Image Tiles,2414,756,540,1900,0,6229,0.0,0.0654312892316686,13.70939763955811
SearchWithinDocument/SubmitSearchWithinForm,704,1248,1055,2020,250,8485,0.0,0.019062273170118577,0.674659528449522
DetailsPage/Tags/Get tag count before adding,374,12,9,12,7,212,0.0,0.010129072002047915,0.0032859393422418975
DetailsPage/Tags/Add Private tag,374,39,25,57,19,1613,0.0,0.01012821919286163,0.002630963188770697
DetailsPage/Tags/Get tag count after adding a tag,746,13,9,13,7,186,0.0,0.02024251674722293,0.006572172051216824
DetailsPage/Tags/Add Public tag,373,45,24,54,19,2989,0.0,0.010125085798565516,0.002632667575802554
DetailsPage/hitTermCoordinates,3359,338,158,761,26,5228,0.0,0.09100158500974427,0.025962740435249827
MagazineDetails/GetDocumentTitle,922,592,516,1012,134,2580,0.0,0.025004075365971393,0.041828238963717755
MagazineDetails/GetRelatedSubjects,921,386,250,802,84,3710,0.0,0.02497602125689915,0.024712623468933968
Manuscripts/DVI Document Image Tiles,1268,1579,1492,2676,0,7297,0.0,0.03436108848449091,12.385343927820495
Monographs/DVI Document Image Tiles,1624,379,140,1078,0,4424,0.0,0.04404460525185269,3.4391260655407727
savedTags,591,114,103,126,73,1109,0.0,0.016027442018084377,0.28844697444539624
Magazines/DVI Document Image Tiles,843,1450,1660,1933,0,2794,0.0,0.02286541020830714,11.636806104177914
View Document/Retrieve JSViewer SWF,66,7,0,17,0,38,0.0,0.0017910231477530326,0.09083061106860446
Videos/DetailsPreviewPortletWindow,66,410,327,742,67,1330,0.0,0.0017906752215723187,0.12118105230589453
Images/ViewArticle,93,1236,1129,1845,493,2770,0.0,0.0025420615517837072,0.3475669105451273
Images/DetailsPreviewPortletWindow,93,509,438,821,74,4570,0.0,0.0025415755297763885,0.41054437937096333
Images/DVI Document Image Tiles,87,10,0,18,0,309,0.0,0.0023778698052871745,2.1059393817030134E-4
Navigate to Publication List Page,67,777,496,641,389,4126,0.0,0.0018896421886366057,0.038756448915159246
