sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,36431,827,699,972,296,931529,1.0979660179517443E-4,0.997143179726498,857.4665243370723
HTTP Request: Saved Item Count,162883,9,6,9,4,5516,0.0,4.4583425677735375,1.7534757516413493
HTTP Request: Bread Crumb,149394,39,11,23,5,5708,0.0,4.089424580618689,11.603055816249354
HTTP Request: Header Bookmark Tool,130130,14,11,16,6,5465,0.0,3.562186501993078,2.989847932713683
HTTP Request: FavIcon Servlet,661203,0,0,0,0,5297,1.5123948318443806E-6,18.099920469660695,0.55356726903332
HTTP Request: Search Assist,13579,30,21,44,6,5510,0.0,0.37187302410791007,0.617356547333077
HTTP Request: Perform Basic Person Search,13577,698,669,1003,91,9870,7.365397363187744E-5,0.3718366531469522,16.59777458162899
HTTP Request: Go To Home Page,12524,236,230,291,77,5595,0.0,0.3430079806048761,5.900711997595261
HTTP Request: Browse Items,7218,912,899,1065,494,6268,0.0,0.1977030022671752,28.40122938962293
HTTP Request: Person Filmstrip Portlet Window,13570,141,114,244,11,4313,0.0,0.3717297676349273,4.9813664943171645
HTTP Request: Topic Page,7214,817,776,1051,348,5654,0.0,0.19764878495861513,8.240606075553508
HTTP Request: Go To Advanced Search Page,13426,303,299,375,28,4788,7.448234768359899E-5,0.3678953263537896,9.384677576677102
HTTP Request: Display Group Ajax Calls,79158,202,185,327,9,5954,0.0,2.1688766880251804,6.437690737699123
HTTP Request: Featured Links,5386,675,664,835,125,5986,1.856665428889714E-4,0.1476170750583767,4.163849245263852
HTTP Request: MLA7 Citation - Get Bookmark,30523,17,14,18,7,5553,0.0,0.8364460619991699,0.3579962582942727
HTTP Request: Perform Advanced Search WIth Default Date Range,10735,807,702,1185,215,29033,9.315323707498835E-5,0.29420325045946133,39.47879185591927
HTTP Request: MLA7 Citation - Get Citation,30499,28,20,33,10,7684,0.0,0.8360169901765605,0.9727576574317522
HTTP Request: Saved Item List,65512,10,6,9,4,5768,0.0,1.7956692225551536,0.7044830558797066
HTTP Request: Bookmark Tool,30485,15,12,15,6,5154,0.0,0.8357557731094559,0.5715540407228957
HTTP Request: Perform Advanced Search WIth New Date Range,2684,1183,1011,2068,239,6441,0.0,0.07358953348458121,7.304883938249443
HTTP Request: Translate Form,30472,17,14,19,6,5614,0.0,0.8354455714283756,1.2122633070999989
HTTP Request: Email Form,30457,17,15,20,7,5366,0.0,0.8351622931450087,1.2194087868042658
HTTP Request: Navigation Portlet,35074,99,70,214,9,7549,0.0,0.9619073025120579,0.9443867464537244
HTTP Request: Related Subjects,30449,17,14,19,6,5632,0.0,0.8351110538079037,0.6029642082445639
