sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Login,112552,1048,643,1815,7,303464,0.1477006183808373,3.0399396679256463,5541.66848213869
HTTP Request : Login / Ajax marklist,95920,18,6,18,3,50744,9.382819015846539E-5,2.590954467972945,0.4603554831837007
HTTP Request : PerformBasicSearch,71713,1047,621,1393,35,301824,0.0023566159552661304,1.937469340783034,195.2998323036911
HTTP Request : PerformBasicSearch / Ajax marklist,71544,12,6,17,3,30508,0.0,1.9329472320049201,0.34327276025507747
HTTP Request : SubjectLimiter,131339,106,67,190,5,45594,0.0,3.548454989205147,7.165080608016275
HTTP Request : DocumentTypeLimiter,130607,126,81,235,10,51181,0.0,3.5286782547184963,5.268152760746228
HTTP Request : PublicationTitleLimiter,130606,131,81,255,9,36591,0.0,3.528666014244673,7.163634414344271
HTTP Request : PublicationLangLimiter,130605,128,77,240,8,143876,7.656674706175108E-6,3.5286499602204526,3.976148178756103
HTTP Request : GuidedReadingLevelLimiter,130604,164,84,337,7,175253,1.5313466662583075E-5,3.5286176037232533,2.42310515947931
HTTP Request : AccelReaderReadingLevelRangeLimiter,130600,161,84,337,7,45623,0.0,3.528600100859603,2.411004467159432
HTTP Request : AccelReaderInterestLevelLimiter,130599,162,84,336,7,160618,7.657026470340508E-6,3.5285954866594564,2.412001810040147
HTTP Request : LexileRangeLimiter,130597,163,85,336,9,160673,7.657143732244998E-6,3.528536492092681,2.416859457745035
HTTP Request : LexileCodeLimiter,130595,162,84,333,7,107269,7.657260997741107E-6,3.528579603440016,2.40847227166183
HTTP Request : eToc_HomePage,15443,358,180,360,10,255867,0.0016188564398109176,0.41730753760422457,35.426867357961136
HTTP Request : etoc / Ajax marklist,16231,19,6,18,3,113850,1.8483149528679687E-4,0.43861218359850396,0.07812936803323822
HTTP Request : LoginwithBookMark,10510,1059,689,1781,21,176201,0.001807802093244529,0.28401454532797826,44.006204683964306
HTTP Request : LoginwithBookMark / Ajax marklist,10491,11,6,16,3,4013,9.53197979220284E-5,0.28350677258522206,0.05053626323818674
HTTP Request : RetrieveDocument ,75500,549,393,778,77,301342,5.695364238410596E-4,2.0402224312647035,207.21263448794124
HTTP Request : RetrieveDocument / Ajax marklist,75457,12,6,18,3,32300,1.3252580940138092E-5,2.039113403858223,0.36182009126523507
HTTP Request : /ps/scribble/fetch,74443,11,7,17,4,18998,0.0,2.011709765216935,0.7099689229680787
HTTP Request : SearchWithinResults,28216,553,343,1039,21,206015,6.733768074851149E-4,0.7625883496143261,46.95635242711729
HTTP Request : GoToeBookIndex,4614,574,351,1119,48,36709,6.501950585175553E-4,0.12473174160059858,1.6893146906383827
HTTP Request : GoToeBookIndex / Ajax marklist,4611,11,6,16,3,4041,0.0,0.12465462140585595,0.02209136344337643
HTTP Request : ClickonIndex,4611,691,444,1183,20,53790,0.0,0.12465386317488063,29.70344164967973
HTTP Request : ClickonIndex / Ajax marklist,4608,11,6,18,3,426,0.0,0.1245735963126648,0.02206349816013341
HTTP Request : GoToAdvancedSearchPage,28100,764,569,1371,43,174791,0.0012455516014234875,0.7595219660645045,7.884024942474995
HTTP Request : GoToAdvancedSearchPage / Ajax marklist,28064,10,6,16,3,3006,0.0,0.758569232038392,0.13445580889918154
HTTP Request : PerformAdvancedSearch + KE,20591,853,535,1249,159,304936,3.8851925598562477E-4,0.5565910150516094,26.493456982510107
HTTP Request : Click on LOI,4595,647,342,1296,56,157442,4.352557127312296E-4,0.12423709770026993,210.79686835702447
HTTP Request : Click on LOI / Ajax marklist,4593,83,6,18,3,174423,4.3544524276072284E-4,0.12418483927796939,0.022302581440636605
HTTP Request : RetrieveLOI,4591,626,370,1007,94,153173,4.3563493792202136E-4,0.12412990439185446,11.103809860504052
HTTP Request : RetrieveLOI / Ajax marklist,4589,18,6,20,4,19670,0.0,0.12407666104486824,0.021976670273897946
