sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
Login,5343,228,204,265,129,32549,0.0,0.14399917982724303,3.546309531856322
Common Ajax Requests,22809,53,51,58,25,1107,0.0,0.6148161058584543,6.809592325188473
BasicSearch,1069,60,55,75,24,947,0.0,0.02881905834252564,0.6978098201426562
Basic Search : Ajax,1068,1003,29,1188,9,22719,0.0,0.02882217221701282,0.7574868775962558
Navigate to Recent News,226,60,55,76,24,266,0.0,0.008670937499844133,0.05745533950432317
Navigate Recent News - Ajax Search,226,1196,701,1462,31,11764,0.0,0.00867067036789194,0.05159221964586296
Recent News,226,198,127,406,73,2385,0.0,0.00867125887840029,0.07751713659933869
Navigate Recent News - Subject Limiter,44,88,58,178,26,264,0.0,0.001708460529514044,0.0049721904366592145
Navigate Recent News - Publication Title,44,73,55,145,17,168,0.0,0.0017084657701699625,0.004016881500736523
BasicSearch Publication Title,140,109,79,243,23,407,0.0,0.005401394609222989,0.016053249209891714
BasicSearch Display Group,140,90,10,250,8,1838,0.0,0.0054014058624853,0.0037736747235965584
BasicSearch Subject Limiter,140,121,86,258,24,476,0.0,0.005401365851099004,0.014679914697965268
Article Page Retrieve,314,982,676,1187,74,12146,0.0031847133757961785,0.011822187225870681,1.3603116694937005
Navigate to SWOT Reprot,226,62,57,78,50,266,0.0,0.008671763284498644,0.05745938740582551
Navigate SWOT Report - Ajax Search,226,138,77,155,29,10578,0.0,0.008671706718888247,0.004791201897400127
Navigate All Industries,1067,63,58,79,25,1061,0.0,0.028812549763755996,0.19092398999085233
Ajax Search Call,3199,249,197,359,12,13428,0.0,0.08634882561008456,6.068328879760164
Industries Article Retrieve,1067,405,497,737,41,1924,0.0,0.028820255145421685,0.24690985905409657
Navigate Market Share Reports,1066,62,58,78,27,156,0.0,0.028794151448646995,0.19079960742375351
Publication Title,2132,622,662,902,8,8151,0.0,0.05757715649541351,0.025494695706145744
Subject Limiter,2132,599,462,1033,9,1448,0.0,0.0575771487207219,0.15188450474463253
