sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Related Document / Ajax Marklist,55083,27,7,19,3,174920,1.2708095056551024E-4,1.4938487456381273,0.6596188394994268
HTTP Request: Document Download,61654,23,9,23,5,48533,1.6219547799007364E-4,1.6724529603955467,2.8019754164093613
HTTP Request: Print Document,61638,30,12,50,6,34796,1.9468509685583569E-4,1.6721987476496152,0.2645733755485656
HTTP Request: Navigate Citation,61626,37,17,57,10,36159,6.490766884107357E-5,1.6718825843909226,7.575729538247563
HTTP Request: Citation Tools/ Popup Window,61620,26,10,30,5,35620,8.114248620577734E-5,1.6717159523996652,2.6893618793222114
HTTP Request: Header Quick Search,61470,652,451,870,40,245865,5.856515373352855E-4,1.667688251197313,24.38631832633322
HTTP Request: Header Quick Search / Ajax Marklist,61418,32,7,19,3,173940,3.744830505714937E-4,1.666482204432146,0.7354293356840894
HTTP Request: Browse by Discipline,8765,180,119,216,35,144058,2.2818026240730178E-4,0.23785685787861424,6.76815138553214
HTTP Request: Navigate To Publication Search,8714,188,153,275,41,24919,0.0,0.2364746615799015,2.6769134287946676
HTTP Request: Navigate To Publication Search / Ajax Marklist,8713,11,7,17,3,521,0.0,0.23645938263937086,0.08278383590642917
HTTP Request: Popular Searches,2166,903,725,1187,207,100375,0.0,0.058781305590872884,0.9098497687402727
HTTP Request: Publication Search,4402,143,101,226,28,8011,4.5433893684688776E-4,0.11948477470279859,1.2517058149316962
HTTP Request: Popular Searches/ Ajax MarkList,2165,25,7,21,4,25737,0.0,0.058780176935120124,0.02387326914947528
HTTP Request: Publication Search/ Ajax Browse Index (PTA),8706,31,12,35,7,32013,3.4458993797381116E-4,0.23630419586246715,0.14078026865630586
HTTP Request: Publication Search/ Ajax Browse Index (PF),8700,23,12,33,7,30566,1.1494252873563218E-4,0.2361779629726705,0.140723286171897
HTTP Request: Publication Search/ Ajax Browse Index (PCD),8698,38,12,34,7,33063,2.2993791676247414E-4,0.23619294981695452,0.14067571233266904
HTTP Request: Publication Search/ Ajax Browse Index (PLG),8696,27,12,34,7,33908,1.1499540018399264E-4,0.23613006074157983,0.14058569243843716
HTTP Request: Publication Search/ Ajax Browse Index (PUB_SU),8695,38,12,33,7,29117,4.6003450258769407E-4,0.23609311751498946,0.14071952506916552
HTTP Request: Publication View All,4307,221,186,277,92,27773,2.3218017181332715E-4,0.1169551451628688,1.487156372852799
HTTP Request: ATP Publication,8535,196,134,262,30,161964,3.51493848857645E-4,0.2317505535335497,2.2836946318975757
HTTP Request: ATP Publication/ Ajax MarkList,8528,31,7,18,4,41183,2.3452157598499062E-4,0.2316129517267332,0.0811271741229805
HTTP Request: Limit By GS,1108,618,534,967,78,4076,0.0,0.03043961646852482,0.42705382091637367
HTTP Request: Limit By GS/ Ajax MarkList,1108,12,7,20,4,212,0.0,0.030441470558207555,0.007253819468713367
TOTAL,3972926,255,100,458,3,1130036,0.002938640186099615,107.43607508831732,3784.0867313674207
