sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Login,91630,894,625,1687,148,14070,0.0,3.1815585574480867,6840.502977658854
HTTP Request : Login / Ajax marklist,91625,7,5,9,3,8878,0.0,3.1817402384556743,0.5636016862389848
HTTP Request : PerformBasicSearch,68781,588,499,919,29,13978,0.0,2.389184840602908,243.61439508529105
HTTP Request : PerformBasicSearch / Ajax marklist,68781,7,5,9,3,7958,0.0,2.389265759571731,0.423213431975522
HTTP Request : SubjectLimiter,126903,92,61,172,5,9084,0.0,4.408249560913639,8.896684287683486
HTTP Request : DocumentTypeLimiter,126170,114,73,224,8,9901,0.0,4.382787985332024,6.542729477428955
HTTP Request : PublicationTitleLimiter,126169,120,73,252,7,9880,0.0,4.382759642442902,8.915315246085376
HTTP Request : PublicationLangLimiter,126166,115,68,227,7,9406,0.0,4.382710542821659,4.935847225690922
HTTP Request : GuidedReadingLevelLimiter,126164,154,76,319,7,11001,0.0,4.382681259948955,3.0068403959013503
HTTP Request : AccelReaderReadingLevelRangeLimiter,126162,154,76,320,7,13110,0.0,4.38267633600727,2.991987099669394
HTTP Request : AccelReaderInterestLevelLimiter,126161,153,75,318,7,10126,0.0,4.382763854726981,2.9933439814743887
HTTP Request : LexileRangeLimiter,126161,154,77,320,8,10449,0.0,4.382801005215374,2.999480937452808
HTTP Request : LexileCodeLimiter,126159,153,75,318,7,13527,0.0,4.382766240134486,2.9891532550465527
HTTP Request : eToc_HomePage,14822,183,147,268,15,9968,0.0,0.5149287116252261,43.27888279046155
HTTP Request : etoc / Ajax marklist,15560,7,5,9,3,8714,0.0,0.540580070904233,0.09575029391435731
HTTP Request : LoginwithBookMark,10093,832,601,1526,177,11235,0.0,0.35065171085412095,54.53898165493207
HTTP Request : LoginwithBookMark / Ajax marklist,10093,6,5,9,3,1008,0.0,0.3506645393550677,0.06211678447887456
HTTP Request : GoToAdvancedSearchPage,26988,600,439,1215,36,12105,0.0,0.9376927359353647,9.731207965629086
HTTP Request : GoToAdvancedSearchPage / Ajax marklist,26987,7,5,9,3,8494,0.0,0.9377233486442346,0.16611161794040205
HTTP Request : PerformAdvancedSearch + OQE,719,369,339,479,159,9796,0.0,0.025035362013597996,1.0515405624484822
HTTP Request : RetrieveDocument ,73320,406,332,615,74,35088,0.0,2.547648090297655,257.948907489734
HTTP Request : RetrieveDocument / Ajax marklist,73319,7,5,9,3,8820,0.0,2.5477164754579142,0.4512333687737853
