sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
Login,4758,300,205,337,135,7028,2.101723413198823E-4,0.1648508759599714,4.0598579614423915
Common Ajax Requests,20195,52,51,56,24,1093,0.0,0.6996027420408972,7.75819909373731
BasicSearch,952,114,57,102,44,4471,0.0,0.03298963584847888,0.8133539747447531
Basic Search : Ajax,950,829,27,1324,13,22067,0.0,0.032951442303706786,0.8625340135843536
Article Page Retrieve,232,985,659,1204,65,11491,0.004310344827586207,0.012954118633595099,1.5387654578196308
Company Hierarchy Ajax Call,178,26,19,29,17,262,0.0,0.01067159526500119,0.003158469483853906
Navigate All Industries,948,101,61,103,42,3922,0.0,0.03289348932018144,0.22335902209382463
Ajax Search Call,2837,249,191,357,12,15855,7.049700387733521E-4,0.09840334417365662,6.913441047339536
Navigate to Recent News,205,120,61,98,29,3993,0.0,0.012178131248532313,0.08269219138744141
Navigate Recent News - Ajax Search,205,1116,673,1358,34,12270,0.0,0.012177538049905689,0.09815593397246794
Navigate Recent News - Subject Limiter,50,88,73,158,30,213,0.0,0.0030226798317673133,0.008880597923703087
Navigate Recent News - Publication Title,50,73,55,133,26,232,0.0,0.003022676177134386,0.007006882176475562
Recent News,205,224,135,374,71,6271,0.0,0.012178756339859544,0.0998693989899593
Industries Article Retrieve,946,436,515,724,45,6700,0.0,0.03285258358134834,0.28756649441271664
BasicSearch Publication Title,123,117,98,220,23,483,0.0,0.006765623722851009,0.027771544633699782
BasicSearch Display Group,123,92,11,207,8,1785,0.0,0.0067656445629575125,0.0058056312274870426
BasicSearch Subject Limiter,123,122,101,228,26,544,0.0,0.006765660193121645,0.025991593876918007
Navigate to SWOT Reprot,204,103,62,106,47,1942,0.0,0.012155526384940494,0.08253760457700257
Navigate SWOT Report - Ajax Search,204,100,66,155,35,1624,0.0,0.012155201908033028,0.006811523870999227
Navigate Market Share Reports,945,101,60,98,47,3395,0.0,0.03288239793060109,0.22328567906544747
Publication Title,1889,635,660,900,14,1630,0.0,0.06572854050141169,0.029086521080559112
Subject Limiter,1889,589,470,986,7,1634,0.0,0.06572941187973697,0.17331055039570392
Navigate Industry Essays,944,119,60,108,30,5778,0.0,0.03287108944157277,0.22319985789956873
Navigation Comparision Charts: Company,465,133,78,122,40,4204,0.0,0.01619200641384526,0.13382093445966786
Company Comparision Search Assist,465,103,109,134,11,651,0.0,0.016192842053416735,0.18916477678715696
ComparisonTool.Company,465,131,97,139,19,1967,0.021505376344086023,0.016192936223337152,0.14059172721605992
Navigation Comparision Charts: Industry,479,126,78,122,59,3673,0.0,0.016737268939643696,0.13997251594775204
ComparisonTool.Industry,479,165,93,135,43,3874,0.0,0.016737836834115387,0.6026934704916654
Navigation Advance Search,296,407,263,773,61,3653,0.0,0.01032286324141742,3.4751535073627995
AdvancedSearch,296,91,60,90,49,1588,0.0,0.010323105890549059,0.07010011615543053
Navigate SubjectGuide Search,300,93,57,97,32,1707,0.0,0.010484180053770564,0.05789332145193243
SubjectGuide Search,300,184,95,413,23,1643,0.0,0.010484334307677468,0.03245454353043183
Subject Guide Result Link,115,83,60,80,50,1381,0.0,0.006397680723910369,0.04344359872823009
Subject Guide Search Ajax Call,115,123,80,185,28,1006,0.0,0.006397639793853582,0.04093484404070145
Subject Guide Display Group,115,82,58,137,9,1034,0.0,0.006397296002051586,0.0018278143791187807
Subject Guide Publication Title,115,56,31,116,19,211,0.0,0.006397286037622828,0.004418179994512797
Subject Guide Subject Limiter,115,64,40,119,22,298,0.0,0.00639728283477732,0.006235558047080886
