sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,17876,840,743,1032,358,10440,0.0,0.6201126151705854,594.1654876111661
HTTP Request: Saved Item Count,49464,9,6,8,4,6062,0.0,1.7163979890550134,0.675068688971258
HTTP Request: Bread Crumb,49464,12,9,13,6,5637,0.0,1.7163303327971595,1.0492162679404213
HTTP Request: Header Bookmark Tool,40747,13,9,14,6,5181,0.0,1.4141024469972734,1.1936562550776957
HTTP Request: FavIcon Servlet,230417,0,0,0,0,5191,0.0,7.996450448743376,0.3445062301296447
HTTP Request: Search Assist,3708,80,64,137,5,3934,0.0,0.12883776177814457,0.2115880179899975
HTTP Request: Perform Basic Keyword Search,3708,938,819,1433,233,7095,0.0,0.12883505797890316,22.47171769524548
HTTP Request: Browse Items,1233,305,285,377,53,4421,0.0024330900243309003,0.042850494104772895,0.9898247542617128
HTTP Request: Go To Advanced Search Page,3058,330,278,376,39,6691,0.0029431000654022237,0.10626197510432733,2.808109461423098
HTTP Request: Saved Item List,22431,9,6,8,4,5243,0.0,0.7797657344704219,0.3059307616756631
HTTP Request: Topic Page,1229,730,679,885,335,8397,0.0,0.042745304485690166,3.109226399255282
HTTP Request: Perform Advanced Search WIth Default Date Range,2436,907,808,1320,272,5846,0.0,0.08467637149651512,15.815683824833439
HTTP Request: Display Group Ajax Calls,14734,321,238,576,8,7095,0.0,0.5123068027208519,2.9998085958402974
HTTP Request: Navigation Portlet,14766,119,87,271,10,5950,0.0,0.5134410029478523,0.5607348832877075
HTTP Request: Perform Advanced Search WIth New Date Range,610,1384,1262,2161,387,6609,0.0,0.021220467718589604,3.5652144174327605
HTTP Request: Add Search To History,14765,12,9,14,6,5497,0.0,0.513499364446723,0.16641041845998739
HTTP Request: Suggested Portals,6976,140,116,240,23,4394,0.0,0.24263428769602433,5.010401722848655
HTTP Request: Reference List,6974,120,105,201,9,4411,0.0,0.24261457946638082,0.812667331308507
HTTP Request: Biographies List,6974,119,101,198,10,6132,0.0,0.24262155969829763,0.7068120053137218
HTTP Request: Primary Sources List,6974,154,140,257,22,6694,0.0,0.24262771310160078,0.5316994882560916
HTTP Request: Magazine List,6972,246,219,395,24,5935,0.0,0.2425843795770535,0.7435926035076268
HTTP Request: News List,6971,325,248,546,27,6783,0.0,0.2425928867840121,0.7409925447209947
HTTP Request: Academic Journal List,6971,229,208,365,23,6931,0.0,0.2425962384254345,0.7166851933151146
HTTP Request: Case Overview List,6969,129,110,218,23,5658,0.0,0.2425879529270069,0.26800951731950584
HTTP Request: Website List,6969,130,117,232,23,1110,0.0,0.24259396547771953,0.24141771930612835
HTTP Request: Audio List,6968,199,181,332,22,5108,0.0,0.2426066257512867,0.5691216775591865
HTTP Request: View Full List Page,5844,619,554,833,169,8556,0.0,0.2035517126713623,11.374263804543473
HTTP Request: View More,2430,667,595,819,210,6977,0.0,0.08471239653322012,11.029986796108835
HTTP Request: MLA7 Citation - Get Bookmark,7667,14,10,16,7,5692,0.0,0.26741879233854754,0.11477104889475503
HTTP Request: MLA7 Citation - Get Citation,7667,27,18,48,11,3604,0.0,0.26742534962803743,0.3230397172184464
HTTP Request: Bookmark Tool,7667,12,9,14,6,4614,0.0,0.2674294166149533,0.183202861447233
HTTP Request: Translate Form,7666,14,10,17,7,4746,0.0,0.26742756658426625,0.3891814196465282
HTTP Request: Email Form,7665,14,11,18,8,3803,0.0,0.26747735044369486,0.3931329477566484
HTTP Request: Subject Linking Portlet,3349,12,9,15,7,2787,0.0,0.11696060833765344,0.17551563767306083
HTTP Request: Subject Linking Ajax,3349,406,420,670,7,6091,0.0,0.11695784303614877,0.8175565618662637
HTTP Request: Related Subjects,7665,15,10,17,7,4454,0.0,0.2675543303712003,0.2900832424592526
HTTP Request: Sidebar Limiter Ajax Calls,19483,121,99,220,17,6135,0.0,0.6799682837356913,0.7275559601477265
HTTP Request: Clear Document In Session,7665,14,9,16,6,4506,0.0,0.2675638847609155,0.0862680948803876
HTTP Request: View Document,13997,538,482,736,179,10353,0.0,0.48857812073384244,20.500688284143976
HTTP Request: Perform Related Subjects Search,1137,573,519,764,62,6297,0.0,0.03972422235991578,2.0453857729243614
HTTP Request: Go To Home Page,2437,264,216,297,78,5547,0.0,0.08511429256873294,1.4058409460077292
HTTP Request: Download,3217,18,14,25,8,493,0.0,0.11245024111785537,0.13537205188640086
HTTP Request: Print Document Tool (Audit Logging),3218,260,218,305,55,6477,0.0,0.11249833026678081,1.2628501492503776
HTTP Request: Sort By Content Level,477,511,446,640,186,5302,0.0,0.016689118837967094,0.3742694667331456
HTTP Request: Download Citation Pop Up,3218,12,9,14,6,4963,0.0,0.11249578184515946,0.16468724781962515
