sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login GPS,21159,1027,915,1818,205,18406,0.0,0.7346888775416454,624.2054097853712
HTTP Request: Login/ Ajax MarkList,21156,7,5,9,3,3011,0.0,0.7346661873533515,0.130147937886363
HTTP Request: Navigate To Subject Guide Search,9980,442,87,994,27,8136,0.0,0.3465907297259443,3.39007124382123
HTTP Request: Navigate To Subject Guide Search / Ajax Marklist,9980,6,5,9,3,287,0.0,0.34659836108985387,0.1327248505858919
HTTP Request: Search Assist,81501,48,30,108,7,3068,0.0,2.8302088269136707,2.8754183622390186
HTTP Request: Navigate To Publication Search,4198,611,329,1255,46,8078,0.0,0.14582250143321496,1.6579552242509004
HTTP Request: Navigate To Publication Search / Ajax Marklist,4198,7,5,9,3,1016,0.0,0.145823301757737,0.061185444498897575
HTTP Request: Navigate To Advanced Search,15775,752,803,1311,44,12487,0.0,0.5478745073904885,8.042585688256713
HTTP Request: Basic Search,18447,1897,1315,3735,70,24172,0.0,0.6405600898805083,22.857636582372148
HTTP Request: Navigate To Advanced Search / Ajax Marklist,15773,7,5,9,3,3011,0.0,0.5479032168029025,0.19099610918547777
HTTP Request: Publication View All,2161,604,448,823,93,13256,0.0,0.07513840016959512,1.2077111501395972
HTTP Request: Subject Guide Search,9978,815,424,1787,51,14391,0.0,0.3465092870427301,3.9124481499276023
HTTP Request: Basic Search/ Ajax MarkList,18440,6,5,8,3,1480,0.0,0.6405505900533887,0.1648096066605138
HTTP Request: Publication Search/ Ajax Browse Index (PTA),4196,75,20,190,7,4994,0.0,0.145768026929705,0.20250867135856634
HTTP Request: Publication Search/ Ajax Browse Index (PF),4195,71,20,187,7,3655,0.0,0.14577995018669565,0.20327545421531326
HTTP Request: Ajax Suggest Also Try,121974,56,7,54,4,16530,0.0,4.236984924651045,2.197667710100423
HTTP Request: Subject Guide Search / Ajax Marklist,9975,7,5,9,3,478,0.0,0.34656949703402523,0.1327424893243566
HTTP Request: Subject Guide Search Result,7474,836,507,1750,70,14356,0.0,0.25970616162424137,4.52986008480393
HTTP Request: Subject Guide Search Result/ Ajax MarkList,7474,6,5,9,3,1049,0.0,0.25971055651135266,0.10148961413175693
HTTP Request: Ajax Suggest Did You Mean,121956,58,6,35,4,15859,0.0,4.236546266436783,2.1971340332674454
HTTP Request: Ajax Limit Expand Search Results (TY),120066,418,169,1307,11,10474,0.0,4.170899829274696,6.026520200145074
HTTP Request: Ajax Limit Expand Search Results (SU),120053,385,174,1239,16,5618,0.0,4.170344937093282,7.645453009192124
HTTP Request: Ajax Limit Expand Search Results (PU),116035,324,149,1082,12,5144,0.0,4.031005339019412,7.070456359792439
HTTP Request: Publication Search/ Ajax Browse Index (PCD),4195,71,20,184,7,3225,0.0,0.14576717996520283,0.20307396574189812
HTTP Request: Publication Search/ Ajax Browse Index (PLG),4195,72,20,186,7,3739,0.0,0.1457548626966609,0.20011258281925065
HTTP Request: Retrieve Document,141357,343,246,523,56,61367,0.0,4.911613575395963,176.3433628965102
HTTP Request: Publication Search/ Ajax Browse Index (PUB_SU),4194,71,20,186,7,5166,0.0,0.14576697095608745,0.19982566435147775
HTTP Request: ATP Publication,3304,300,147,415,34,13074,0.0,0.11486590031920482,1.172850843556016
