sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,76309,753,659,954,292,13504,0.0,2.642913406375583,2481.68481982381
HTTP Request: Saved Item Count,547314,8,5,9,3,5678,0.0,18.95891511084914,7.456782016291399
HTTP Request: Bread Crumb,544224,12,9,14,5,10382,0.0,18.85183464739583,14.202361449877962
HTTP Request: Header Bookmark Tool,442767,13,9,16,5,11699,0.0,15.338430912609047,14.594589318422416
HTTP Request: FavIcon Servlet,3186662,0,0,0,0,5490,0.0,110.39353285099834,1.4677342398920397
HTTP Request: Search Assist,76676,60,43,131,4,5365,0.0,2.661745674845528,4.513304904659805
HTTP Request: Perform Basic Keyword Search,76610,835,756,1262,157,13927,0.0,2.6608531950574195,196.02728088412508
HTTP Request: Saved Item List,380035,8,5,9,3,6044,0.0,13.201226239286456,5.179338529337249
HTTP Request: Go To Advanced Search Page,64881,301,257,387,89,14075,0.0,2.252657082304773,51.429800021804915
HTTP Request: Navigation Portlet,296149,122,72,295,8,11758,0.0,10.290152351753378,11.456453172397534
HTTP Request: Add Search To History,296150,13,9,15,6,8606,0.0,10.290585780172169,3.3184462807467954
HTTP Request: Suggested Portals,138777,139,124,244,20,10830,0.0,4.822375639492003,16.633796293129063
HTTP Request: Reference List,138770,127,110,224,8,8745,0.0,4.82245782851504,12.369371583705037
HTTP Request: Perform Advanced Search WIth Default Date Range,51887,814,712,1191,203,13242,0.0,1.8028194891850462,114.40633043601395
HTTP Request: Biographies List,138765,61,39,138,8,11099,0.0,4.822686635261946,7.24697343473035
HTTP Request: Primary Sources List,138758,149,137,262,20,8996,0.0,4.82223185184261,7.772669772186661
HTTP Request: Magazine List,138746,281,251,479,21,11304,0.0,4.822164900620223,13.61889926936752
HTTP Request: News List,138735,377,289,664,21,11483,0.0,4.821673162814281,13.152012941077876
HTTP Request: Academic Journal List,138711,243,221,412,20,10902,0.0,4.821712797274388,12.439746493231645
HTTP Request: Case Overview List,138706,346,307,437,107,13558,0.0,4.821609889191197,73.56453934608484
HTTP Request: Statistics List,138693,180,162,320,22,8078,0.0,4.821132350308018,7.637793941136303
HTTP Request: Viewpoint List,138672,224,208,362,22,11417,0.0,4.820985052067765,12.033430450808185
HTTP Request: Website List,138661,181,164,316,20,10877,0.0,4.820617380839029,7.783642437871378
