sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request - Login,11285,459,347,1066,89,10402,0.0,0.3912724843424263,734.5596610934087
HTTP Request - loginWithInfoMark - Topics,2820,459,413,676,138,5188,0.0,0.09780077614279772,115.32863108731583
HTTP Request - PerformBasicSearch,10571,528,385,1283,153,5434,0.0,0.3663934538165055,669.5572523665518
HTTP Request - RetrieveTopic,10559,383,338,516,146,5466,0.0,0.3657516259996166,551.7771003863644
HTTP Request - Browse Eras,4224,971,1175,1730,92,5807,0.0,0.14640966178986853,1662.8525645049333
HTTP Request - Topic,4218,422,371,593,151,7368,0.0,0.14622247850637032,213.45617649806064
TOTAL,43677,503,366,1241,89,10402,0.0,1.5120031280674646,3942.633732971974
