sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,21328,748,657,951,315,7682,0.0,0.7399575516661449,623.2970095958149
HTTP Request: Saved Item Count,65852,7,5,8,4,4333,0.0,2.285124885656136,0.8987677510813586
HTTP Request: Bread Crumb,65851,10,9,13,5,4878,0.0,2.285044908344892,1.432458268439564
HTTP Request: Header Bookmark Tool,53551,11,9,15,6,4687,0.0,1.85892156167462,1.5789072378861935
HTTP Request: FavIcon Servlet,311570,0,0,0,0,5343,0.0,10.81281015208245,0.4109577248365741
HTTP Request: Go To Advanced Search Page,4377,286,262,369,100,4709,0.0,0.1520650834388096,4.065718592321936
HTTP Request: Search Assist,5238,88,70,159,4,4165,0.0,0.18197129946441448,0.30367399001629647
HTTP Request: Perform Basic Keyword Search,5237,873,775,1341,195,8706,0.0,0.18197309918465143,25.151772446641957
HTTP Request: Perform Advanced Search WIth Default Date Range,3501,903,808,1316,189,7227,0.0,0.12167724417620075,21.330129880009938
HTTP Request: Saved Item List,31488,7,5,8,4,3772,0.0,1.0942307165032323,0.4292819061403169
HTTP Request: Browse Items,1740,299,267,374,94,6074,0.0,0.06050614012137114,1.488780513676787
HTTP Request: Navigation Portlet,20656,108,72,255,10,8577,0.0,0.7179743003017883,0.7863048826632009
HTTP Request: Add Search To History,20656,11,9,14,6,2849,0.0,0.7179901975011814,0.23151190475828398
HTTP Request: Suggested Portals,9734,172,137,323,24,5109,0.0,0.33840960488088584,9.7498800291734
HTTP Request: Reference List,9734,121,106,203,9,3189,0.0,0.33840341657429296,1.131633352237577
HTTP Request: Topic Page,1740,661,632,834,295,4703,0.0,0.060509456236987856,3.253496973297003
HTTP Request: Biographies List,9733,117,105,202,9,3091,0.0,0.3384351513846198,1.0082852944150238
HTTP Request: Primary Sources List,9733,185,171,305,23,4112,0.0,0.3384333508837899,0.9245956922929236
HTTP Request: Perform Advanced Search WIth New Date Range,875,1380,1273,2142,332,8912,0.0,0.03045471323232926,4.449252098590782
HTTP Request: Magazine List,9732,256,227,416,23,8828,0.0,0.338422220110271,1.0701298068356595
HTTP Request: Display Group Ajax Calls,20864,298,248,554,8,5743,0.0,0.7254424820146661,3.3929724401353485
HTTP Request: News List,9731,282,243,466,25,7855,0.0,0.33839451814095073,1.0215643743777902
HTTP Request: Academic Journal List,9730,230,206,382,24,7289,0.0,0.3384000951276403,0.9743545741480865
HTTP Request: Case Overview List,9729,144,133,249,22,6987,0.0,0.3383755428042453,0.6277309873915895
HTTP Request: Website List,9726,131,118,229,21,5998,0.0,0.3384680766417563,0.3084346382377959
HTTP Request: Audio List,9726,201,184,338,21,1415,0.0,0.3384654028745756,0.7882276911005385
HTTP Request: View Full List Page,8187,584,534,796,134,8298,0.0,0.284882172670749,14.159609541179636
HTTP Request: Sidebar Limiter Ajax Calls,26914,118,99,215,16,5453,0.0,0.9380882984586095,1.0205038016186014
HTTP Request: View Document,73625,483,441,633,135,9909,0.0,2.5665135740593508,75.20806551112392
HTTP Request: View More,3460,597,555,755,163,7819,0.0,0.12065253353582502,6.891825690218361
HTTP Request: MLA7 Citation - Get Bookmark,10838,12,10,17,7,4136,0.0,0.3779161269587575,0.16028535435355507
HTTP Request: MLA7 Citation - Get Citation,10837,25,17,39,10,5027,0.0,0.3779810302143812,0.45561935990968633
HTTP Request: Bookmark Tool,10836,11,9,14,6,4202,0.0,0.37804356732320626,0.25709529688866234
HTTP Request: Translate Form,10836,13,10,17,6,5160,0.0,0.37803776421432983,0.5490294321508908
HTTP Request: Email Form,10832,13,11,18,7,566,0.0,0.37797409028088413,0.5551084512177539
HTTP Request: Subject Linking Portlet,4462,12,9,15,7,4061,0.0,0.15574215061480629,0.2332568903816098
HTTP Request: Subject Linking Ajax,4462,262,162,645,6,4472,0.0,0.1557305129194899,0.7972359115496407
HTTP Request: Related Subjects,10830,13,10,17,7,3664,0.0,0.37812944009678995,0.36871950687643923
HTTP Request: Clear Document In Session,10830,11,9,16,6,686,0.0,0.37814861093759417,0.12193880346700124
HTTP Request: Go To Home Page,3454,231,203,290,63,6877,0.0,0.12069965543638028,2.0941888933685813
HTTP Request: Download,4518,18,14,23,8,4588,0.0,0.15782956195903725,0.18655595376739653
HTTP Request: Download Citation Pop Up,4518,10,9,13,6,504,0.0,0.15784879001286023,0.23196235129485793
HTTP Request: Download Citation CSS,4518,8,8,12,0,239,0.0,0.1578441025016823,0.24566109734002642
HTTP Request: Download Citation JS,4517,0,0,0,0,1,0.0,0.1579925370999146,0.0
HTTP Request: Download Citation i18n,4517,10,8,13,6,588,0.0,0.15798827102351007,0.26910622286926567
HTTP Request: Download Citation,4517,21,16,26,11,545,0.0,0.15798407148420737,1.0682978926815285
HTTP Request: Sort By Relevance,821,424,402,580,120,4479,0.0,0.028727910957052682,0.6367288541668016
HTTP Request: Print Document Tool (Audit Logging),4517,231,207,296,70,7690,0.0,0.1580295433729872,1.7699998796607828
HTTP Request: Sort By Title,821,466,413,635,122,6752,0.0,0.028745366297721116,0.9925633728538354
HTTP Request: Perform Related Subjects Search,1549,595,534,817,166,6458,0.0,0.0541994477394684,4.3626758814613815
HTTP Request: Full List Pagination,448,542,493,713,138,5165,0.0,0.015714134084917918,0.7340543737341441
HTTP Request: Sort By Content Level,648,455,423,611,139,2967,0.0,0.02269258201556144,0.5116513243537946
HTTP Request: Follow Spotlight Links,1725,670,622,811,278,6358,0.0,0.06040841975005832,2.986904676719614
HTTP Request: Portal Page Ajax Calls,20683,239,206,435,8,7103,0.0,0.7244887604411693,2.9558972661110303
HTTP Request: Save Highlight,229,7,6,8,4,125,0.0,0.008064110026858065,0.0054729589526235295
HTTP Request: Save Note,229,8,6,9,4,171,0.0,0.008064277006577,0.005710052580406652
HTTP Request: Featured Links,1718,629,602,791,226,4254,0.0,0.06050894361281433,1.628880006683632
TOTAL,992728,117,9,426,0,9909,0.0,34.440748942174615,830.738310551793
