sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,1611,1385,1237,1911,380,8346,0.0,0.05598725478468608,49.14365846699624
HTTP Request: Saved Item Count,4739,9,6,9,4,6302,0.0,0.1645981277145319,0.06474010450791516
HTTP Request: Bread Crumb,4740,11,9,14,6,255,0.0,0.1646729657434373,0.08654334897269082
HTTP Request: Header Bookmark Tool,3958,13,10,15,7,3610,0.0,0.1375035804605258,0.10850865584474463
HTTP Request: FavIcon Servlet,21072,0,0,0,0,332,0.0,0.7319179076539953,0.031082955626278518
HTTP Request: Search Assist,344,53,40,114,6,325,0.0,0.01196294047964158,0.02026465524761687
HTTP Request: Perform Basic Keyword Search,344,923,834,1327,287,3571,0.0,0.011963046982502234,0.6544681509912845
HTTP Request: Saved Item List,1598,7,6,9,5,184,0.0,0.05558117228483452,0.021805278867053975
HTTP Request: Navigation Portlet,868,143,138,268,10,3473,0.0,0.030192725243730602,0.029883845218437583
HTTP Request: Add Search To History,868,12,10,16,7,164,0.0,0.030193468825713037,0.009735480515664098
HTTP Request: Suggested Portals,484,141,84,212,22,3782,0.0,0.01684953518259535,0.0790399233417516
HTTP Request: Reference List,484,55,23,130,10,836,0.0,0.016849966333140617,0.02773232691803358
HTTP Request: Biographies List,484,47,21,109,10,466,0.0,0.01685043798431301,0.022207181122259362
HTTP Request: Primary Sources List,484,95,87,171,21,440,0.0,0.016850877981225823,0.012717990173152867
HTTP Request: Creative Works List,484,85,68,150,20,387,0.0,0.01685136435121725,0.008153539387104737
HTTP Request: Magazine List,484,146,127,262,25,537,0.0,0.01685177447270223,0.03510213986939736
HTTP Request: Critical Essay List,484,104,93,187,22,340,0.0,0.016851809677193488,0.02051179169041095
HTTP Request: Plot Summary List,484,86,73,150,22,417,0.0,0.01685178738099861,0.009056353243093404
HTTP Request: News List,484,152,136,267,25,1403,0.0,0.01685173457445662,0.03275897283925162
HTTP Request: Academic Journal List,484,135,125,246,24,480,0.0,0.01685179911583067,0.031230958761784812
HTTP Request: Website List,484,86,68,152,23,396,0.0,0.0168518583769822,0.008710014602883868
HTTP Request: Audio List,483,113,100,200,25,858,0.0,0.01689643781461963,0.019654571394218837
HTTP Request: View Full List Page,294,571,457,745,196,3810,0.0,0.01026403281809285,0.27155328001177015
HTTP Request: Sidebar Limiter Ajax Calls,984,83,66,158,21,413,0.0,0.03437430057118979,0.0388069320204889
HTTP Request: Go To Advanced Search Page,341,381,336,445,153,3267,0.0,0.011929848154723624,0.3929072927236113
HTTP Request: Browse Items,240,480,392,530,184,7452,0.0,0.008393431174861087,0.3101670632912623
HTTP Request: Topic Page,240,1032,899,1411,382,5748,0.0,0.00839237749725246,0.382071044648882
HTTP Request: Perform Advanced Search WIth Default Date Range,102,743,616,1057,348,3947,0.0,0.0036071051909320347,0.2600291570357842
HTTP Request: Display Group Ajax Calls,2960,283,223,484,10,4706,0.0,0.10342602191723192,0.6781939319367676
HTTP Request: View Document,59,692,578,810,283,5970,0.0,0.0020686075792168894,0.10775142545688442
HTTP Request: MLA7 Citation - Get Bookmark,731,14,11,18,8,659,0.0,0.02561209490714179,0.010959792551929222
HTTP Request: Perform Advanced Search WIth New Date Range,68,979,807,1595,391,3563,0.0,0.0024135010110794605,0.13033356050263714
HTTP Request: MLA7 Citation - Get Citation,731,45,39,72,11,322,0.0,0.02560818116579581,0.029571109327753718
HTTP Request: Bookmark Tool,731,12,10,16,7,241,0.0,0.02560628842804186,0.017508882619162506
HTTP Request: Translate Form,731,13,11,18,8,188,0.0,0.0256043439538354,0.037127331740055454
HTTP Request: Email Form,731,16,12,20,9,617,0.0,0.025602395291456827,0.03730256653549437
HTTP Request: Related Subjects,731,15,12,20,8,364,0.0,0.025590897678278938,0.03135632305789942
HTTP Request: Clear Document In Session,731,12,10,17,7,293,0.0,0.025588951957740354,0.008251635710744167
HTTP Request: Perform Related Subjects Search,140,820,724,1131,298,7327,0.0,0.004908998562540028,0.8181309062484714
HTTP Request: View More,436,636,569,792,244,3358,0.0,0.015296152456330536,0.49070491779195125
HTTP Request: Subject Linking Portlet,436,12,10,16,7,142,0.0,0.015288528547154276,0.022819994447213443
HTTP Request: Subject Linking Ajax,436,396,400,653,8,1471,0.0,0.015287210929710667,0.09790017343665126
HTTP Request: Go To Home Page,473,277,219,326,90,5087,0.0,0.01668452993100612,0.2812332545675664
HTTP Request: Follow Spotlight Links,237,915,832,1040,387,3851,0.0,0.008360576937662479,0.5463455891196757
