sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
AONE Direct Link Doc URL,60944,217,183,324,85,11604,0.0,8.46402241888217,132.7802240485509
OVIC Direct Link Doc URL with hash,60936,579,541,731,14,13217,0.0,8.462606959569303,213.6356045943296
TOTAL,121880,398,377,667,14,13217,0.0,16.923149766404162,346.34607023896
