sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
BrowseTopics/MagazineResultsOnPortalPage,377,371,314,662,9,1695,0.0,0.05353081898461266,0.09043046024470543
HistoricalCollection/retrieveHistoricalCollectionsDocument,507,677,665,846,372,1810,0.0,0.07211463581468842,0.922186768896986
BrowseTopics/AcademicJournalResultsOnPortalPage,377,377,326,633,9,1476,0.0,0.05362887537972302,0.0941932417214869
BrowseTopics/WebsiteResultsOnPortalPage,375,262,226,391,9,1331,0.0,0.05348589698131302,0.06219406958358305
BrowseTopics/ReportsResultsOnPortalPage,374,312,265,574,9,1353,0.0,0.0533421875659646,0.08713999349589008
SearchWithinNewspapersFullListPage,103,284,216,530,108,956,0.0,0.01499923693202404,0.20519098902456323
retrieveDVINewspaperDocument,32,734,743,917,351,1030,0.0,0.004684889226526253,0.09878571033937485
BrowseTopics/AcademicJournalResults/retrieveAcademicJournalDocument,45,323,323,406,207,460,0.0,0.006650177182887409,0.18853194586253316
retrieveDVINewspaperViewAllPage,22,511,489,729,184,911,0.0,0.003219309300116305,0.0648161798625911
BrowseTopics/AcademicJournalResults/retrieveAcademicJournalViewAllPage,45,473,479,668,199,736,0.0,0.006649660283633132,0.12422973844817321
SearchWithinAcademicJournalFullListPage,102,281,261,427,118,559,0.0,0.014916472143195792,0.20846572425943372
StatisticsPage/accessStatsPage,255,98,75,170,61,435,0.0,0.03673793634223275,0.36166888793114127
retrieveAcademicJournalDocument,46,334,312,428,229,597,0.0,0.0070339402910216346,0.1730974398082028
retrieveAcademicJournalViewAllPage,34,266,259,353,134,435,0.0,0.00519920048529949,0.08879827046684387
AccessMonographFromFastFlip,107,360,315,422,224,4779,0.0,0.015651814703578033,0.2839385580151334
AccessNewsPaperFromFastFlip,106,621,610,787,419,1040,0.0,0.015526733446268346,0.311211703394349
AccessManuscriptsFromFastFlip,105,231,207,307,156,1096,0.0,0.015665384989517618,0.22567726704416266
SearchWithinWebsiteFullListPage,194,239,220,353,104,769,0.0,0.028602845363876847,0.3561352002132828
AccessMapsFromFastFlip,105,234,207,309,151,1002,0.0,0.015669473790715822,0.22842222053754654
BrowseTopics/AudioResults/retrieveAudioDocument,34,293,276,420,188,529,0.0,0.0050465746893796175,0.07631175829267253
retrievePrimarySourceDocument,10,260,249,343,179,380,0.0,0.0015637644501608724,0.0199972487519205
RetrieveFeaturedNews,105,489,515,749,177,889,0.0,0.015670453643216304,0.24547200143257794
BrowseTopics/AudioResults/retrieveAudioViewAllPage,20,429,419,598,156,928,0.0,0.002968426186446552,0.045849429624329335
retrievePrimarySourcesViewAllPage,6,225,234,296,139,301,0.0,0.0010350454307315685,0.01479926285789499
retrieveWebsiteDocument,10,305,260,420,220,430,0.0,0.0016054255678149422,0.02002878141737565
retrieveWebsiteViewAllPage,6,189,187,211,121,291,0.0,0.0010809700625341182,0.014354874251653434
BrowseTopics/NewsResults/retrieveNewsDocument,56,288,280,393,180,620,0.0,0.008446387985133754,0.11809875072831243
BrowseTopics/NewsResults/retrieveNewsViewAllPage,56,511,492,711,186,1075,0.0,0.008444827678767199,0.14887778796183782
SearchWithinImagesFullListPage,98,237,212,375,108,714,0.0,0.0150716827687604,0.17721302381787254
retrieveImageDocument,27,573,567,690,413,747,0.0,0.004179965795494709,0.0516694751940704
retrieveImagesViewAllPage,9,298,274,354,197,401,0.0,0.0014274034500341387,0.022436688213850413
AdvancedSearch/accessAdvanceSearchPage,101,661,487,535,461,9080,0.0,0.015390501987889046,1.641153346123704
AdvancedSearch/doAdvanceSearchByDocument,40,1130,849,2450,263,3670,0.0,0.007668195640975847,0.15106364133903183
retrieveReportDocument,24,319,318,412,177,500,0.0,0.0037910984692018273,0.10846126628770425
retrieveReportViewAllPage,17,213,194,294,121,317,0.0,0.002686000392156057,0.042662012088028764
SearchWithinReportFullListPage,98,247,235,389,107,504,0.0,0.015382055733268873,0.1942519487043757
BrowseTopics/MagazineResults/retrieveMagazineDocument,54,282,268,392,178,549,0.0,0.008961520723599651,0.15031210440694398
BrowseTopics/MagazineResults/retrieveMagazinesViewAllPage,54,482,421,739,226,1293,0.0,0.008962475608373674,0.16488549825389398
retrieveNewsDocument,68,384,276,482,202,5280,0.0,0.01090872572928842,0.15360605023997592
retrieveNewsViewAllPage,64,318,311,430,152,1059,0.0,0.010264350323559587,0.17518575291535615
BrowseTopics/ReportsResults/retrieveReportDocument,50,290,257,378,164,1482,0.0,0.008076499309217014,0.12324864141166869
BrowseTopics/ReportsResults/retrieveReportViewAllPage,43,598,427,849,179,5487,0.0,0.006947344781372715,0.11740100715293772
retrieveReferenceDocument,45,325,310,460,192,546,0.0,0.007328227567196182,0.10296398280985089
retrieveReferenceViewAllPage,20,196,187,274,111,312,0.0,0.003408898383807187,0.052082074970453376
retrieveMagazineDocument,32,304,291,370,215,587,0.0,0.005320570172251797,0.08072952041876878
retrieveMagazinesViewAllPage,29,292,293,390,145,588,0.0,0.004822713717726898,0.0811893850366493
BrowseTopics/WebsiteResults/retrieveWebsiteDocument,34,296,270,447,176,515,0.0,0.005944559984544144,0.07405310617464941
BrowseTopics/WebsiteResults/retrieveWebsiteViewAllPage,27,449,398,728,174,877,0.0,0.004720486035228812,0.06463197009266139
BrowseTopics/ReferenceResults/retrieveReferenceDocument,54,302,282,427,190,572,0.0,0.009018335779696084,0.1775768636724901
BrowseTopics/ReferenceResults/retrieveReferenceViewAllPage,51,385,345,607,147,967,0.0,0.008523936634726418,0.1431095577815101
retrieveVideoViewAllPage,4,202,206,219,178,219,0.0,7.149563688938927E-4,0.009188655559402417
BrowseTopics/ImagesResults/retrieveImageDocument,41,656,533,699,325,5502,0.0,0.007357349516631109,0.09032327661041166
BrowseTopics/ImagesResults/retrieveImagesViewAllPage,41,527,437,776,164,1443,0.0,0.007354192813662152,0.10534341692569268
AdvancedSearch/doAdvancedtSearchWithAllowVariations,38,292,253,339,184,1369,0.0,0.0072133787674955275,0.08892187381655506
retrieveVideoDocument,5,590,547,569,429,899,0.0,0.0012952914859195338,0.017229147669058205
AdvancedSearch/doAdvancedtSearchWithOtherIndexes,23,264,249,350,191,429,0.0,0.005508679883187245,0.06732578882200234
TOTAL,11748,340,258,722,8,9795,0.0,1.6311048416656484,15.234380559066114
