sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login AONE,26770,1850,628,1400,181,10873,0.0,3.706979409993446,3251.424018804993
HTTP Request: Login/ Ajax MarkList,26762,14,5,8,3,3217,0.0,3.709634403761033,0.6571368786584159
HTTP Request: Search Assist,21026,4546,27,89,6,3119,0.0,2.923436307087894,2.2941450279232245
HTTP Request: Navigate To Subject Guide Search,2462,141,58,562,23,3058,0.0,0.3426669004929838,3.353283489530705
HTTP Request: Navigate To Subject Guide Search / Ajax Marklist,2462,12,5,8,3,1049,0.0,0.34275835271616506,0.08564485848374953
HTTP Request: Navigate Topic Finder,1229,174,60,257,14,3071,0.0,0.17116963035716376,11.679656282694932
HTTP Request: Navigate Topic Finder/ Ajax MarkList,1229,11,5,8,3,3179,0.0,0.17117473221391466,0.045558466399402885
HTTP Request: Basic Search,9926,511,371,1180,60,6149,0.0,1.380827146900338,53.70623526498081
HTTP Request- BookMark Login,1795,415,265,1204,137,3512,0.0,0.2499382812572884,43.76698793816304
HTTP Request: Navigate To Advanced Search,7640,156,79,185,35,9733,0.0,1.0631405282528203,15.32671522121533
HTTP Request: Topic Finder,1229,2407,1922,3833,753,9174,0.0,0.17113638037782847,138.4783190706048
HTTP Request: Basic Search/ Ajax MarkList,9917,12,5,8,3,3010,0.0,1.3806493576646157,0.29175198488358106
HTTP Request: Navigate To Advanced Search / Ajax Marklist,7636,13,5,8,3,3009,0.0,1.0636691515330152,0.286872046171195
HTTP Request: Subject Guide Search,2460,200,111,242,28,3130,0.0,0.34268310282554754,5.007010502044327
HTTP Request: Click on Topic,1229,325,198,524,70,24131,0.0,0.1712397717676194,13.960818030999345
HTTP Request: Click on Topic/ Ajax MarkList,1229,12,5,8,3,3008,0.0,0.17131231084556076,0.0455873240982198
HTTP Request: Ajax Suggest Also Try,54957,14,6,13,3,3078,0.0,7.652712746514421,3.9609842789942733
HTTP Request: Subject Guide Search / Ajax Marklist,2459,12,5,8,3,1051,0.0,0.3426878236563857,0.08562949446787019
HTTP Request: Subject Guide Search Result,2449,214,147,309,46,3410,0.0,0.34140864453937153,6.886130006545525
HTTP Request: Subject Guide Search Result/ Ajax MarkList,2448,11,5,8,3,3009,0.0,0.34144845279077624,0.08534849204758463
HTTP Request: Ajax Suggest Did You Mean,54934,14,6,13,3,3123,0.0,7.651513093887522,3.953647897588897
