sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,5412,789,642,1436,297,6722,0.0,0.7492635080290396,631.0708908738957
HTTP Request: Saved Item Count,16364,9,5,8,4,3493,0.0,2.2668838796905826,0.8915583588572489
HTTP Request: Bread Crumb,16363,12,9,13,6,3931,0.0,2.26831522802924,1.410466198483266
HTTP Request: Header Bookmark Tool,13363,12,9,15,6,3374,0.0,1.8521449704347046,1.568340957653754
HTTP Request: FavIcon Servlet,76853,0,0,0,0,1019,0.0,10.651790685306826,0.4164105516750379
HTTP Request: Go To Advanced Search Page,1093,291,256,373,103,3271,0.0,0.15231636541100196,4.071616723032199
HTTP Request: Search Assist,1336,80,65,145,5,1032,0.0,0.18609683888889045,0.31150595745813725
HTTP Request: Perform Advanced Search WIth Default Date Range,874,911,806,1498,276,4624,0.0,0.12179538097288589,20.48792325723909
HTTP Request: Perform Basic Keyword Search,1336,929,769,1608,172,4409,0.0,0.18606374215130633,25.940624636594254
HTTP Request: Saved Item List,7694,7,6,8,4,1007,0.0,1.0726719192364762,0.42084612452307296
HTTP Request: Browse Items,441,283,256,343,99,5384,0.0,0.06148285778457326,1.5131362567392392
HTTP Request: Navigation Portlet,5032,105,72,250,10,2609,0.0,0.7024986587329365,0.7685367784991853
HTTP Request: Perform Advanced Search WIth New Date Range,219,1441,1310,2253,385,4849,0.0,0.030587818254726132,4.68261816478363
HTTP Request: Add Search To History,5031,13,9,14,6,6199,0.0,0.7027117325901806,0.22658423495001262
HTTP Request: Suggested Portals,2402,190,137,326,24,3389,0.0,0.335731347831374,9.843380997555046
HTTP Request: Topic Page,440,650,615,817,325,2233,0.0,0.06176708614473011,3.4232851528858217
HTTP Request: Reference List,2402,128,103,201,9,3104,0.0,0.33576804774224644,1.1193751218329888
HTTP Request: Biographies List,2401,121,99,200,9,3182,0.0,0.3358798274856296,1.008364897113196
HTTP Request: Display Group Ajax Calls,5273,282,236,524,9,3642,0.0,0.7373078322422632,3.2992511109955207
HTTP Request: Primary Sources List,2401,189,166,301,23,3328,0.0,0.33587639748572523,0.9101172452211056
HTTP Request: Magazine List,2400,244,221,387,27,1743,0.0,0.336169247769482,1.0584490390969736
HTTP Request: News List,2400,273,234,459,23,3260,0.0,0.3361708487487511,1.008642905466166
HTTP Request: Academic Journal List,2400,230,201,363,27,4074,0.0,0.33617522797583016,0.9606565529341514
HTTP Request: Case Overview List,2398,150,133,243,21,3368,0.0,0.3360727419499507,0.6210481802950377
HTTP Request: Website List,2397,126,111,227,22,1385,0.0,0.33603643829413493,0.297629739224789
HTTP Request: Audio List,2394,204,182,324,24,6449,0.0,0.33589289141764195,0.7725743673385834
HTTP Request: View Full List Page,2015,586,520,807,164,4454,0.0,0.2831312375813932,14.061056817773855
HTTP Request: View More,862,579,546,742,184,3611,0.0,0.1219192580520103,7.103475939306911
HTTP Request: Sidebar Limiter Ajax Calls,6398,116,98,211,17,1191,0.0,0.9057781225844266,0.9818438019392542
HTTP Request: MLA7 Citation - Get Bookmark,2666,15,10,17,6,2289,0.0,0.37752237981271997,0.1601102539524795
HTTP Request: MLA7 Citation - Get Citation,2665,27,16,39,10,5025,0.0,0.3776609508780015,0.4542724451679521
HTTP Request: View Document,18032,464,426,621,143,6609,0.0,2.555908369437618,75.54108065454862
HTTP Request: Bookmark Tool,2664,11,9,14,6,1011,0.0,0.3778625856750932,0.2569646373579434
HTTP Request: Sort By Content Level,146,424,387,590,122,1534,0.0,0.02081904103789479,0.4679479967982882
HTTP Request: Translate Form,2662,14,10,17,7,3821,0.0,0.3778763745217635,0.5487689065944112
HTTP Request: Email Form,2661,15,10,18,7,3016,0.0,0.3779368398088926,0.5550818344306426
HTTP Request: Subject Linking Portlet,1095,11,9,15,7,200,0.0,0.15556505204823057,0.2329997598775284
HTTP Request: Subject Linking Ajax,1093,254,153,621,6,1345,0.0,0.15564271041029012,0.8278121225966872
HTTP Request: Sort By Relevance,189,387,354,532,172,1435,0.0,0.026995460906073365,0.59249231303358
HTTP Request: Related Subjects,2658,14,10,17,7,4200,0.0,0.3785449603318207,0.35985256164244367
HTTP Request: Sort By Title,190,433,394,587,177,3275,0.0,0.027055853249051978,0.9587125343182138
HTTP Request: Clear Document In Session,2658,13,9,16,6,3158,0.0,0.3785662565009995,0.12208874154563845
HTTP Request: Go To Home Page,857,214,192,280,63,3130,0.0,0.12231511542222336,2.1161835729551144
HTTP Request: Perform Related Subjects Search,385,599,533,858,200,3574,0.0,0.055078920224264194,4.177550285891785
HTTP Request: Full List Pagination,92,503,470,676,206,1613,0.0,0.013163861023395758,0.5397220747200068
HTTP Request: Download,1092,18,14,24,9,1016,0.0,0.15639955618045356,0.18375012102346608
HTTP Request: Download Citation Pop Up,1091,11,8,14,6,1007,0.0,0.1564419227644363,0.2301149128477965
HTTP Request: Download Citation CSS,1091,10,8,12,0,1029,0.0,0.15644225925565317,0.24374380741922036
HTTP Request: Download Citation JS,1091,0,0,0,0,1,0.0,0.15644196762984827,0.0
HTTP Request: Download Citation i18n,1091,9,8,12,6,160,0.0,0.15644154140947375,0.26647142751544306
HTTP Request: Download Citation,1091,21,15,22,11,1027,0.0,0.15644124978634513,1.0574923194928236
HTTP Request: Print Document Tool (Audit Logging),1092,230,199,282,77,3210,0.0,0.15653398213706443,1.7533325412414005
HTTP Request: Follow Spotlight Links,430,651,619,790,301,3628,0.0,0.06203539277853205,2.958833370834089
HTTP Request: Portal Page Ajax Calls,5138,233,202,427,8,3678,0.0,0.741295084930804,2.896952125735434
HTTP Request: Save Highlight,51,14,6,8,5,427,0.0,0.007581305036929875,0.005150740732523531
HTTP Request: Save Note,51,6,6,8,5,12,0.0,0.007581339973596126,0.005369825475324002
HTTP Request: Featured Links,420,611,590,767,228,3701,0.0,0.06189491275396257,1.7326364621641557
TOTAL,244836,117,9,415,0,6722,0.0,33.88558625277893,835.6169242599137
