sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Launch,412,123,56,246,35,3062,0.0,0.05735585339454075,9.374039510239133
HTTP Request : Login,412,871,1137,1351,185,4144,0.0,0.05734712745176369,50.68706278578739
HTTP Request : Login / Ajax Marklist,412,13,5,8,3,1011,0.0,0.05735864817360736,0.010164421018742495
HTTP Request : Basic search,491,279,183,361,59,4314,0.0,0.06834701967322329,1.8785182109050524
HTTP Request : Navigate To Advance Search,813,232,65,517,29,3494,0.0,0.11320359060067664,1.160944354830737
HTTP Request : Navigate To Advance Search/ Ajax Marklist,812,8,5,7,3,1009,0.0,0.11322872690890456,0.0200373481800783
HTTP Request : Advance Search/ Single Term,568,162,116,238,50,1844,0.0,0.07926836416333079,1.1841028080678448
HTTP Request : Advance Search/ Ajax Marklist,811,11,5,8,3,1052,0.0,0.11311676006819366,0.020027914716239426
HTTP Request: Ajax BrowseIndex Search Results (SU),1205,49,30,86,16,3034,0.0,0.16801365748861272,0.3394174894165339
HTTP Request: Ajax BrowseIndex Search Results (TY),1205,36,22,64,13,1071,0.0,0.16802188049252023,0.16770773818321635
HTTP Request: Ajax BrowseIndex Search Results (PO),1205,42,29,63,16,1073,0.0,0.1680223724926321,0.3394021422364461
HTTP Request: Ajax BrowseIndex Search Results (WO),1205,32,20,61,12,1017,0.0,0.16802516054769231,0.11459486981187457
HTTP Request: Ajax BrowseIndex Search Results (PU),1205,36,22,56,13,1129,0.0,0.16802600401115023,0.17624742030408105
HTTP Request: Ajax BrowseIndex Search Results (AU),1205,34,23,60,15,1040,0.0,0.16802682405318628,0.114611528083348
HTTP Request : AdvancedSearch - Multiple Search Terms,243,156,104,233,31,1176,0.0,0.03392140201761149,0.4288746961382229
HTTP Request :  Basic Search/ Ajax Marklist,486,9,5,7,3,1007,0.0,0.06806273703793489,0.012059204279031455
HTTP Request : Retrieve Document,1188,855,753,1168,470,3720,0.0,0.16635705769817286,14.120963789018642
HTTP Request : DVI Document Image Tiles,12788,497,508,669,4,3637,0.0,1.7915274536732266,35.19804191691617
HTTP Request :  Retreive Doc / Ajax Marklist,1186,7,5,8,3,1043,0.0,0.16653897742259446,0.02949959644839482
HTTP Request: Download Citation JS,237,42,9,13,0,5024,0.0,0.03342269084814802,0.08904330486916427
HTTP Request: Download Citation/en,237,24,8,12,6,1051,0.0,0.03342195086042486,0.05070086588941593
HTTP Request: Download Citation CSS,237,15,8,12,0,1057,0.0,0.03342189901537957,0.04661008605927466
HTTP Request: Download Citation Pop Up,237,23,8,12,6,2052,0.0,0.03342187544950307,0.042599780691858206
HTTP Request: Get Citation,237,25,15,20,11,1058,0.0,0.0334218377441698,0.1502700569542665
HTTP Request: Download Citation,237,18,12,16,10,1012,0.0,0.033421847170495136,0.01948547343915038
HTTP Request: Navigate to NGrams Search Form,127,546,486,564,330,1551,0.0,0.018347187145065,1.1455430450021107
HTTP Request :Navigate To NGram Search / Ajax Marklist,127,22,5,7,4,2016,0.0,0.01834841177881351,0.003245905830027248
HTTP Request: NGram Search,127,68,68,120,18,270,0.0,0.018350217218890207,0.011257653946040825
HTTP Request: Retrieve Carrot page,5,62,63,66,54,67,0.0,8.628069629902404E-4,0.0593732522766456
HTTP Request: Retrieve Carrot Results,5,1249,1174,1673,605,1825,0.0,8.62565535572979E-4,0.23503259840018245
HTTP Request : Retrieve Topic Finder/ Ajax Marklist,5,11,5,7,4,38,0.0,8.628316789686332E-4,1.557141545638705E-4
TOTAL,29670,292,202,646,0,5024,0.0,4.120829326971488,116.55046638539727
