sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
BeanShell Sampler: Environment-Specific Variables,20,1,1,2,1,2,0.0,1.020043861886061,0.0
Home Page,20,1145,978,1412,878,2226,0.0,0.9721479609196519,760.8706363467894
ModalDisplayPortletWin,20,6,5,11,5,15,0.0,1.0688899577788467,1.9615278946876171
NamedUserSessionsPortletWin?id=submitLogin,20,619,593,843,356,897,0.0,1.0375596596804315,0.45651611784083834
Refresh Page,20,138,126,187,84,244,0.0,1.067178912544688,18.966082886452163
SavedItemServlet,6130,6,5,6,3,1009,0.0,0.8511400486385577,1.808569551887955
SearchServlet ,1425,26,23,42,4,1030,0.0,0.1980298462246131,0.2934016010105081
nGramViewer,566,221,177,257,114,3656,0.0,0.07879616170810032,3.423754432240591
BasicSearchPortletWin,1423,730,628,1112,278,3778,0.0,0.19767276780492657,10.78321381856453
SearchHistoryWin,1421,7,7,8,5,1007,0.0,0.19787283224115698,0.06380378405682473
AdvancedSearchPage,427,267,212,300,127,3154,0.0,0.059411216754241394,3.5571671160915352
NGramViewerWindow,566,532,503,655,266,1726,0.0,0.07885796941286062,0.09181669425824815
BrowseIndexPortletSubjectWindow,1421,108,83,209,28,1134,0.0,0.19784283092624555,0.2060945307421445
AdvancedSearchPortletWin,426,1480,1364,1982,428,4257,0.0,0.05937312847466948,2.756004385275227
BrowseIndexPortletPublicationYearWindow,1562,406,453,527,15,1550,0.0,0.21788093908637585,0.31636563325553596
HitCountsListWindow,1846,42,9,144,7,540,0.0,0.25736185969735587,0.2966405361223264
SearchDocumentToolsPortletInstanceNCCOWin,3264,15,9,14,7,1011,0.0,0.4546731034113855,0.23700983102604845
NewspapersDetailsWindow,2551,287,8,821,5,5788,0.0,0.3551699998719105,7.640012041112286
/DVI-NCCO/images/16x16_dvi_newspapers.png,1418,5,4,5,3,1005,0.0,0.19792922480837646,0.05986968107955736
ViewImages Newspapers,510,1337,1228,2277,0,4716,0.0,0.0715486107574599,54.15163126536103
/DVI-NCCO/images/16x16_manuscripts.png,1416,5,4,5,3,1004,0.0,0.19769727353679584,0.05668356968465888
/DVI-NCCO/images/16x16_monographs.png,1415,5,4,5,3,1005,0.0,0.1977774013251505,0.05674061331331239
Newspapers Public Tags,510,4,4,5,3,62,0.0,0.07154362239107764,0.024945057172121893
Newspapers Private Tags,510,4,4,5,3,23,0.0,0.07155524626229068,0.024964729884206775
ManuscriptsDetailsWindow,1589,337,8,870,5,6483,0.0,0.2224949539572667,5.431901926011327
