sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login GPS,5259,1383,1274,2369,205,9967,0.0,0.73058317874949,639.039791970729
HTTP Request: Login/ Ajax MarkList,5258,13,5,8,3,1054,0.0,0.7307844549999111,0.12944005977825182
HTTP Request: Navigate To Subject Guide Search,2448,442,62,1057,22,7585,0.0,0.3403823155257857,3.2805894436136116
HTTP Request: Navigate To Subject Guide Search / Ajax Marklist,2448,13,5,8,3,1050,0.0,0.34044877768736537,0.129385235888725
HTTP Request: Search Assist,20033,53,30,111,7,3221,0.0,2.783317103221704,2.8278780358343916
HTTP Request: Navigate To Publication Search,1022,614,349,1298,56,6234,0.0,0.14223199011779927,1.5968483580311807
HTTP Request: Navigate To Publication Search / Ajax Marklist,1022,11,5,8,3,1054,0.0,0.1422390372950199,0.05974722404234994
HTTP Request: Navigate To Advanced Search,3874,721,768,1280,33,10156,0.0,0.5390180021438279,7.839605826259012
HTTP Request: Navigate To Advanced Search / Ajax Marklist,3874,10,5,8,3,1054,0.0,0.539238960390713,0.18779304110660075
HTTP Request: Basic Search,4569,1826,1431,3655,68,18950,0.0,0.6355109144722484,22.677637390724183
HTTP Request: Subject Guide Search,2447,798,478,1782,61,11463,0.0,0.34046164762845577,3.824324350764543
HTTP Request: Basic Search/ Ajax MarkList,4566,13,5,8,3,3012,0.0,0.6355809224943447,0.16083843799341563
HTTP Request: Publication Search,523,221,99,531,15,3183,0.0,0.07295724593789958,0.9543714830038911
HTTP Request: Subject Guide Search / Ajax Marklist,2445,11,5,8,3,3008,0.0,0.34048343913618306,0.12938147658337332
HTTP Request: Subject Guide Search Result,1829,751,425,1550,82,11937,0.0,0.2548849345723333,4.453569920710439
HTTP Request: Subject Guide Search Result/ Ajax MarkList,1829,10,5,8,3,1053,0.0,0.2549209215509785,0.0988468907261051
HTTP Request- BookMark Login,562,3795,3286,6718,473,25001,0.0,0.07825558552722821,26.728446067863956
HTTP Request: Ajax Suggest Also Try,29935,58,5,55,3,13421,0.0,4.167532147147089,2.162796456358622
HTTP Request: Ajax Suggest Did You Mean,29916,57,5,37,3,11017,0.0,4.166111946363607,2.1601897388447604
HTTP Request: Ajax Limit Expand Search Results (TY),29453,415,168,1263,13,5840,0.0,4.100367324862888,5.908806388664788
HTTP Request: Ajax Limit Expand Search Results (SU),29431,384,172,1201,16,5250,0.0,4.097581784911693,7.478848588707403
HTTP Request: Ajax Limit Expand Search Results (PU),28477,324,148,1068,14,5011,0.0,3.9636993785188848,6.916552279358545
HTTP Request: Publication Search/ Ajax Browse Index (PTA),1022,78,20,186,7,2531,0.0,0.14241532489227576,0.1827415301028651
